episodes,mean 100 episode reward,steps
100,0.6,31698
200,0.6,61517
300,0.7,88357
400,0.7,118161
500,0.7,143979
600,0.8,169687
700,0.8,194281
800,0.8,218223
900,0.7,242188
1000,0.8,265793
1100,0.7,287290
1200,0.7,309455
1300,0.7,329311
1400,0.8,348997
1500,0.7,369090
1600,0.8,388805
1700,0.8,405546
1800,0.7,425165
1900,0.8,442907
2000,0.8,462306
2100,0.8,480850
2200,0.7,499247
2300,0.8,517029
2400,0.8,536145
2500,0.8,553523
2600,0.8,570443
2700,0.8,588003
2800,0.8,604998
2900,0.8,621775
3000,0.8,637931
3100,0.8,655313
3200,0.8,670356
3300,0.8,686224
3400,0.8,704290
3500,0.8,721489
3600,0.7,737836
3700,0.7,755770
3800,0.8,774172
3900,0.7,793644
4000,0.8,809300
4100,0.7,826322
4200,0.8,842577
4300,0.8,859066
4400,0.7,876882
4500,0.8,896968
4600,0.8,915362
4700,0.8,931374
4800,0.8,948190
4900,0.8,965242
5000,0.8,981786
5100,0.8,999884
5200,0.8,1018856
5300,0.8,1035426
5400,0.7,1055750
5500,0.8,1074232
5600,0.8,1092479
5700,0.8,1108277
5800,0.7,1125839
5900,0.7,1142970
6000,0.8,1157982
6100,0.8,1176086
6200,0.7,1194279
6300,0.8,1212077
6400,0.8,1225502
6500,0.8,1240486
6600,0.7,1258727
6700,0.8,1273894
6800,0.7,1291583
6900,0.8,1307122
7000,0.8,1322212
7100,0.7,1340756
7200,0.7,1360064
7300,0.8,1377521
7400,0.7,1396098
7500,0.7,1414417
7600,0.7,1432349
7700,0.8,1450680
7800,0.8,1467182
7900,0.7,1485313
8000,0.8,1501844
8100,0.8,1516135
8200,0.8,1533559
8300,0.8,1551470
8400,0.7,1568896
8500,0.8,1584315
8600,0.8,1601716
8700,0.8,1619735
8800,0.8,1635991
8900,0.8,1653586
9000,0.8,1670644
9100,0.8,1689219
9200,0.8,1705483
9300,0.8,1723311
9400,0.8,1738303
9500,0.8,1753082
9600,0.8,1767074
9700,0.8,1783661
9800,0.8,1800482
9900,0.8,1816815
10000,0.8,1832308
10100,0.7,1851411
10200,0.8,1869803
10300,0.8,1886832
10400,0.8,1903911
10500,0.8,1918929
10600,0.8,1935029
10700,0.7,1951766
10800,0.8,1969065
10900,0.7,1986285
