episodes,mean 100 episode reward,steps
100,-596.5,98999
200,-599.1,198999
300,-598.6,298999
400,-599.3,398999
500,-599.2,498999
600,-589.0,598999
700,-598.9,698999
800,-598.6,798999
900,-599.2,898999
1000,-598.9,998999
1100,-599.1,1098999
1200,-599.1,1198999
1300,-589.2,1298999
1400,-599.2,1398999
1500,-598.7,1498999
1600,-599.1,1598999
1700,-589.1,1698999
1800,-599.0,1798999
1900,-599.3,1898999
2000,-599.1,1998999
2100,-599.3,2098999
2200,-599.0,2198999
2300,-578.8,2298999
2400,-588.8,2398999
2500,-598.8,2498999
2600,-599.0,2598999
2700,-598.9,2698999
2800,-599.0,2798999
2900,-598.9,2898999
3000,-598.8,2998999
