episodes,steps,total reward
117,10000,10.0
207,20000,24.0
295,30000,29.0
409,40000,50.0
722,50000,223.0
1088,60000,288.0
1478,70000,306.0
1908,80000,333.0
2339,90000,343.0
2760,100000,347.0
