episodes,steps,total reward
9,10000,0.0
21,20000,2.0
31,30000,0.0
42,40000,3.0
53,50000,1.0
63,60000,0.0
73,70000,1.0
83,80000,0.0
94,90000,1.0
105,100000,3.0
117,110000,3.0
127,120000,0.0
140,130000,4.0
156,140000,10.0
172,150000,8.0
186,160000,9.0
208,170000,18.0
228,180000,16.0
250,190000,18.0
279,200000,26.0
315,210000,32.0
352,220000,35.0
398,230000,44.0
434,240000,30.0
484,250000,50.0
538,260000,52.0
604,270000,66.0
686,280000,80.0
760,290000,73.0
868,300000,108.0
958,310000,88.0
1065,320000,105.0
1194,330000,129.0
1288,340000,93.0
1408,350000,120.0
1544,360000,136.0
1678,370000,135.0
1839,380000,160.0
1988,390000,149.0
2127,400000,139.0
2268,410000,141.0
2428,420000,160.0
2584,430000,156.0
2745,440000,161.0
2906,450000,161.0
3067,460000,161.0
3224,470000,157.0
3384,480000,160.0
3566,490000,182.0
3719,500000,153.0
3898,510000,179.0
4080,520000,182.0
4239,530000,159.0
4389,540000,150.0
4576,550000,187.0
4748,560000,172.0
4929,570000,181.0
5109,580000,180.0
5304,590000,195.0
5487,600000,183.0
5652,610000,165.0
5833,620000,181.0
6022,630000,189.0
6204,640000,182.0
6388,650000,184.0
6568,660000,180.0
6751,670000,183.0
6929,680000,178.0
7115,690000,186.0
7297,700000,182.0
7468,710000,171.0
7656,720000,188.0
7849,730000,193.0
8025,740000,176.0
8198,750000,172.0
8386,760000,188.0
8570,770000,184.0
8759,780000,189.0
8948,790000,189.0
9128,800000,180.0
9310,810000,182.0
9498,820000,188.0
9686,830000,188.0
9869,840000,183.0
10058,850000,189.0
10248,860000,190.0
10434,870000,186.0
10618,880000,184.0
10788,890000,169.0
10959,900000,170.0
11154,910000,195.0
11345,920000,191.0
11537,930000,192.0
11729,940000,192.0
11920,950000,191.0
12111,960000,191.0
12288,970000,177.0
12466,980000,178.0
12656,990000,190.0
12843,1000000,187.0
13035,1010000,192.0
13222,1020000,187.0
13402,1030000,180.0
13590,1040000,188.0
13780,1050000,190.0
13974,1060000,194.0
14145,1070000,171.0
14338,1080000,193.0
14529,1090000,191.0
14725,1100000,196.0
14909,1110000,184.0
15100,1120000,191.0
15289,1130000,189.0
15464,1140000,175.0
15657,1150000,193.0
15845,1160000,188.0
16036,1170000,191.0
16225,1180000,189.0
16418,1190000,193.0
16611,1200000,193.0
16805,1210000,194.0
16991,1220000,186.0
17179,1230000,188.0
17374,1240000,195.0
17568,1250000,194.0
17759,1260000,191.0
17954,1270000,195.0
18139,1280000,185.0
18329,1290000,190.0
18522,1300000,193.0
18712,1310000,190.0
18904,1320000,192.0
19095,1330000,191.0
19285,1340000,190.0
19478,1350000,193.0
19668,1360000,190.0
19857,1370000,189.0
20039,1380000,182.0
20230,1390000,191.0
20424,1400000,194.0
20616,1410000,192.0
20809,1420000,193.0
20996,1430000,187.0
21189,1440000,193.0
21378,1450000,189.0
21570,1460000,192.0
21764,1470000,194.0
21958,1480000,194.0
22148,1490000,190.0
22335,1500000,187.0
22523,1510000,188.0
22718,1520000,195.0
22908,1530000,190.0
23099,1540000,191.0
23294,1550000,195.0
23487,1560000,193.0
23678,1570000,191.0
23870,1580000,192.0
24065,1590000,195.0
24255,1600000,190.0
24448,1610000,193.0
24638,1620000,190.0
24830,1630000,192.0
25023,1640000,193.0
25215,1650000,192.0
25408,1660000,193.0
25600,1670000,192.0
25794,1680000,194.0
25973,1690000,179.0
26165,1700000,192.0
26358,1710000,193.0
26549,1720000,191.0
26739,1730000,190.0
26930,1740000,191.0
27118,1750000,188.0
27309,1760000,191.0
27504,1770000,195.0
27697,1780000,193.0
27888,1790000,191.0
28081,1800000,193.0
28270,1810000,189.0
28445,1820000,174.0
28633,1830000,188.0
28826,1840000,193.0
29018,1850000,192.0
29210,1860000,192.0
29403,1870000,193.0
29594,1880000,191.0
29787,1890000,193.0
29978,1900000,191.0
30169,1910000,191.0
30364,1920000,195.0
30556,1930000,192.0
30749,1940000,193.0
30943,1950000,194.0
31135,1960000,192.0
31326,1970000,192.0
31517,1980000,190.0
31707,1990000,190.0
31898,2000000,191.0
