episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
140,140000,1.0
150,150000,0.0
160,160000,1.0
170,170000,0.0
180,180000,0.0
190,190000,0.0
200,200000,0.0
210,210000,0.0
220,220000,0.0
230,230000,0.0
240,240000,0.0
250,250000,1.0
260,260000,0.0
270,270000,0.0
280,280000,0.0
290,290000,0.0
300,300000,0.0
310,310000,0.0
320,320000,0.0
330,330000,0.0
340,340000,0.0
350,350000,0.0
360,360000,0.0
370,370000,0.0
380,380000,0.0
390,390000,0.0
401,400000,1.0
411,410000,0.0
421,420000,0.0
431,430000,0.0
441,440000,0.0
451,450000,0.0
461,460000,0.0
471,470000,1.0
481,480000,0.0
491,490000,1.0
501,500000,0.0
511,510000,0.0
521,520000,0.0
531,530000,0.0
541,540000,0.0
551,550000,0.0
561,560000,0.0
571,570000,0.0
581,580000,0.0
591,590000,0.0
601,600000,0.0
611,610000,0.0
621,620000,0.0
631,630000,0.0
641,640000,0.0
651,650000,0.0
661,660000,0.0
671,670000,1.0
682,680000,1.0
692,690000,0.0
702,700000,1.0
712,710000,0.0
722,720000,0.0
732,730000,0.0
742,740000,1.0
752,750000,0.0
762,760000,0.0
772,770000,0.0
782,780000,0.0
793,790000,1.0
803,800000,0.0
813,810000,0.0
823,820000,0.0
833,830000,1.0
843,840000,0.0
853,850000,0.0
863,860000,1.0
873,870000,0.0
883,880000,0.0
893,890000,0.0
903,900000,0.0
913,910000,1.0
923,920000,0.0
933,930000,0.0
943,940000,0.0
953,950000,0.0
963,960000,0.0
973,970000,0.0
983,980000,0.0
993,990000,0.0
1003,1000000,0.0
1013,1010000,0.0
1023,1020000,0.0
1034,1030000,2.0
1044,1040000,2.0
1054,1050000,1.0
1064,1060000,0.0
1074,1070000,0.0
1084,1080000,1.0
1095,1090000,1.0
1105,1100000,1.0
1115,1110000,0.0
1125,1120000,0.0
1135,1130000,0.0
1145,1140000,0.0
1155,1150000,0.0
1165,1160000,0.0
1175,1170000,0.0
1185,1180000,0.0
1195,1190000,0.0
1206,1200000,1.0
1216,1210000,1.0
1226,1220000,1.0
1236,1230000,0.0
1246,1240000,0.0
1256,1250000,1.0
1266,1260000,0.0
1276,1270000,1.0
1286,1280000,0.0
1297,1290000,1.0
1307,1300000,2.0
1317,1310000,1.0
1327,1320000,0.0
1338,1330000,1.0
1348,1340000,1.0
1358,1350000,0.0
1369,1360000,2.0
1379,1370000,0.0
1389,1380000,1.0
1399,1390000,1.0
1411,1400000,2.0
1421,1410000,0.0
1431,1420000,1.0
1442,1430000,1.0
1453,1440000,3.0
1464,1450000,2.0
1475,1460000,1.0
1485,1470000,0.0
1496,1480000,2.0
1506,1490000,2.0
1516,1500000,1.0
1527,1510000,2.0
1538,1520000,3.0
1548,1530000,1.0
1558,1540000,0.0
1569,1550000,2.0
1579,1560000,1.0
1590,1570000,3.0
1602,1580000,2.0
1612,1590000,1.0
1623,1600000,2.0
1633,1610000,2.0
1644,1620000,4.0
1655,1630000,3.0
1665,1640000,1.0
1676,1650000,5.0
1686,1660000,0.0
1697,1670000,2.0
1707,1680000,2.0
1718,1690000,4.0
1728,1700000,1.0
1739,1710000,2.0
1749,1720000,1.0
1760,1730000,3.0
1773,1740000,5.0
1785,1750000,3.0
1796,1760000,4.0
1806,1770000,1.0
1817,1780000,2.0
1828,1790000,2.0
1840,1800000,5.0
1850,1810000,3.0
1861,1820000,3.0
1871,1830000,2.0
1883,1840000,3.0
1895,1850000,5.0
1907,1860000,5.0
1918,1870000,2.0
1929,1880000,4.0
1940,1890000,3.0
1951,1900000,5.0
1963,1910000,3.0
1975,1920000,6.0
1985,1930000,0.0
1996,1940000,3.0
2007,1950000,3.0
2017,1960000,4.0
2029,1970000,3.0
2042,1980000,7.0
2052,1990000,1.0
2065,2000000,5.0
