episodes,mean 100 episode reward,steps
100,-570.3,98999
200,-568.6,198999
300,-570.7,298999
400,-570.4,398999
500,-569.5,498999
600,-570.5,598999
700,-568.7,698999
800,-570.0,798999
900,-568.2,898999
1000,-570.8,998999
1100,-570.4,1098999
1200,-569.3,1198999
1300,-568.3,1298999
1400,-570.1,1398999
1500,-568.3,1498999
1600,-570.8,1598999
1700,-569.6,1698999
1800,-570.2,1798999
1900,-567.7,1898999
2000,-570.7,1998999
2100,-569.4,2098999
2200,-570.4,2198999
2300,-570.0,2298999
2400,-569.3,2398999
2500,-570.6,2498999
2600,-570.8,2598999
2700,-569.7,2698999
2800,-570.4,2798999
2900,-569.6,2898999
3000,-569.6,2998999
