episodes,steps,total reward
10,10000,3.0
20,20000,1.0
30,30000,1.0
41,40000,1.0
51,50000,0.0
61,60000,1.0
71,70000,0.0
81,80000,0.0
91,90000,0.0
101,100000,1.0
111,110000,0.0
121,120000,0.0
132,130000,2.0
142,140000,0.0
153,150000,2.0
164,160000,3.0
174,170000,0.0
185,180000,2.0
196,190000,2.0
207,200000,1.0
217,210000,0.0
227,220000,2.0
238,230000,2.0
248,240000,0.0
259,250000,1.0
269,260000,1.0
280,270000,2.0
291,280000,3.0
301,290000,1.0
311,300000,1.0
321,310000,1.0
331,320000,0.0
342,330000,2.0
352,340000,0.0
364,350000,4.0
374,360000,1.0
385,370000,1.0
395,380000,1.0
406,390000,3.0
416,400000,0.0
426,410000,2.0
437,420000,2.0
448,430000,1.0
458,440000,1.0
469,450000,2.0
479,460000,1.0
489,470000,1.0
501,480000,4.0
513,490000,3.0
523,500000,0.0
534,510000,2.0
544,520000,2.0
556,530000,3.0
568,540000,4.0
578,550000,2.0
589,560000,1.0
599,570000,1.0
610,580000,3.0
622,590000,2.0
633,600000,2.0
644,610000,1.0
654,620000,2.0
665,630000,3.0
676,640000,3.0
687,650000,1.0
697,660000,5.0
708,670000,2.0
719,680000,2.0
730,690000,2.0
741,700000,2.0
751,710000,2.0
762,720000,1.0
774,730000,4.0
785,740000,3.0
795,750000,2.0
805,760000,2.0
816,770000,1.0
828,780000,4.0
838,790000,2.0
849,800000,1.0
860,810000,3.0
871,820000,3.0
884,830000,6.0
894,840000,1.0
905,850000,3.0
916,860000,3.0
928,870000,4.0
939,880000,5.0
951,890000,4.0
962,900000,2.0
974,910000,4.0
985,920000,1.0
995,930000,1.0
1005,940000,1.0
1016,950000,2.0
1027,960000,2.0
1039,970000,5.0
1052,980000,5.0
1063,990000,2.0
1075,1000000,4.0
1086,1010000,3.0
1096,1020000,2.0
1107,1030000,1.0
1118,1040000,4.0
1130,1050000,4.0
1144,1060000,8.0
1156,1070000,4.0
1166,1080000,2.0
1177,1090000,1.0
1188,1100000,4.0
1199,1110000,2.0
1211,1120000,4.0
1223,1130000,3.0
1234,1140000,3.0
1246,1150000,4.0
1258,1160000,4.0
1269,1170000,1.0
1280,1180000,2.0
1291,1190000,4.0
1304,1200000,7.0
1316,1210000,4.0
1328,1220000,2.0
1339,1230000,3.0
1352,1240000,6.0
1364,1250000,3.0
1375,1260000,4.0
1386,1270000,4.0
1398,1280000,5.0
1410,1290000,3.0
1422,1300000,6.0
1434,1310000,3.0
1444,1320000,3.0
1455,1330000,3.0
1467,1340000,3.0
1478,1350000,3.0
1492,1360000,7.0
1504,1370000,4.0
1516,1380000,4.0
1527,1390000,3.0
1539,1400000,3.0
1551,1410000,5.0
1564,1420000,5.0
1575,1430000,1.0
1587,1440000,5.0
1598,1450000,4.0
1611,1460000,4.0
1624,1470000,5.0
1636,1480000,5.0
1649,1490000,5.0
1659,1500000,2.0
1671,1510000,4.0
1682,1520000,2.0
1694,1530000,5.0
1705,1540000,3.0
1717,1550000,4.0
1729,1560000,4.0
1741,1570000,4.0
1753,1580000,7.0
1766,1590000,6.0
1779,1600000,5.0
1792,1610000,4.0
1804,1620000,4.0
1816,1630000,5.0
1827,1640000,2.0
1840,1650000,6.0
1854,1660000,7.0
1866,1670000,5.0
1876,1680000,1.0
1889,1690000,4.0
1903,1700000,7.0
1916,1710000,5.0
1928,1720000,5.0
1939,1730000,4.0
1951,1740000,3.0
1964,1750000,8.0
1977,1760000,5.0
1989,1770000,4.0
2004,1780000,8.0
2016,1790000,4.0
2029,1800000,5.0
2043,1810000,7.0
2055,1820000,6.0
2067,1830000,4.0
2078,1840000,4.0
2092,1850000,7.0
2105,1860000,5.0
2118,1870000,5.0
2129,1880000,4.0
2145,1890000,8.0
2157,1900000,4.0
2169,1910000,5.0
2181,1920000,5.0
2194,1930000,7.0
2205,1940000,3.0
2217,1950000,3.0
2229,1960000,4.0
2244,1970000,9.0
2256,1980000,4.0
2267,1990000,5.0
2281,2000000,5.0
