episodes,steps,total reward
90,10000,0.0
150,20000,2.0
314,30000,99.0
741,40000,343.0
1198,50000,359.0
1646,60000,365.0
2098,70000,358.0
2549,80000,364.0
3001,90000,362.0
3451,100000,367.0
