# {"t_start": 1598544294.4351442, "env_id": "Office-v0"} 
r,l,t
0.0,8,0.001601
0.0,23,0.002303
0.0,31,0.003258
0.0,38,0.00434
0.0,8,0.004603
0.0,2,0.00469
0.0,7,0.004909
0.0,30,0.005756
0.0,65,0.007611
0.0,41,0.008756
0.0,14,0.009166
0.0,11,0.009506
0.0,20,0.010069
0.0,50,0.011442
0.0,50,0.012825
0.0,6,0.013029
0.0,32,0.013922
0.0,26,0.014656
0.0,13,0.015078
0.0,37,0.016146
0.0,17,0.016656
0.0,24,0.017343
0.0,65,0.019107
0.0,21,0.019707
0.0,35,0.020691
0.0,17,0.021181
0.0,40,0.022323
0.0,14,0.022771
0.0,7,0.02299
0.0,54,0.024516
0.0,25,0.025224
0.0,16,0.025689
0.0,28,0.026459
0.0,7,0.026683
0.0,33,0.027621
0.0,23,0.028284
0.0,194,0.033687
0.0,55,0.035245
0.0,105,0.038126
0.0,28,0.038951
0.0,15,0.039414
0.0,23,0.040106
0.0,74,0.042148
0.0,5,0.042319
0.0,22,0.042958
0.0,11,0.043296
0.0,20,0.043873
0.0,22,0.044501
0.0,41,0.04565
0.0,27,0.046463
0.0,31,0.047373
0.0,19,0.047943
1.0,58,0.049587
0.0,52,0.051083
0.0,66,0.052933
0.0,55,0.054452
0.0,55,0.05613
0.0,78,0.058265
0.0,45,0.059527
0.0,14,0.059941
0.0,15,0.060385
0.0,29,0.061198
0.0,101,0.064058
0.0,23,0.064717
1.0,54,0.066208
0.0,109,0.069185
0.0,95,0.071861
0.0,79,0.074021
0.0,48,0.075343
0.0,41,0.076464
0.0,136,0.08024
0.0,17,0.080755
1.0,68,0.082619
0.0,87,0.085023
0.0,171,0.089737
0.0,105,0.092661
0.0,25,0.093385
0.0,75,0.095568
0.0,59,0.097246
0.0,28,0.098018
1.0,29,0.098852
0.0,65,0.100631
0.0,50,0.102008
0.0,30,0.102877
0.0,84,0.105225
0.0,90,0.107713
0.0,72,0.109684
0.0,29,0.110504
1.0,31,0.111417
0.0,73,0.11344
0.0,35,0.114419
0.0,67,0.116288
1.0,65,0.118057
0.0,212,0.123967
0.0,71,0.125939
0.0,51,0.127397
0.0,23,0.128088
0.0,135,0.131838
0.0,44,0.13306
0.0,19,0.13361
1.0,94,0.136226
0.0,36,0.137237
0.0,39,0.138323
0.0,22,0.138968
1.0,39,0.140081
0.0,4,0.140219
0.0,62,0.14194
0.0,50,0.143356
1.0,48,0.144712
0.0,103,0.147633
0.0,70,0.149575
0.0,45,0.150837
0.0,40,0.151979
0.0,77,0.154095
0.0,54,0.155623
0.0,23,0.156299
1.0,40,0.157419
0.0,207,0.163051
0.0,70,0.165003
0.0,29,0.165824
0.0,82,0.168087
0.0,66,0.169919
0.0,40,0.171068
0.0,57,0.172669
1.0,32,0.17357
0.0,87,0.179156
0.0,73,0.181287
0.0,40,0.182439
0.0,23,0.183107
1.0,297,0.191299
0.0,36,0.19233
0.0,85,0.194678
0.0,16,0.195173
1.0,139,0.198976
0.0,5,0.199147
0.0,124,0.202533
0.0,5,0.202707
0.0,49,0.204129
0.0,144,0.208158
0.0,125,0.211618
1.0,57,0.213207
0.0,305,0.221615
0.0,41,0.222792
0.0,123,0.226208
0.0,51,0.227686
0.0,93,0.230274
0.0,130,0.233895
0.0,158,0.238297
0.0,30,0.239179
1.0,236,0.245714
0.0,55,0.247334
0.0,45,0.248677
1.0,30,0.249539
1.0,176,0.254411
0.0,22,0.255031
0.0,31,0.255906
0.0,15,0.256354
0.0,54,0.257857
0.0,54,0.25946
0.0,22,0.260168
1.0,46,0.261425
1.0,220,0.267388
0.0,39,0.268513
0.0,115,0.271679
0.0,22,0.272317
0.0,51,0.273727
0.0,46,0.275037
0.0,160,0.279441
1.0,58,0.281024
0.0,76,0.283128
0.0,6,0.283331
0.0,85,0.28598
0.0,2,0.286073
0.0,72,0.288061
0.0,80,0.290259
0.0,36,0.291306
1.0,27,0.292112
1.0,129,0.295619
0.0,87,0.298005
0.0,93,0.300666
1.0,44,0.301928
0.0,9,0.302222
0.0,66,0.304073
0.0,114,0.307259
1.0,25,0.308012
0.0,35,0.308982
0.0,31,0.309857
0.0,30,0.3107
0.0,5,0.310891
0.0,15,0.311351
0.0,130,0.31492
0.0,180,0.319922
0.0,58,0.321552
1.0,71,0.323542
0.0,109,0.326546
0.0,42,0.327785
0.0,105,0.330668
0.0,146,0.334722
0.0,145,0.338788
0.0,24,0.339501
1.0,38,0.340589
0.0,16,0.341058
0.0,79,0.34328
0.0,111,0.346339
1.0,53,0.347855
0.0,107,0.350838
0.0,134,0.35454
0.0,37,0.355638
0.0,7,0.355881
1.0,204,0.361496
0.0,23,0.362159
0.0,120,0.365515
1.0,57,0.367148
1.0,180,0.372193
0.0,4,0.372342
0.0,96,0.374983
1.0,16,0.375473
0.0,24,0.376174
0.0,12,0.376529
0.0,112,0.37965
0.0,16,0.38014
1.0,79,0.382338
0.0,7,0.382568
0.0,135,0.38635
0.0,51,0.387813
1.0,218,0.393869
0.0,38,0.394958
0.0,60,0.396655
1.0,13,0.397052
0.0,16,0.397531
0.0,166,0.402149
0.0,25,0.402891
1.0,56,0.404495
0.0,146,0.408458
0.0,76,0.410563
0.0,12,0.410939
1.0,25,0.411665
0.0,22,0.412313
0.0,122,0.415662
0.0,141,0.419535
1.0,15,0.42001
1.0,229,0.426249
0.0,112,0.4294
0.0,57,0.431005
1.0,20,0.431597
1.0,53,0.433075
0.0,48,0.434418
0.0,147,0.438531
1.0,18,0.439066
0.0,128,0.442572
0.0,41,0.443754
0.0,57,0.445357
1.0,36,0.446361
0.0,17,0.446911
0.0,64,0.448676
0.0,75,0.450795
1.0,21,0.451418
1.0,135,0.455135
0.0,76,0.457302
0.0,70,0.459263
1.0,15,0.459723
0.0,58,0.461332
0.0,512,0.475498
0.0,32,0.476421
1.0,56,0.477985
1.0,115,0.481148
0.0,117,0.484422
0.0,167,0.489011
1.0,39,0.490108
1.0,59,0.491794
0.0,6,0.492
0.0,667,0.510192
0.0,28,0.511006
0.0,22,0.511647
0.0,13,0.512021
0.0,187,0.517187
0.0,8,0.517445
1.0,180,0.522425
0.0,80,0.524698
0.0,14,0.525112
0.0,10,0.52541
0.0,64,0.527176
0.0,107,0.530092
0.0,138,0.533867
1.0,13,0.534262
1.0,104,0.537123
0.0,19,0.537677
0.0,62,0.53939
0.0,9,0.539669
