# {"t_start": 1614834884.311792, "env_id": "Office-v0"} 
r,l,t
0.0,2,0.002547
0.0,42,0.018583
0.0,58,0.036918
0.0,10,0.040094
0.0,43,0.053381
0.0,25,0.06113
0.0,8,0.063646
0.0,15,0.068334
0.0,33,0.078653
0.0,69,0.100119
0.0,12,0.10386
0.0,63,0.123269
1.0,122,0.16125
0.0,23,0.168398
0.0,24,0.175818
0.0,62,0.194904
0.0,11,0.198308
0.0,39,0.21029
0.0,131,0.250673
0.0,32,0.260687
0.0,2,0.261323
0.0,260,0.344666
0.0,26,0.353675
0.0,58,0.374596
1.0,135,0.418256
0.0,68,0.44019
0.0,96,0.470248
0.0,71,0.492685
0.0,62,0.511893
0.0,77,0.53576
0.0,19,0.541828
0.0,21,0.548441
1.0,50,0.563933
0.0,71,0.585813
0.0,102,0.617398
0.0,87,0.644598
0.0,9,0.647398
0.0,34,0.65787
0.0,16,0.662909
0.0,106,0.696312
1.0,46,0.710802
0.0,71,0.733256
0.0,118,0.770639
0.0,392,0.893632
0.0,513,1.054002
0.0,234,1.127213
1.0,164,1.178763
0.0,11,1.182277
0.0,52,1.198603
1.0,289,1.289406
1.0,275,1.375461
0.0,132,1.416663
1.0,40,1.429126
1.0,324,1.529825
0.0,7,1.532032
0.0,25,1.539828
1.0,26,1.547862
0.0,104,1.580374
0.0,91,1.60867
0.0,194,1.669121
0.0,26,1.677313
1.0,183,1.734176
0.0,23,1.741423
0.0,131,1.782348
1.0,40,1.794771
0.0,16,1.799807
0.0,205,1.863588
0.0,246,1.93987
1.0,38,1.951826
0.0,44,1.965605
1.0,296,2.05813
0.0,7,2.060351
1.0,44,2.074141
0.0,54,2.091072
1.0,126,2.130311
0.0,93,2.159267
0.0,38,2.171109
0.0,13,2.175375
0.0,172,2.229458
0.0,12,2.233277
1.0,37,2.244864
0.0,290,2.335529
0.0,155,2.385811
1.0,129,2.425946
1.0,14,2.430314
1.0,220,2.498757
0.0,98,2.529561
0.0,130,2.570073
1.0,17,2.575451
0.0,14,2.579942
0.0,60,2.598749
0.0,49,2.614092
1.0,30,2.623604
0.0,37,2.635325
1.0,276,2.721917
1.0,159,2.771503
1.0,15,2.776241
0.0,105,2.809043
1.0,191,2.868039
0.0,215,2.934819
1.0,11,2.938333
0.0,12,2.942159
0.0,261,3.024266
0.0,27,3.032724
1.0,16,3.037728
0.0,39,3.04994
0.0,8,3.052456
0.0,323,3.153821
1.0,14,3.158241
0.0,83,3.184129
0.0,121,3.222134
1.0,113,3.257605
1.0,14,3.261958
1.0,148,3.308219
0.0,118,3.344516
0.0,11,3.347993
1.0,16,3.352996
0.0,15,3.357722
1.0,186,3.415891
1.0,232,3.487809
1.0,13,3.491903
1.0,81,3.517197
0.0,126,3.556804
0.0,18,3.562457
1.0,13,3.566525
0.0,68,3.587811
1.0,154,3.63675
0.0,46,3.651569
1.0,14,3.655941
0.0,93,3.684949
0.0,58,3.703135
1.0,152,3.750455
1.0,12,3.754205
0.0,32,3.764232
1.0,109,3.798609
0.0,176,3.853787
1.0,11,3.857263
1.0,121,3.894927
0.0,36,3.906228
0.0,321,4.00619
1.0,11,4.009882
1.0,117,4.046471
0.0,118,4.083393
0.0,48,4.098366
1.0,11,4.101846
1.0,102,4.13383
1.0,378,4.252649
1.0,96,4.282682
1.0,15,4.287415
0.0,25,4.295237
0.0,66,4.315995
0.0,24,4.323485
1.0,12,4.327225
1.0,95,4.356811
0.0,74,4.379985
0.0,70,4.401886
1.0,14,4.406298
0.0,10,4.409421
0.0,71,4.431702
0.0,62,4.450884
1.0,15,4.455632
1.0,79,4.480493
1.0,173,4.534869
0.0,42,4.547933
1.0,11,4.551473
0.0,36,4.562765
1.0,219,4.631595
1.0,67,4.652583
1.0,11,4.656068
0.0,8,4.658573
0.0,47,4.673221
0.0,415,4.803299
1.0,11,4.806808
1.0,71,4.829376
1.0,48,4.844367
1.0,48,4.859503
1.0,11,4.863126
1.0,75,4.886695
0.0,41,4.899652
1.0,70,4.921604
1.0,11,4.925107
1.0,51,4.941114
1.0,119,4.980186
0.0,11,4.983728
1.0,16,4.988795
1.0,47,5.003526
0.0,20,5.009814
0.0,67,5.03099
1.0,11,5.034512
0.0,33,5.044929
1.0,105,5.077948
0.0,65,5.098441
0.0,7,5.100679
1.0,64,5.120803
1.0,50,5.136537
0.0,92,5.165555
1.0,11,5.169029
1.0,32,5.179125
1.0,90,5.207535
0.0,25,5.215435
1.0,12,5.219217
1.0,45,5.233679
1.0,77,5.257893
0.0,502,5.416079
1.0,13,5.420187
0.0,47,5.435097
1.0,75,5.458915
0.0,86,5.488163
1.0,18,5.494016
1.0,97,5.525998
0.0,50,5.542648
1.0,42,5.556481
1.0,11,5.560285
1.0,30,5.569998
1.0,55,5.587815
1.0,81,5.613657
1.0,11,5.617227
0.0,18,5.623092
0.0,166,5.676481
0.0,451,5.819288
1.0,11,5.822752
1.0,28,5.831533
1.0,43,5.845089
0.0,169,5.897691
1.0,11,5.901217
1.0,32,5.911257
0.0,109,5.945518
0.0,98,5.976313
0.0,4,5.97759
1.0,59,5.995991
0.0,11,5.999444
0.0,101,6.031119
1.0,11,6.034573
0.0,22,6.041452
1.0,29,6.050689
1.0,44,6.06454
1.0,11,6.068001
0.0,13,6.072116
1.0,31,6.082011
0.0,66,6.102774
1.0,12,6.10655
1.0,29,6.115612
1.0,57,6.133453
0.0,5,6.135041
1.0,13,6.139139
1.0,25,6.147129
1.0,29,6.156269
0.0,425,6.290087
1.0,11,6.293564
1.0,30,6.30301
0.0,7,6.30531
0.0,199,6.369024
1.0,11,6.372581
1.0,29,6.381841
1.0,140,6.426711
0.0,22,6.433788
1.0,11,6.437336
1.0,43,6.451039
1.0,27,6.459739
0.0,163,6.511744
1.0,13,6.515934
1.0,36,6.5272
1.0,25,6.535025
0.0,323,6.635639
1.0,11,6.639095
1.0,23,6.646305
1.0,29,6.655378
0.0,21,6.662145
1.0,13,6.666271
1.0,25,6.674068
1.0,26,6.682168
0.0,29,6.691278
1.0,13,6.695339
1.0,29,6.704455
1.0,28,6.713168
1.0,42,6.726364
1.0,13,6.73046
1.0,23,6.737642
1.0,37,6.749168
0.0,2,6.749813
1.0,12,6.753561
1.0,27,6.762054
0.0,9,6.764889
0.0,23,6.772079
1.0,13,6.776175
1.0,31,6.78582
1.0,25,6.793592
0.0,108,6.827351
1.0,11,6.83085
1.0,23,6.838065
1.0,37,6.849582
0.0,685,7.062252
1.0,11,7.065729
1.0,27,7.074392
1.0,23,7.081587
1.0,34,7.0922
1.0,12,7.09594
0.0,14,7.100329
1.0,26,7.108437
1.0,34,7.119052
1.0,11,7.122505
1.0,27,7.130965
0.0,19,7.136919
0.0,202,7.200031
1.0,11,7.203497
1.0,27,7.211934
1.0,26,7.220053
0.0,37,7.231589
1.0,11,7.235042
1.0,25,7.242893
1.0,27,7.251328
0.0,33,7.261653
1.0,13,7.265742
1.0,23,7.273186
1.0,30,7.282531
0.0,19,7.288484
0.0,2,7.289121
1.0,23,7.296329
1.0,33,7.306605
1.0,30,7.31609
1.0,11,7.319548
1.0,24,7.327055
1.0,25,7.33484
1.0,34,7.345459
1.0,13,7.349547
1.0,23,7.356823
1.0,29,7.36587
0.0,464,7.511328
1.0,14,7.515723
1.0,25,7.523569
1.0,27,7.53208
0.0,328,7.635607
1.0,11,7.639127
0.0,6,7.641074
0.0,6,7.642953
0.0,37,7.654722
1.0,11,7.658279
1.0,29,7.667423
1.0,29,7.676483
0.0,13,7.680673
1.0,11,7.684144
0.0,19,7.690121
0.0,20,7.696376
0.0,2,7.697019
1.0,11,7.700445
1.0,25,7.708285
1.0,25,7.716294
0.0,53,7.733005
