episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
139,140000,0.0
149,150000,0.0
159,160000,0.0
169,170000,0.0
180,180000,1.0
190,190000,0.0
200,200000,0.0
210,210000,0.0
220,220000,0.0
230,230000,0.0
240,240000,0.0
250,250000,0.0
260,260000,0.0
270,270000,0.0
280,280000,0.0
290,290000,0.0
300,300000,0.0
310,310000,0.0
320,320000,0.0
330,330000,0.0
340,340000,0.0
350,350000,0.0
360,360000,0.0
370,370000,0.0
380,380000,0.0
390,390000,0.0
400,400000,0.0
410,410000,0.0
420,420000,1.0
430,430000,0.0
440,440000,0.0
450,450000,1.0
460,460000,1.0
471,470000,2.0
481,480000,0.0
491,490000,0.0
501,500000,0.0
511,510000,2.0
522,520000,2.0
532,530000,2.0
543,540000,1.0
555,550000,5.0
566,560000,4.0
580,570000,7.0
593,580000,7.0
608,590000,9.0
624,600000,11.0
649,610000,21.0
675,620000,23.0
695,630000,17.0
731,640000,33.0
771,650000,39.0
810,660000,37.0
875,670000,63.0
970,680000,94.0
1106,690000,136.0
1238,700000,131.0
1362,710000,124.0
1513,720000,151.0
1645,730000,133.0
1785,740000,139.0
1942,750000,157.0
2099,760000,157.0
2245,770000,146.0
2398,780000,153.0
2549,790000,151.0
2709,800000,160.0
2868,810000,159.0
3028,820000,160.0
3187,830000,159.0
3343,840000,156.0
3501,850000,158.0
3661,860000,160.0
3820,870000,159.0
3963,880000,143.0
4122,890000,159.0
4275,900000,153.0
4433,910000,158.0
4584,920000,151.0
4744,930000,160.0
4901,940000,157.0
5059,950000,158.0
5219,960000,160.0
5377,970000,158.0
5531,980000,154.0
5687,990000,156.0
5846,1000000,159.0
6006,1010000,160.0
6166,1020000,160.0
6326,1030000,160.0
6486,1040000,160.0
6645,1050000,159.0
6805,1060000,160.0
6962,1070000,157.0
7120,1080000,158.0
7280,1090000,160.0
7438,1100000,158.0
7596,1110000,158.0
7755,1120000,159.0
7907,1130000,152.0
8067,1140000,160.0
8227,1150000,160.0
8387,1160000,160.0
8540,1170000,153.0
8701,1180000,161.0
8860,1190000,159.0
9013,1200000,153.0
9171,1210000,158.0
9323,1220000,152.0
9481,1230000,158.0
9641,1240000,160.0
9800,1250000,159.0
9957,1260000,157.0
10102,1270000,145.0
10262,1280000,160.0
10421,1290000,159.0
10580,1300000,159.0
10740,1310000,160.0
10900,1320000,160.0
11052,1330000,152.0
11211,1340000,159.0
11370,1350000,159.0
11527,1360000,157.0
11687,1370000,160.0
11846,1380000,159.0
12006,1390000,160.0
12165,1400000,159.0
12325,1410000,160.0
12484,1420000,159.0
12643,1430000,159.0
12803,1440000,160.0
12962,1450000,159.0
13121,1460000,160.0
13282,1470000,160.0
13441,1480000,159.0
13601,1490000,160.0
13748,1500000,147.0
13906,1510000,158.0
14068,1520000,162.0
14226,1530000,158.0
14385,1540000,159.0
14545,1550000,160.0
14696,1560000,151.0
14856,1570000,160.0
15015,1580000,159.0
15175,1590000,160.0
15333,1600000,158.0
15491,1610000,158.0
15650,1620000,159.0
15808,1630000,159.0
15968,1640000,159.0
16127,1650000,159.0
16271,1660000,144.0
16431,1670000,160.0
16591,1680000,160.0
16749,1690000,158.0
16900,1700000,151.0
17056,1710000,156.0
17215,1720000,159.0
17375,1730000,160.0
17533,1740000,158.0
17693,1750000,160.0
17853,1760000,160.0
18011,1770000,158.0
18171,1780000,160.0
18330,1790000,159.0
18489,1800000,159.0
18647,1810000,158.0
18805,1820000,158.0
18964,1830000,159.0
19122,1840000,158.0
19280,1850000,158.0
19439,1860000,159.0
19599,1870000,160.0
19758,1880000,159.0
19914,1890000,156.0
20069,1900000,155.0
20223,1910000,154.0
20382,1920000,159.0
20541,1930000,159.0
20699,1940000,158.0
20858,1950000,159.0
21017,1960000,159.0
21176,1970000,159.0
21335,1980000,159.0
21493,1990000,158.0
21651,2000000,158.0
