% time spent exploring,episodes,mean 100 episode reward,steps
85,100,0.6,30284
70,200,0.7,59215
54,300,0.6,91696
38,400,0.7,123797
23,500,0.7,154899
9,600,0.7,182099
1,700,0.7,212012
1,800,0.7,238614
1,900,0.7,264938
1,1000,0.7,290132
1,1100,0.7,315427
1,1200,0.7,340758
1,1300,0.7,367562
1,1400,0.7,395223
1,1500,0.7,421080
1,1600,0.7,447301
1,1700,0.7,471466
1,1800,0.7,496854
1,1900,0.8,520324
1,2000,0.7,541468
1,2100,0.8,565367
1,2200,0.7,587677
1,2300,0.8,610181
1,2400,0.8,632277
1,2500,0.8,654333
1,2600,0.7,677988
1,2700,0.8,698431
1,2800,0.7,722448
1,2900,0.8,744166
1,3000,0.7,768189
1,3100,0.7,792322
1,3200,0.8,813974
1,3300,0.7,835822
1,3400,0.7,856024
1,3500,0.8,874083
1,3600,0.7,895312
1,3700,0.8,916074
1,3800,0.8,937373
1,3900,0.8,958593
1,4000,0.8,976610
1,4100,0.8,996612
1,4200,0.8,1015337
1,4300,0.7,1033806
1,4400,0.7,1052772
1,4500,0.8,1071176
1,4600,0.7,1093498
1,4700,0.8,1114173
1,4800,0.8,1133840
1,4900,0.8,1151385
1,5000,0.7,1173417
1,5100,0.8,1192387
1,5200,0.8,1214403
1,5300,0.8,1232716
1,5400,0.8,1253211
1,5500,0.8,1272840
1,5600,0.8,1292404
1,5700,0.8,1311106
1,5800,0.7,1331562
1,5900,0.8,1350599
1,6000,0.8,1368005
1,6100,0.8,1386885
1,6200,0.8,1407656
1,6300,0.8,1426834
1,6400,0.8,1445920
1,6500,0.7,1465626
1,6600,0.7,1485751
1,6700,0.8,1504941
1,6800,0.7,1525546
1,6900,0.8,1545742
1,7000,0.8,1566029
1,7100,0.8,1583891
1,7200,0.8,1603620
1,7300,0.8,1622135
1,7400,0.8,1642347
1,7500,0.8,1661181
1,7600,0.8,1682035
1,7700,0.8,1701348
1,7800,0.7,1721865
1,7900,0.7,1740059
1,8000,0.7,1758518
1,8100,0.8,1776945
1,8200,0.7,1795314
1,8300,0.8,1814224
1,8400,0.8,1831616
1,8500,0.8,1847460
1,8600,0.8,1864169
1,8700,0.7,1883975
1,8800,0.8,1899683
1,8900,0.8,1915734
1,9000,0.7,1933091
1,9100,0.8,1948846
1,9200,0.7,1965433
1,9300,0.8,1981842
1,9400,0.8,1997194
