# {"t_start": 1614911450.602383, "env_id": "Craft-M6-v0"} 
r,l,t
1.0,732,0.02901
0.0,1000,0.067605
0.0,1000,0.105819
0.0,1000,0.143631
0.0,1000,0.181059
0.0,1000,0.218789
0.0,1000,0.259989
0.0,1000,0.298596
0.0,1000,0.336245
0.0,1000,0.373938
0.0,1000,0.41251
0.0,1000,0.450869
0.0,1000,0.488775
0.0,1000,0.527353
0.0,1000,0.568264
0.0,1000,0.609021
0.0,1000,0.648523
0.0,1000,0.688235
0.0,1000,0.728085
0.0,1000,0.769063
0.0,1000,0.809864
0.0,1000,0.85158
0.0,1000,0.893231
0.0,1000,0.934905
0.0,1000,0.973946
0.0,1000,1.011712
0.0,1000,1.049629
0.0,1000,1.087897
0.0,1000,1.126854
0.0,1000,1.164978
0.0,1000,1.203107
1.0,306,1.214775
0.0,1000,1.253305
1.0,725,1.280841
0.0,1000,1.318884
0.0,1000,1.35681
0.0,1000,1.39433
0.0,1000,1.432398
0.0,1000,1.469837
0.0,1000,1.507728
0.0,1000,1.546135
1.0,280,1.557281
0.0,1000,1.596496
0.0,1000,1.634884
0.0,1000,1.672824
0.0,1000,1.710991
0.0,1000,1.749257
0.0,1000,1.78755
0.0,1000,1.826653
0.0,1000,1.865002
0.0,1000,1.903324
0.0,1000,1.943405
0.0,1000,1.982092
0.0,1000,2.020498
0.0,1000,2.059139
0.0,1000,2.097867
0.0,1000,2.136429
0.0,1000,2.175138
0.0,1000,2.213958
0.0,1000,2.252401
0.0,1000,2.294477
0.0,1000,2.334756
0.0,1000,2.373888
0.0,1000,2.412971
0.0,1000,2.451195
0.0,1000,2.489538
0.0,1000,2.528317
0.0,1000,2.568347
0.0,1000,2.607135
0.0,1000,2.645773
0.0,1000,2.68561
0.0,1000,2.724277
0.0,1000,2.765555
0.0,1000,2.805135
0.0,1000,2.84408
0.0,1000,2.88395
0.0,1000,2.922166
1.0,927,2.958128
0.0,1000,2.997068
0.0,1000,3.035734
1.0,721,3.064293
1.0,547,3.085706
0.0,1000,3.125673
0.0,1000,3.164341
0.0,1000,3.203096
0.0,1000,3.241431
0.0,1000,3.281265
0.0,1000,3.320345
0.0,1000,3.358973
0.0,1000,3.397384
1.0,857,3.431762
0.0,1000,3.470711
0.0,1000,3.510007
0.0,1000,3.54903
1.0,881,3.583308
0.0,1000,3.621963
0.0,1000,3.660548
0.0,1000,3.69917
0.0,1000,3.738388
0.0,1000,3.77721
1.0,525,3.79845
1.0,416,3.815196
0.0,1000,3.855576
0.0,1000,3.895218
0.0,1000,3.935269
0.0,1000,3.974027
0.0,1000,4.013327
0.0,1000,4.053077
0.0,1000,4.092277
0.0,1000,4.131681
1.0,778,4.163087
0.0,1000,4.201521
0.0,1000,4.241256
0.0,1000,4.281222
0.0,1000,4.320322
0.0,1000,4.359344
0.0,1000,4.39869
1.0,810,4.429766
0.0,1000,4.468848
0.0,1000,4.508184
0.0,1000,4.547263
0.0,1000,4.586745
0.0,1000,4.626298
1.0,514,4.646876
0.0,1000,4.686605
0.0,1000,4.725795
0.0,1000,4.764817
0.0,1000,4.804647
0.0,1000,4.844068
0.0,1000,4.886521
0.0,1000,4.92669
0.0,1000,4.96758
0.0,1000,5.009715
1.0,670,5.037515
0.0,1000,5.076826
0.0,1000,5.117429
0.0,1000,5.157041
0.0,1000,5.19563
0.0,1000,5.234845
0.0,1000,5.273157
0.0,1000,5.312687
0.0,1000,5.352279
0.0,1000,5.392653
0.0,1000,5.43246
0.0,1000,5.471622
0.0,1000,5.511447
0.0,1000,5.551426
0.0,1000,5.591299
0.0,1000,5.631639
0.0,1000,5.670763
0.0,1000,5.710657
0.0,1000,5.749838
0.0,1000,5.789582
1.0,672,5.816214
0.0,1000,5.85548
0.0,1000,5.894978
0.0,1000,5.934441
0.0,1000,5.974211
0.0,1000,6.01301
0.0,1000,6.052387
0.0,1000,6.092466
0.0,1000,6.132452
0.0,1000,6.172422
0.0,1000,6.212349
0.0,1000,6.252242
0.0,1000,6.29192
0.0,1000,6.331511
0.0,1000,6.370485
0.0,1000,6.409801
0.0,1000,6.449723
0.0,1000,6.489838
0.0,1000,6.52985
0.0,1000,6.569993
0.0,1000,6.610085
0.0,1000,6.649971
0.0,1000,6.689835
0.0,1000,6.728855
0.0,1000,6.768084
0.0,1000,6.808005
0.0,1000,6.848712
1.0,986,6.889457
0.0,1000,6.930248
0.0,1000,6.971736
0.0,1000,7.013191
0.0,1000,7.054631
0.0,1000,7.095172
0.0,1000,7.135674
0.0,1000,7.175836
0.0,1000,7.216517
0.0,1000,7.256984
0.0,1000,7.298465
1.0,941,7.337414
1.0,818,7.370819
0.0,1000,7.412672
0.0,1000,7.453757
0.0,1000,7.49418
0.0,1000,7.535142
0.0,1000,7.576129
0.0,1000,7.617081
0.0,1000,7.658324
0.0,1000,7.69946
0.0,1000,7.739943
0.0,1000,7.780926
0.0,1000,7.822054
0.0,1000,7.863421
0.0,1000,7.904342
0.0,1000,7.945731
0.0,1000,7.987888
0.0,1000,8.030498
0.0,1000,8.073113
0.0,1000,8.115526
0.0,1000,8.157875
0.0,1000,8.200316
0.0,1000,8.243243
0.0,1000,8.288322
0.0,1000,8.3287
0.0,1000,8.36946
1.0,611,8.394877
0.0,1000,8.436605
0.0,1000,8.476999
0.0,1000,8.517965
0.0,1000,8.559813
0.0,1000,8.601649
0.0,1000,8.642792
0.0,1000,8.683751
0.0,1000,8.725108
0.0,1000,8.766961
0.0,1000,8.808065
0.0,1000,8.849047
0.0,1000,8.88974
0.0,1000,8.930713
0.0,1000,8.97166
0.0,1000,9.01327
0.0,1000,9.054713
0.0,1000,9.096411
0.0,1000,9.137519
0.0,1000,9.178775
0.0,1000,9.219876
0.0,1000,9.26108
0.0,1000,9.303889
0.0,1000,9.345459
0.0,1000,9.386956
1.0,468,9.406012
0.0,1000,9.448775
0.0,1000,9.490743
0.0,1000,9.533137
0.0,1000,9.577816
0.0,1000,9.619984
0.0,1000,9.662186
0.0,1000,9.70457
0.0,1000,9.746878
0.0,1000,9.789351
0.0,1000,9.83152
