% time spent exploring,episodes,mean 100 episode reward,steps
98,100,0.0,3851
96,200,0.0,8019
93,300,0.0,12886
91,400,0.0,17538
89,500,0.0,22150
86,600,0.0,26334
84,700,0.0,30463
82,800,0.0,34550
80,900,0.0,38786
78,1000,0.0,42733
76,1100,0.0,47099
74,1200,0.0,51639
72,1300,0.0,56468
69,1400,0.0,61157
67,1500,0.0,66569
64,1600,0.0,72168
61,1700,0.0,77718
59,1800,0.1,82714
56,1900,0.1,88688
53,2000,0.0,94027
50,2100,0.1,100365
47,2200,0.1,105858
45,2300,0.1,110779
42,2400,0.1,116159
39,2500,0.1,122008
36,2600,0.1,127637
33,2700,0.1,134146
30,2800,0.2,139888
28,2900,0.2,145412
25,3000,0.3,151351
22,3100,0.3,157141
19,3200,0.3,161775
17,3300,0.5,167453
14,3400,0.6,172364
11,3500,0.5,177899
9,3600,0.5,182922
6,3700,0.7,188442
4,3800,0.6,193665
1,3900,0.6,198839
1,4000,0.6,204069
1,4100,0.7,209484
1,4200,0.9,214859
1,4300,0.8,220208
1,4400,0.8,225718
1,4500,0.9,230582
1,4600,0.8,235503
1,4700,0.8,240735
1,4800,0.8,245741
1,4900,0.8,251458
1,5000,0.8,256705
1,5100,0.9,261871
1,5200,0.9,266998
1,5300,0.9,272331
1,5400,0.9,277400
1,5500,0.7,281840
1,5600,0.8,287201
1,5700,0.7,292496
1,5800,0.8,297866
1,5900,0.8,302475
1,6000,0.9,307371
1,6100,0.9,312401
1,6200,1.0,317227
1,6300,1.0,321961
1,6400,0.9,326905
1,6500,1.0,331564
1,6600,1.0,336245
1,6700,1.0,341233
1,6800,0.9,346121
1,6900,0.9,351055
1,7000,0.8,355881
1,7100,0.9,360855
1,7200,0.9,365497
1,7300,0.9,370024
1,7400,0.9,374590
1,7500,0.9,379534
1,7600,0.9,384165
1,7700,0.9,388716
1,7800,1.0,393406
1,7900,1.0,397958
1,8000,1.0,402586
1,8100,1.0,407046
1,8200,0.9,411795
1,8300,0.9,416382
1,8400,0.9,420931
1,8500,0.9,425319
1,8600,1.0,429702
1,8700,1.0,434123
1,8800,1.0,438639
1,8900,0.9,443387
1,9000,1.0,447864
1,9100,1.0,452566
