# {"t_start": 1599675923.2176874, "env_id": "Water-M1-v0"} 
r,l,t
1.0,94,29.528497
1.0,274,31.021976
1.0,203,32.127636
1.0,219,33.317585
1.0,359,42.880815
1.0,239,56.387484
1.0,384,78.102044
0.0,600,112.32846
0.0,63,115.964379
0.0,67,119.864793
1.0,509,149.548075
1.0,259,164.649752
1.0,458,191.129188
1.0,514,221.035228
1.0,243,235.214689
1.0,423,260.116179
1.0,538,291.970423
0.0,600,327.477456
0.0,29,329.163415
0.0,69,333.213668
1.0,272,349.421707
1.0,342,369.53871
1.0,486,398.291941
0.0,600,433.781784
1.0,538,465.620148
0.0,600,501.416599
1.0,415,526.219933
1.0,396,550.224187
0.0,13,551.003373
0.0,34,553.016768
1.0,454,580.251584
1.0,169,590.490561
1.0,209,603.011601
1.0,165,612.850098
1.0,429,638.432276
1.0,145,647.163876
1.0,512,677.859408
1.0,562,711.374043
0.0,68,715.418797
0.0,50,718.426633
1.0,222,731.830619
1.0,304,749.851198
0.0,600,786.115859
1.0,141,794.750062
1.0,315,813.60468
1.0,280,830.510942
1.0,515,861.301769
1.0,434,887.115441
0.0,25,888.604189
0.0,33,890.587033
1.0,79,895.307979
1.0,302,913.403615
1.0,495,943.232227
1.0,188,954.307317
1.0,97,960.03964
1.0,243,974.500454
1.0,240,988.996504
0.0,600,1025.180426
0.0,38,1027.456543
0.0,16,1028.413857
1.0,157,1037.738332
1.0,242,1052.260709
1.0,444,1079.285861
1.0,572,1113.910963
1.0,446,1140.99003
1.0,243,1155.731014
1.0,280,1172.530791
1.0,539,1205.191704
0.0,57,1208.658997
0.0,25,1210.195679
1.0,165,1220.384801
1.0,284,1237.568151
1.0,425,1262.75188
1.0,366,1284.9515
1.0,273,1301.56594
1.0,401,1325.929078
0.0,600,1362.207382
1.0,432,1388.309628
0.0,14,1389.165532
0.0,36,1391.37552
1.0,131,1399.308551
1.0,236,1413.382752
1.0,253,1428.619846
1.0,451,1455.96992
1.0,526,1487.961996
1.0,133,1496.066832
1.0,290,1513.333761
1.0,466,1541.170683
0.0,68,1545.229886
0.0,54,1548.459066
1.0,527,1580.313138
1.0,146,1589.130759
1.0,128,1596.918902
1.0,258,1612.654621
0.0,600,1648.689263
1.0,246,1663.569494
1.0,237,1677.855087
0.0,600,1714.065598
0.0,16,1715.09452
0.0,38,1717.483687
1.0,262,1733.282649
1.0,65,1737.157578
1.0,115,1744.07028
1.0,108,1750.611089
1.0,368,1773.1443
1.0,192,1784.717662
1.0,596,1820.762177
1.0,425,1846.223702
0.0,105,1852.585371
0.0,34,1854.67863
1.0,599,1891.323565
1.0,43,1893.969172
1.0,367,1916.544228
1.0,170,1926.674933
1.0,501,1957.23041
1.0,244,1972.233752
1.0,337,1993.063739
1.0,594,2029.607883
0.0,109,2036.18237
0.0,40,2038.604931
1.0,183,2049.775566
1.0,248,2064.991997
1.0,151,2074.284818
1.0,241,2089.429884
1.0,150,2098.752037
1.0,554,2133.014148
1.0,388,2156.60393
1.0,525,2188.59375
0.0,14,2189.44812
0.0,20,2190.66523
1.0,215,2203.831975
1.0,51,2207.023359
1.0,327,2227.275409
1.0,180,2238.572884
1.0,163,2248.579275
1.0,189,2260.029732
1.0,261,2275.857336
0.0,600,2312.817612
0.0,30,2314.637747
0.0,16,2315.606449
1.0,488,2345.599886
1.0,68,2349.861116
1.0,57,2353.477213
1.0,218,2367.066858
1.0,232,2381.285282
1.0,337,2401.562562
1.0,240,2416.202952
0.0,600,2452.749909
0.0,26,2454.350026
0.0,26,2455.967876
1.0,350,2477.454079
1.0,40,2479.882262
1.0,40,2482.288908
1.0,456,2509.647368
1.0,351,2530.928224
1.0,191,2542.62929
1.0,371,2565.293314
0.0,600,2601.71718
0.0,30,2603.507557
0.0,15,2604.396795
1.0,94,2610.045776
1.0,134,2618.167546
1.0,59,2621.748699
1.0,211,2634.634586
1.0,205,2647.208493
1.0,154,2656.661729
1.0,382,2680.214502
1.0,304,2698.965801
0.0,38,2701.251888
0.0,79,2706.006144
1.0,80,2710.825941
1.0,88,2716.161968
1.0,52,2719.313205
1.0,218,2732.556063
1.0,310,2751.621916
1.0,70,2755.915679
1.0,286,2773.231364
1.0,272,2789.701363
0.0,86,2794.998622
0.0,25,2796.529852
1.0,85,2801.718733
1.0,111,2808.297795
1.0,218,2821.261057
1.0,227,2834.867722
1.0,290,2852.308091
1.0,210,2864.914738
1.0,207,2877.313992
1.0,511,2908.093502
0.0,123,2915.543272
0.0,23,2916.961788
1.0,121,2924.376825
1.0,158,2933.757667
1.0,145,2942.358738
1.0,134,2950.372182
1.0,158,2959.897346
1.0,462,2987.698985
1.0,477,3016.859224
1.0,310,3035.489812
0.0,56,3038.822068
0.0,21,3040.081527
1.0,100,3046.073379
1.0,219,3059.330074
1.0,136,3067.606118
1.0,247,3082.564964
1.0,98,3088.427492
1.0,175,3098.876915
1.0,278,3115.466602
1.0,294,3133.490932
0.0,56,3136.848518
0.0,39,3139.173294
1.0,94,3144.711932
1.0,178,3155.235446
1.0,152,3164.287767
1.0,285,3181.331511
1.0,247,3196.14781
1.0,142,3204.715601
1.0,246,3219.899753
1.0,417,3245.327807
0.0,99,3251.324263
0.0,27,3252.9687
1.0,62,3256.743936
1.0,321,3276.483546
1.0,35,3278.65659
1.0,303,3297.387954
1.0,176,3308.324914
1.0,162,3318.621457
1.0,370,3341.259452
1.0,325,3361.113744
0.0,78,3365.880157
0.0,21,3367.16976
1.0,155,3376.631469
1.0,139,3385.152593
1.0,49,3388.167113
1.0,64,3392.117904
1.0,47,3395.033214
1.0,181,3406.39758
1.0,233,3420.788766
1.0,308,3439.528815
1.0,88,3444.932679
0.0,22,3446.284374
1.0,75,3450.884793
1.0,43,3453.533901
1.0,55,3456.919847
1.0,170,3467.384991
1.0,405,3492.264732
1.0,105,3498.862529
1.0,218,3512.253933
1.0,349,3533.411057
0.0,75,3538.009816
0.0,30,3539.850035
1.0,74,3544.384202
1.0,43,3547.012834
1.0,59,3550.628845
1.0,273,3567.313484
1.0,78,3572.087678
1.0,168,3582.348852
1.0,232,3596.553439
1.0,473,3624.985871
0.0,73,3629.356582
0.0,12,3630.079545
1.0,58,3633.560338
