episodes,steps,total reward
10,10000,1.0
20,20000,0.0
30,30000,0.0
40,40000,0.0
50,50000,1.0
60,60000,0.0
70,70000,0.0
81,80000,1.0
91,90000,0.0
101,100000,1.0
112,110000,2.0
124,120000,2.0
134,130000,1.0
145,140000,3.0
158,150000,4.0
169,160000,2.0
183,170000,6.0
195,180000,2.0
207,190000,4.0
219,200000,3.0
231,210000,3.0
245,220000,6.0
257,230000,5.0
274,240000,10.0
289,250000,8.0
304,260000,8.0
319,270000,6.0
335,280000,8.0
354,290000,12.0
374,300000,12.0
388,310000,6.0
409,320000,14.0
435,330000,20.0
456,340000,13.0
476,350000,13.0
499,360000,16.0
519,370000,12.0
549,380000,24.0
578,390000,23.0
606,400000,22.0
638,410000,27.0
668,420000,22.0
699,430000,26.0
738,440000,32.0
776,450000,33.0
819,460000,38.0
859,470000,35.0
909,480000,46.0
959,490000,45.0
1009,500000,47.0
1049,510000,35.0
1108,520000,54.0
1156,530000,43.0
1216,540000,56.0
1289,550000,70.0
1346,560000,52.0
1409,570000,58.0
1496,580000,86.0
1569,590000,71.0
1650,600000,79.0
1739,610000,88.0
1826,620000,85.0
1918,630000,91.0
2036,640000,117.0
2156,650000,119.0
2249,660000,92.0
2369,670000,120.0
2489,680000,118.0
2639,690000,150.0
2803,700000,164.0
2949,710000,146.0
3109,720000,160.0
3257,730000,147.0
3399,740000,142.0
3532,750000,133.0
3699,760000,167.0
3849,770000,150.0
4033,780000,184.0
4209,790000,176.0
4389,800000,180.0
4599,810000,210.0
4784,820000,185.0
4976,830000,192.0
5169,840000,193.0
5366,850000,197.0
5593,860000,227.0
5816,870000,223.0
6039,880000,223.0
6259,890000,220.0
6485,900000,226.0
6706,910000,221.0
6933,920000,227.0
7154,930000,221.0
7379,940000,225.0
7604,950000,225.0
7836,960000,232.0
8066,970000,230.0
8297,980000,231.0
8513,990000,216.0
8745,1000000,232.0
8966,1010000,221.0
9195,1020000,229.0
9422,1030000,227.0
9649,1040000,227.0
9872,1050000,223.0
10101,1060000,229.0
10320,1070000,219.0
10529,1080000,209.0
10759,1090000,230.0
10980,1100000,222.0
11212,1110000,231.0
11440,1120000,228.0
11670,1130000,230.0
11898,1140000,229.0
12128,1150000,229.0
12359,1160000,231.0
12586,1170000,227.0
12816,1180000,230.0
13046,1190000,230.0
13271,1200000,225.0
13501,1210000,231.0
13733,1220000,231.0
13962,1230000,229.0
14186,1240000,224.0
14416,1250000,230.0
14645,1260000,229.0
14875,1270000,230.0
15106,1280000,231.0
15335,1290000,229.0
15563,1300000,228.0
15792,1310000,229.0
16022,1320000,230.0
16250,1330000,228.0
16480,1340000,230.0
16707,1350000,227.0
16939,1360000,232.0
17167,1370000,228.0
17398,1380000,231.0
17630,1390000,232.0
17861,1400000,231.0
18092,1410000,231.0
18309,1420000,217.0
18538,1430000,229.0
18768,1440000,230.0
18998,1450000,230.0
19226,1460000,228.0
19456,1470000,230.0
19685,1480000,229.0
19916,1490000,231.0
20147,1500000,231.0
20378,1510000,231.0
20607,1520000,229.0
20838,1530000,231.0
21067,1540000,229.0
21296,1550000,229.0
21526,1560000,230.0
21756,1570000,230.0
21985,1580000,229.0
22215,1590000,230.0
22446,1600000,231.0
22675,1610000,229.0
22905,1620000,230.0
23134,1630000,229.0
23365,1640000,231.0
23595,1650000,230.0
23825,1660000,230.0
24056,1670000,231.0
24283,1680000,227.0
24511,1690000,228.0
24742,1700000,231.0
24971,1710000,229.0
25200,1720000,229.0
25431,1730000,231.0
25662,1740000,231.0
25891,1750000,229.0
26124,1760000,233.0
26353,1770000,229.0
26579,1780000,226.0
26808,1790000,229.0
27036,1800000,228.0
27265,1810000,229.0
27496,1820000,231.0
27727,1830000,231.0
27957,1840000,230.0
28189,1850000,232.0
28419,1860000,230.0
28649,1870000,230.0
28878,1880000,229.0
29108,1890000,230.0
29336,1900000,228.0
29566,1910000,230.0
29796,1920000,230.0
30025,1930000,229.0
30256,1940000,231.0
30486,1950000,230.0
30717,1960000,231.0
30947,1970000,230.0
31176,1980000,229.0
31406,1990000,230.0
31634,2000000,229.0
