episodes,mean 100 episode reward,steps
100,0.0,3943
200,0.0,8763
300,0.0,13422
400,0.0,18037
500,0.0,22343
600,0.0,26482
700,0.0,31133
800,0.0,34846
900,0.0,39544
1000,0.0,44753
1100,0.0,49365
1200,0.0,55005
1300,0.0,59756
1400,0.0,63984
1500,0.0,68804
1600,0.0,73218
1700,0.0,78027
1800,0.0,82361
1900,0.0,87280
2000,0.0,92206
2100,0.0,96720
2200,0.0,101920
2300,0.0,107132
2400,0.0,112587
2500,0.0,117704
2600,0.0,122334
2700,0.0,127307
2800,0.0,132768
2900,0.0,137674
3000,0.0,142938
3100,0.1,148114
3200,0.0,153633
3300,0.0,158454
3400,0.0,163923
3500,0.1,169451
3600,0.0,174363
3700,0.0,179209
3800,0.0,183567
3900,0.1,189196
4000,0.1,195261
4100,0.0,200459
4200,0.1,206070
4300,0.1,212207
4400,0.1,218738
4500,0.1,224955
4600,0.1,229583
4700,0.0,235117
4800,0.1,241427
4900,0.1,246874
5000,0.1,252402
5100,0.1,258831
5200,0.2,264403
5300,0.1,269007
5400,0.1,274529
5500,0.0,279950
5600,0.1,285449
5700,0.0,291208
5800,0.1,296530
5900,0.1,301050
6000,0.0,304758
6100,0.0,309187
6200,0.1,314336
6300,0.0,318962
6400,0.0,324420
6500,0.1,330444
6600,0.1,335744
6700,0.0,341109
6800,0.0,346346
6900,0.1,351781
7000,0.0,356565
7100,0.1,361098
7200,0.1,365361
7300,0.1,369999
7400,0.1,374921
7500,0.1,380054
7600,0.1,384994
7700,0.0,390066
7800,0.1,395213
7900,0.1,400461
8000,0.1,404625
8100,0.2,410373
8200,0.0,415733
8300,0.1,421109
8400,0.1,426776
8500,0.0,431632
8600,0.0,437394
8700,0.1,442781
8800,0.0,448165
8900,0.0,452933
9000,0.0,457887
9100,0.2,463305
9200,0.2,468549
9300,0.1,473778
9400,0.2,479518
9500,0.1,484243
9600,0.1,489826
9700,0.0,494758
9800,0.2,500558
9900,0.2,506777
10000,0.2,511934
10100,0.2,517679
10200,0.2,523952
10300,0.1,529228
10400,0.2,534179
10500,0.2,539379
10600,0.2,545419
10700,0.2,550774
10800,0.2,557192
10900,0.1,562376
11000,0.1,567869
11100,0.2,572856
11200,0.1,578469
11300,0.1,583537
11400,0.1,588931
11500,0.1,593858
11600,0.0,598642
11700,0.1,604837
11800,0.1,610455
11900,0.1,616773
12000,0.1,622510
12100,0.0,628190
12200,0.1,634445
12300,0.2,640690
12400,0.1,646052
12500,0.1,651673
12600,0.1,656383
12700,0.0,660959
12800,0.0,666934
12900,0.1,673018
13000,0.1,678575
13100,0.2,684788
13200,0.1,690524
13300,0.1,696239
13400,0.1,702381
13500,0.1,707852
13600,0.1,714589
13700,0.1,720941
13800,0.1,727144
13900,0.1,733139
14000,0.1,740084
14100,0.1,746099
14200,0.1,752245
14300,0.1,758097
14400,0.1,764873
14500,0.0,769760
14600,0.2,776746
14700,0.1,783693
14800,0.1,791079
14900,0.2,797614
15000,0.1,803125
15100,0.1,808194
15200,0.1,814788
15300,0.1,821255
15400,0.0,826792
15500,0.1,833261
15600,0.1,839021
15700,0.1,845080
15800,0.1,851209
15900,0.0,856769
16000,0.2,863234
16100,0.2,869247
16200,0.1,875645
16300,0.2,881268
16400,0.1,887177
16500,0.2,893322
16600,0.3,900272
16700,0.1,907315
16800,0.2,913878
16900,0.3,920517
17000,0.2,926615
17100,0.2,931991
17200,0.2,938559
17300,0.1,943931
17400,0.1,949637
17500,0.2,955432
17600,0.2,961873
17700,0.2,967397
17800,0.1,972802
17900,0.1,978617
18000,0.1,984869
18100,0.2,990241
18200,0.1,996758
18300,0.3,1002654
18400,0.4,1008229
18500,0.2,1014074
18600,0.2,1020377
18700,0.4,1025988
18800,0.2,1031733
18900,0.2,1036267
19000,0.3,1040976
19100,0.2,1046586
19200,0.1,1050857
19300,0.3,1056710
19400,0.2,1061858
19500,0.5,1066814
19600,0.6,1072352
19700,0.6,1077604
19800,0.5,1083027
19900,0.4,1089191
20000,0.6,1094931
20100,0.6,1100736
20200,0.5,1106525
20300,0.3,1111545
20400,0.5,1116686
20500,0.4,1122195
20600,0.6,1127777
20700,0.6,1133295
20800,0.4,1138402
20900,0.4,1143034
21000,0.5,1147866
21100,0.6,1153559
21200,0.4,1159321
21300,0.4,1165349
21400,0.4,1170599
21500,0.4,1175995
21600,0.6,1181654
21700,0.4,1187789
21800,0.4,1193386
21900,0.5,1198709
22000,0.5,1204025
22100,0.4,1210200
22200,0.3,1216154
22300,0.3,1222868
22400,0.4,1228668
22500,0.3,1234798
22600,0.4,1240495
22700,0.3,1245747
22800,0.5,1250852
22900,0.4,1255397
23000,0.3,1260758
23100,0.2,1264748
23200,0.2,1268867
23300,0.1,1274116
23400,0.2,1278619
23500,0.3,1284211
23600,0.1,1288625
23700,0.3,1293857
23800,0.4,1300355
23900,0.2,1306490
24000,0.2,1311594
24100,0.1,1317038
24200,0.1,1320926
24300,0.2,1324818
24400,0.2,1328809
24500,0.2,1334459
24600,0.2,1340123
24700,0.3,1345017
24800,0.2,1349991
24900,0.1,1354510
25000,0.2,1359117
25100,0.3,1364458
25200,0.3,1369239
25300,0.3,1373836
25400,0.4,1379352
25500,0.4,1385322
25600,0.6,1390101
25700,0.6,1394701
25800,0.5,1399633
25900,0.3,1404425
26000,0.2,1409617
26100,0.3,1415138
26200,0.4,1420427
26300,0.4,1425698
26400,0.5,1430793
26500,0.5,1435538
26600,0.7,1441315
26700,0.6,1446814
26800,0.5,1451456
26900,0.4,1456036
27000,0.5,1461111
27100,0.3,1467062
27200,0.3,1472882
27300,0.3,1478334
27400,0.4,1483197
27500,0.4,1488173
27600,0.4,1492967
27700,0.3,1498262
27800,0.3,1503757
27900,0.3,1509620
28000,0.5,1514958
28100,0.4,1520574
28200,0.4,1525543
28300,0.5,1530785
28400,0.6,1535696
28500,0.6,1540935
28600,0.4,1546270
28700,0.5,1551731
28800,0.5,1557788
28900,0.5,1563836
29000,0.6,1569311
29100,0.4,1575233
29200,0.4,1581071
29300,0.5,1585959
29400,0.3,1590610
29500,0.4,1595515
29600,0.5,1600984
29700,0.4,1606145
29800,0.4,1611767
29900,0.4,1618098
30000,0.6,1623888
30100,0.7,1628972
30200,0.3,1635389
30300,0.4,1641594
30400,0.3,1646753
30500,0.4,1652272
30600,0.4,1657714
30700,0.4,1662672
30800,0.2,1667386
30900,0.2,1671344
31000,0.4,1676806
31100,0.5,1682041
31200,0.5,1687456
31300,0.5,1692896
31400,0.6,1698160
31500,0.5,1703229
31600,0.6,1708196
31700,0.6,1713316
31800,0.7,1718779
31900,0.5,1724270
32000,0.5,1729446
32100,0.5,1735313
32200,0.6,1740422
32300,0.6,1745507
32400,0.4,1750708
32500,0.7,1755729
32600,0.5,1760525
32700,0.6,1765627
32800,0.4,1771130
32900,0.7,1776667
33000,0.5,1782313
33100,0.5,1787624
33200,0.5,1793259
33300,0.5,1799160
33400,0.3,1803536
33500,0.5,1810183
33600,0.5,1816377
33700,0.4,1822071
33800,0.4,1826365
33900,0.6,1832608
34000,0.5,1838559
34100,0.3,1844452
34200,0.4,1849690
34300,0.6,1855060
34400,0.8,1860290
34500,0.7,1866019
34600,0.6,1871289
34700,0.6,1876708
34800,0.6,1882150
34900,0.6,1887778
35000,0.5,1893146
35100,0.6,1898413
35200,0.6,1903417
35300,0.6,1908222
35400,0.7,1913195
35500,0.5,1919121
35600,0.5,1924617
35700,0.5,1930403
35800,0.4,1935616
35900,0.5,1941174
36000,0.6,1947382
36100,0.6,1952634
36200,0.4,1958240
36300,0.7,1963029
36400,0.6,1967957
36500,0.5,1973382
36600,0.7,1979276
36700,0.8,1984908
36800,0.5,1991018
36900,0.4,1997039
