episodes,steps,total reward
171,10000,20.0
278,20000,29.0
429,30000,53.0
563,40000,57.0
689,50000,61.0
851,60000,88.0
1015,70000,96.0
1211,80000,127.0
1411,90000,136.0
1687,100000,195.0
