episodes,mean 100 episode reward,steps
100,0.6,29898
200,0.8,52168
300,0.8,67427
400,0.8,80364
500,0.8,90685
600,0.8,99477
700,0.8,107866
800,0.8,115887
900,0.8,123149
1000,0.9,130782
1100,0.9,138083
1200,0.9,145035
1300,0.9,152204
1400,0.9,158883
1500,0.9,165913
1600,0.9,172467
1700,0.9,178645
1800,0.9,185045
1900,0.9,191503
2000,0.9,197558
2100,0.9,203183
2200,0.9,209003
2300,0.9,214677
2400,0.9,220495
2500,0.9,226043
2600,0.9,231654
2700,1.0,237658
2800,0.9,243770
2900,0.9,249734
3000,0.9,255499
3100,0.9,261461
3200,0.9,267435
3300,0.9,273387
3400,0.9,279384
3500,0.9,284816
3600,0.9,290414
3700,0.9,295990
3800,0.9,301830
3900,0.9,307515
4000,0.9,313296
4100,0.9,318903
4200,0.9,325029
4300,0.9,330604
4400,0.9,336072
4500,0.9,341656
4600,0.9,347393
4700,0.9,352738
4800,0.9,358267
4900,0.9,363843
5000,0.9,369585
5100,0.9,375092
5200,0.9,380776
5300,0.9,386633
5400,0.9,392397
5500,0.9,398474
5600,0.9,403929
5700,0.9,409865
5800,0.9,415329
5900,0.9,420987
6000,0.9,426689
6100,0.9,432505
6200,0.9,438408
6300,0.9,443988
6400,0.9,450069
6500,0.9,455471
6600,0.9,460921
6700,0.9,467039
6800,0.9,472953
6900,0.9,478056
7000,0.9,483590
7100,0.9,489038
7200,0.9,494532
7300,0.9,499866
7400,0.9,505431
7500,0.9,510974
7600,0.9,516405
7700,0.9,522072
7800,0.9,527423
7900,0.9,533405
8000,0.9,538887
8100,0.9,544839
8200,0.9,550436
8300,0.9,556194
8400,0.9,561890
8500,0.9,567287
8600,0.9,572701
8700,0.9,578329
8800,0.9,583812
8900,0.9,589107
9000,0.9,594435
9100,0.9,600230
9200,0.9,605274
9300,0.9,610727
9400,0.9,616086
9500,0.9,621615
9600,0.9,627513
9700,0.9,633579
9800,0.9,639095
9900,0.9,644546
10000,0.9,650003
10100,0.9,655422
10200,0.9,660485
10300,0.9,665941
10400,0.9,671833
10500,0.9,677552
10600,0.9,682906
10700,0.9,688372
10800,0.9,693605
10900,0.9,698909
11000,0.9,704534
11100,0.9,709759
11200,0.9,715198
11300,0.9,720229
11400,0.9,726187
11500,0.9,732338
11600,0.9,738131
11700,0.9,743778
11800,0.9,749532
11900,0.9,754914
12000,0.9,760395
12100,0.9,765500
12200,0.9,771425
12300,0.9,777266
12400,0.9,782609
12500,0.9,787957
12600,0.9,793406
12700,0.9,798761
12800,0.9,804198
12900,0.9,809642
13000,0.9,815663
13100,0.9,821427
13200,0.9,826881
13300,0.9,832872
13400,0.9,838278
13500,0.9,843962
13600,0.9,849346
13700,0.9,855166
13800,0.9,860942
13900,0.9,866047
14000,0.9,871520
14100,0.9,876919
14200,0.9,882228
14300,0.9,887558
14400,0.9,892861
14500,0.9,898208
14600,0.9,903262
14700,0.9,909065
14800,0.9,914442
14900,0.9,919634
15000,0.9,924913
15100,0.9,930681
15200,0.9,935792
15300,0.9,940964
15400,0.9,946095
15500,0.9,951425
15600,0.9,956918
15700,0.9,962109
15800,0.9,967436
15900,0.9,972613
16000,0.9,977997
16100,0.9,983329
16200,0.9,988657
16300,0.9,994197
16400,0.9,999354
16500,0.9,1005044
16600,0.9,1010241
16700,0.9,1015715
16800,0.9,1020925
16900,0.9,1026319
17000,0.9,1031588
17100,0.9,1036851
17200,0.9,1042453
17300,0.9,1047973
17400,0.9,1053339
17500,0.9,1058853
17600,0.9,1064071
17700,0.9,1069284
17800,0.9,1074527
17900,0.9,1080296
18000,1.0,1086498
18100,0.9,1092238
18200,0.9,1097430
18300,0.9,1103474
18400,0.9,1108843
18500,0.9,1114462
18600,0.9,1120291
18700,0.9,1125323
18800,0.9,1130669
18900,0.9,1135890
19000,0.9,1141155
19100,0.9,1146818
19200,0.9,1152296
19300,0.9,1157662
19400,0.9,1163716
19500,0.9,1168915
19600,0.9,1174130
19700,0.9,1179672
19800,0.9,1185301
19900,0.9,1190532
20000,1.0,1196100
20100,1.0,1201534
20200,1.0,1207084
20300,0.9,1212450
20400,1.0,1218058
20500,0.9,1223720
20600,1.0,1229256
20700,1.0,1234908
20800,0.9,1240281
20900,0.9,1245971
21000,1.0,1251645
21100,0.9,1257136
21200,0.9,1262762
21300,1.0,1268636
21400,0.9,1274078
21500,1.0,1280218
21600,1.0,1285814
21700,0.9,1291265
21800,0.9,1296663
21900,1.0,1301960
22000,0.9,1308200
22100,0.9,1313563
22200,0.9,1318901
22300,0.9,1324166
22400,0.9,1329318
22500,0.9,1334692
22600,0.9,1339815
22700,0.9,1345096
22800,0.9,1350332
22900,0.9,1356424
23000,0.9,1362679
23100,0.9,1368343
23200,0.9,1373733
23300,0.9,1379311
23400,0.9,1384759
23500,0.9,1389722
23600,0.9,1395219
23700,0.9,1400382
23800,0.9,1405449
23900,0.9,1410588
24000,0.9,1415580
24100,0.9,1420673
24200,0.9,1425523
24300,0.9,1431458
24400,0.9,1436957
24500,0.9,1442087
24600,0.9,1447129
24700,0.9,1452434
24800,0.9,1458155
24900,0.9,1463547
25000,0.9,1468715
25100,0.9,1474158
25200,0.9,1479461
25300,0.9,1484579
25400,0.9,1490142
25500,0.9,1495812
25600,0.9,1501156
25700,0.9,1506491
25800,1.0,1512017
25900,0.9,1517423
26000,0.9,1522530
26100,0.9,1527424
26200,0.9,1532386
26300,0.9,1537681
26400,0.9,1542749
26500,0.9,1548033
26600,0.9,1553280
26700,0.9,1559340
26800,0.9,1564951
26900,0.9,1570116
27000,0.9,1575212
27100,1.0,1580458
27200,0.9,1585814
27300,0.9,1590875
27400,0.9,1596902
27500,0.9,1602408
