episodes,steps,total reward
9,10000,0.0
20,20000,1.0
30,30000,0.0
40,40000,0.0
51,50000,2.0
61,60000,0.0
71,70000,0.0
82,80000,2.0
92,90000,0.0
102,100000,0.0
112,110000,0.0
122,120000,1.0
133,130000,1.0
144,140000,3.0
154,150000,1.0
165,160000,2.0
175,170000,0.0
185,180000,2.0
195,190000,0.0
206,200000,1.0
216,210000,1.0
226,220000,1.0
236,230000,0.0
246,240000,1.0
257,250000,2.0
267,260000,1.0
278,270000,1.0
288,280000,3.0
299,290000,2.0
310,300000,1.0
321,310000,3.0
333,320000,2.0
343,330000,1.0
353,340000,0.0
364,350000,2.0
375,360000,3.0
387,370000,4.0
398,380000,2.0
408,390000,1.0
418,400000,0.0
429,410000,2.0
440,420000,2.0
451,430000,3.0
462,440000,2.0
472,450000,0.0
483,460000,3.0
494,470000,4.0
506,480000,4.0
516,490000,0.0
527,500000,1.0
537,510000,1.0
548,520000,2.0
559,530000,2.0
570,540000,3.0
580,550000,1.0
592,560000,2.0
603,570000,3.0
614,580000,1.0
625,590000,2.0
636,600000,3.0
647,610000,4.0
659,620000,2.0
669,630000,2.0
682,640000,4.0
694,650000,4.0
704,660000,1.0
716,670000,3.0
726,680000,1.0
736,690000,2.0
747,700000,3.0
757,710000,2.0
769,720000,4.0
780,730000,2.0
792,740000,4.0
802,750000,1.0
813,760000,3.0
824,770000,2.0
835,780000,2.0
845,790000,2.0
857,800000,3.0
868,810000,3.0
879,820000,1.0
891,830000,5.0
901,840000,1.0
912,850000,3.0
925,860000,6.0
937,870000,3.0
947,880000,4.0
957,890000,1.0
968,900000,3.0
980,910000,4.0
992,920000,4.0
1006,930000,8.0
1018,940000,5.0
1031,950000,5.0
1043,960000,5.0
1054,970000,1.0
1066,980000,4.0
1077,990000,3.0
1088,1000000,1.0
1099,1010000,2.0
1110,1020000,3.0
1123,1030000,5.0
1134,1040000,5.0
1145,1050000,2.0
1157,1060000,2.0
1168,1070000,3.0
1179,1080000,1.0
1190,1090000,3.0
1201,1100000,1.0
1214,1110000,5.0
1225,1120000,5.0
1237,1130000,4.0
1248,1140000,2.0
1259,1150000,3.0
1271,1160000,3.0
1284,1170000,7.0
1296,1180000,5.0
1308,1190000,3.0
1318,1200000,3.0
1330,1210000,4.0
1342,1220000,3.0
1353,1230000,3.0
1364,1240000,5.0
1375,1250000,2.0
1389,1260000,6.0
1402,1270000,6.0
1413,1280000,3.0
1426,1290000,7.0
1438,1300000,6.0
1449,1310000,3.0
1462,1320000,5.0
1476,1330000,9.0
1488,1340000,4.0
1501,1350000,5.0
1515,1360000,9.0
1528,1370000,5.0
1540,1380000,3.0
1553,1390000,6.0
1565,1400000,3.0
1578,1410000,5.0
1589,1420000,2.0
1601,1430000,4.0
1611,1440000,1.0
1624,1450000,5.0
1635,1460000,4.0
1648,1470000,6.0
1659,1480000,3.0
1671,1490000,3.0
1683,1500000,5.0
1696,1510000,4.0
1708,1520000,3.0
1719,1530000,4.0
1734,1540000,6.0
1746,1550000,6.0
1758,1560000,3.0
1769,1570000,4.0
1782,1580000,5.0
1795,1590000,8.0
1807,1600000,4.0
1819,1610000,4.0
1832,1620000,7.0
1843,1630000,3.0
1856,1640000,7.0
1868,1650000,4.0
1881,1660000,6.0
1894,1670000,5.0
1905,1680000,2.0
1916,1690000,2.0
1929,1700000,4.0
1944,1710000,5.0
1956,1720000,5.0
1968,1730000,4.0
1980,1740000,3.0
1994,1750000,7.0
2005,1760000,2.0
2018,1770000,5.0
2034,1780000,9.0
2045,1790000,4.0
2057,1800000,4.0
2069,1810000,5.0
2081,1820000,5.0
2093,1830000,4.0
2105,1840000,4.0
2117,1850000,4.0
2129,1860000,3.0
2143,1870000,6.0
2156,1880000,6.0
2169,1890000,7.0
2185,1900000,9.0
2197,1910000,5.0
2208,1920000,2.0
2221,1930000,3.0
2232,1940000,4.0
2245,1950000,5.0
2257,1960000,5.0
2272,1970000,7.0
2285,1980000,5.0
2297,1990000,4.0
2309,2000000,4.0
