episodes,mean 100 episode reward,steps
100,0.0,4674
200,0.0,9342
300,0.0,14163
400,0.0,19177
500,0.0,24160
600,0.0,28887
700,0.0,34534
800,0.0,39148
900,0.0,44678
1000,0.0,50799
1100,0.0,55961
1200,0.0,60978
1300,0.0,66918
1400,0.0,72417
1500,0.0,77377
1600,0.0,82783
1700,0.0,88077
1800,0.0,93721
1900,0.0,99941
2000,0.0,105426
2100,0.0,111540
2200,0.0,116292
2300,0.0,121644
2400,0.0,126503
2500,0.0,131249
2600,0.0,136938
2700,0.0,141638
2800,0.0,147015
2900,0.0,151758
3000,0.1,157466
3100,0.0,162758
3200,0.0,168346
3300,0.0,174329
3400,0.1,179888
3500,0.1,185985
3600,0.1,192412
3700,0.1,198684
3800,0.0,203990
3900,0.1,209548
4000,0.1,215185
4100,0.0,220830
4200,0.1,227070
4300,0.1,232325
4400,0.1,237989
4500,0.1,243679
4600,0.1,248936
4700,0.1,254395
4800,0.2,259815
4900,0.1,265645
5000,0.1,271463
5100,0.2,277703
5200,0.2,283490
5300,0.4,288951
5400,0.3,294122
5500,0.3,300026
5600,0.3,305425
5700,0.3,310560
5800,0.4,315915
5900,0.3,321686
6000,0.5,326864
6100,0.6,331936
6200,0.8,336543
6300,0.6,341078
6400,0.6,346470
6500,0.5,351293
6600,0.7,356061
6700,0.7,361097
6800,0.6,365825
6900,0.7,370665
7000,0.7,375648
7100,0.7,380295
7200,0.6,385294
7300,0.8,389886
7400,0.8,394413
7500,0.8,399071
7600,0.9,403551
7700,0.8,408363
7800,0.8,412862
7900,0.8,417427
8000,0.7,422176
8100,0.8,426879
8200,0.8,431740
8300,0.7,436775
8400,0.7,441589
8500,0.8,446171
8600,0.8,450520
8700,0.8,454911
8800,0.8,459657
8900,0.7,464114
9000,0.8,468674
9100,0.8,473075
9200,0.8,477627
9300,0.9,482176
9400,0.8,487076
9500,0.8,491983
9600,0.8,496715
9700,0.8,501180
9800,0.8,505723
9900,0.8,510468
10000,0.6,515030
10100,0.8,519491
10200,0.8,523983
10300,0.9,528591
10400,0.8,533186
10500,0.7,537778
10600,0.8,542495
10700,0.8,547140
10800,0.8,551795
10900,0.8,556421
11000,0.8,561192
11100,0.9,565725
11200,0.9,570470
11300,0.8,575349
11400,0.8,579774
11500,0.8,584366
11600,0.8,588780
11700,0.8,593379
11800,0.8,597763
11900,0.8,602294
12000,0.8,607139
12100,0.8,611700
12200,0.9,616222
12300,0.8,620680
12400,0.7,625462
12500,0.8,630071
12600,0.7,634782
12700,0.9,639410
12800,0.9,643978
12900,0.9,648644
13000,0.9,653326
13100,0.9,658051
13200,0.8,663149
13300,0.8,667776
13400,0.8,672736
13500,0.8,677455
13600,0.8,682359
13700,0.8,686867
13800,0.8,691508
13900,0.9,696174
14000,0.9,701034
14100,0.9,705963
14200,0.9,710833
14300,0.9,715368
14400,0.8,720208
14500,0.9,725233
14600,0.8,730103
14700,0.9,734819
14800,0.8,740648
14900,0.7,746069
15000,0.8,750861
15100,0.8,755706
15200,0.7,760400
15300,0.9,765170
15400,0.9,769856
15500,0.9,774440
15600,0.9,778925
15700,0.8,783662
15800,0.9,788224
15900,0.9,792878
16000,0.8,797522
16100,0.8,802289
16200,0.8,807310
16300,0.8,812182
16400,0.8,816760
16500,0.8,821415
16600,0.9,825942
16700,0.9,830599
16800,0.8,836195
16900,0.8,840710
17000,0.8,845543
17100,0.9,850080
17200,0.9,854831
17300,0.9,859686
17400,0.9,864454
17500,0.9,869118
17600,0.9,873765
17700,0.8,878551
17800,0.8,883421
17900,0.9,888368
18000,0.7,893268
18100,0.8,898269
18200,0.8,903075
18300,0.9,908148
18400,0.9,912836
18500,0.9,917706
18600,0.8,922329
18700,0.8,926764
18800,0.9,931403
18900,0.9,935957
19000,0.9,940603
19100,0.8,944896
19200,0.9,949322
19300,0.9,953738
19400,0.8,958286
19500,0.9,962990
19600,0.9,967402
19700,0.9,972088
19800,0.9,976529
19900,0.9,980993
20000,0.8,985243
20100,1.0,989943
20200,0.8,994330
20300,0.9,998823
20400,0.9,1003348
20500,0.9,1007783
20600,0.9,1012135
20700,0.9,1016489
20800,0.9,1021011
20900,0.9,1025411
21000,0.9,1029826
21100,0.9,1034263
21200,0.9,1038788
21300,0.9,1043088
21400,0.9,1047502
21500,0.9,1051852
21600,0.9,1056192
21700,0.9,1060581
21800,0.8,1064700
21900,0.9,1069015
22000,0.9,1073743
22100,0.9,1078304
22200,0.8,1082951
22300,0.9,1087471
22400,0.9,1091767
22500,0.9,1096244
22600,0.9,1100690
22700,0.9,1104966
22800,0.9,1109226
22900,0.9,1113640
23000,0.9,1117833
23100,0.9,1122181
23200,0.9,1126447
23300,0.9,1130668
23400,0.9,1135200
23500,1.0,1139617
23600,1.0,1143983
23700,0.9,1148410
23800,0.9,1152771
23900,1.0,1157149
24000,0.9,1161806
24100,0.9,1166254
24200,0.9,1170657
24300,0.9,1175177
24400,0.9,1179583
24500,0.8,1184134
24600,0.8,1188410
24700,0.9,1192862
24800,0.9,1197209
24900,0.9,1201794
25000,0.9,1206347
25100,0.9,1210673
25200,0.9,1215086
25300,0.9,1219705
25400,1.0,1224322
25500,0.9,1228886
25600,0.8,1233193
25700,1.0,1237706
25800,0.9,1242209
25900,0.9,1246562
26000,0.9,1251116
26100,0.9,1255737
26200,0.9,1260016
26300,0.9,1264790
26400,0.9,1269035
26500,0.9,1273558
26600,1.0,1277942
26700,0.9,1282331
26800,0.9,1286829
26900,0.9,1291347
27000,0.9,1295736
27100,0.8,1300018
27200,0.9,1304349
27300,0.9,1308794
27400,0.9,1313212
27500,0.9,1317537
27600,0.9,1321767
27700,0.9,1326100
27800,0.9,1330523
27900,1.0,1334920
28000,1.0,1339350
28100,0.9,1343695
28200,0.9,1347873
28300,1.0,1352369
28400,0.9,1356610
28500,0.9,1360949
28600,0.9,1365415
28700,0.9,1369835
28800,0.8,1374261
28900,0.9,1378422
29000,1.0,1383028
29100,1.0,1387461
29200,0.9,1391803
29300,0.9,1396065
29400,0.9,1400579
29500,0.9,1405176
29600,0.9,1409569
29700,0.9,1413935
29800,0.9,1418261
29900,0.9,1422689
30000,0.9,1427088
30100,0.9,1431427
30200,0.9,1435788
30300,1.0,1440199
30400,0.9,1444643
30500,0.9,1448927
30600,0.9,1453274
30700,0.9,1457619
30800,0.9,1462002
30900,0.9,1466390
31000,0.9,1471023
31100,1.0,1475481
31200,0.9,1479938
31300,1.0,1484375
31400,0.9,1488661
31500,0.9,1492907
31600,1.0,1497236
31700,0.9,1501812
31800,0.9,1506365
31900,0.9,1510693
32000,0.9,1515054
32100,0.9,1519400
32200,0.9,1523737
32300,0.9,1528080
32400,0.9,1532443
32500,1.0,1536867
32600,0.9,1541165
32700,0.9,1545628
32800,1.0,1550066
32900,0.9,1554379
33000,0.9,1558714
33100,0.9,1562947
33200,0.8,1567766
33300,0.9,1572072
33400,0.8,1576381
33500,0.9,1580818
33600,0.9,1585179
33700,0.9,1589587
