episodes,mean 100 episode reward,steps
100,-592.3,98999
200,-596.9,198999
300,-597.1,298999
400,-598.1,398999
500,-598.5,498999
600,-598.6,598999
700,-597.3,698999
800,-598.1,798999
900,-587.1,898999
1000,-597.2,998999
1100,-597.4,1098999
1200,-587.4,1198999
1300,-597.5,1298999
1400,-598.1,1398999
1500,-597.4,1498999
1600,-597.0,1598999
1700,-597.7,1698999
1800,-598.1,1798999
1900,-598.5,1898999
2000,-597.7,1998999
2100,-597.9,2098999
2200,-597.9,2198999
2300,-587.1,2298999
2400,-597.5,2398999
2500,-597.2,2498999
2600,-598.3,2598999
2700,-597.3,2698999
2800,-598.6,2798999
2900,-578.0,2898999
3000,-598.0,2998999
