episodes,steps,total reward
9,10000,0.0
19,20000,0.0
30,30000,1.0
41,40000,1.0
51,50000,0.0
61,60000,0.0
71,70000,1.0
81,80000,1.0
93,90000,3.0
104,100000,1.0
115,110000,2.0
126,120000,2.0
137,130000,2.0
148,140000,3.0
159,150000,2.0
171,160000,3.0
182,170000,4.0
195,180000,3.0
208,190000,5.0
221,200000,5.0
235,210000,5.0
247,220000,3.0
262,230000,7.0
278,240000,11.0
294,250000,8.0
308,260000,6.0
325,270000,9.0
344,280000,11.0
358,290000,6.0
376,300000,10.0
396,310000,14.0
416,320000,12.0
437,330000,12.0
457,340000,14.0
479,350000,15.0
506,360000,21.0
536,370000,23.0
566,380000,25.0
594,390000,22.0
625,400000,25.0
656,410000,25.0
684,420000,20.0
719,430000,30.0
755,440000,32.0
798,450000,36.0
839,460000,36.0
879,470000,31.0
923,480000,39.0
969,490000,42.0
1016,500000,42.0
1069,510000,51.0
1118,520000,45.0
1166,530000,44.0
1220,540000,48.0
1277,550000,52.0
1346,560000,68.0
1426,570000,78.0
1499,580000,69.0
1576,590000,73.0
1654,600000,76.0
1749,610000,95.0
1844,620000,95.0
1944,630000,99.0
2037,640000,91.0
2150,650000,113.0
2267,660000,116.0
2369,670000,100.0
2499,680000,129.0
2637,690000,138.0
2793,700000,156.0
2934,710000,140.0
3076,720000,140.0
3219,730000,142.0
3366,740000,146.0
3543,750000,177.0
3721,760000,178.0
3904,770000,183.0
4063,780000,159.0
4232,790000,169.0
4438,800000,206.0
4580,810000,142.0
4766,820000,186.0
4979,830000,213.0
5166,840000,187.0
5383,850000,217.0
5609,860000,226.0
5838,870000,229.0
6066,880000,228.0
6279,890000,213.0
6496,900000,217.0
6722,910000,226.0
6936,920000,214.0
7149,930000,213.0
7375,940000,226.0
7603,950000,228.0
7835,960000,232.0
8062,970000,227.0
8289,980000,227.0
8522,990000,233.0
8751,1000000,229.0
8959,1010000,207.0
9185,1020000,226.0
9413,1030000,228.0
9644,1040000,231.0
9869,1050000,225.0
10082,1060000,213.0
10312,1070000,230.0
10542,1080000,230.0
10771,1090000,229.0
10993,1100000,222.0
11220,1110000,227.0
11452,1120000,232.0
11678,1130000,226.0
11907,1140000,229.0
12136,1150000,229.0
12366,1160000,230.0
12596,1170000,230.0
12825,1180000,229.0
13056,1190000,231.0
13286,1200000,230.0
13517,1210000,231.0
13749,1220000,232.0
13978,1230000,229.0
14209,1240000,231.0
14439,1250000,230.0
14669,1260000,230.0
14898,1270000,230.0
15128,1280000,229.0
15356,1290000,228.0
15586,1300000,230.0
15816,1310000,230.0
16045,1320000,229.0
16276,1330000,231.0
16508,1340000,232.0
16739,1350000,231.0
16964,1360000,225.0
17194,1370000,230.0
17426,1380000,232.0
17655,1390000,229.0
17888,1400000,233.0
18119,1410000,231.0
18348,1420000,229.0
18577,1430000,229.0
18806,1440000,229.0
19034,1450000,228.0
19264,1460000,230.0
19490,1470000,227.0
19722,1480000,231.0
19952,1490000,230.0
20183,1500000,231.0
20413,1510000,230.0
20645,1520000,232.0
20874,1530000,229.0
21103,1540000,229.0
21332,1550000,229.0
21559,1560000,227.0
21792,1570000,233.0
22022,1580000,230.0
22253,1590000,231.0
22483,1600000,230.0
22712,1610000,229.0
22942,1620000,230.0
23169,1630000,227.0
23400,1640000,231.0
23632,1650000,232.0
23862,1660000,230.0
24093,1670000,231.0
24323,1680000,230.0
24552,1690000,229.0
24783,1700000,231.0
25011,1710000,228.0
25239,1720000,228.0
25469,1730000,230.0
25699,1740000,230.0
25929,1750000,230.0
26161,1760000,232.0
26389,1770000,228.0
26617,1780000,228.0
26846,1790000,229.0
27078,1800000,232.0
27307,1810000,229.0
27539,1820000,232.0
27770,1830000,231.0
28001,1840000,231.0
28234,1850000,233.0
28463,1860000,229.0
28691,1870000,228.0
28919,1880000,228.0
29149,1890000,230.0
29377,1900000,228.0
29608,1910000,231.0
29834,1920000,226.0
30063,1930000,229.0
30294,1940000,231.0
30524,1950000,230.0
30754,1960000,230.0
30984,1970000,230.0
31214,1980000,230.0
31446,1990000,232.0
31676,2000000,230.0
