% time spent exploring,episodes,mean 100 episode reward,steps
97,100,0.0,4206
96,200,0.0,7826
93,300,0.0,12535
91,400,0.0,16441
89,500,0.0,20717
88,600,0.0,23955
86,700,0.1,27084
84,800,0.0,30514
83,900,0.0,34247
81,1000,0.0,37266
80,1100,0.0,40229
78,1200,0.0,43001
77,1300,0.1,46407
75,1400,0.0,49370
73,1500,0.1,52527
72,1600,0.1,55067
71,1700,0.2,58104
70,1800,0.1,60312
68,1900,0.2,62884
67,2000,0.1,65655
65,2100,0.2,68901
64,2200,0.1,71158
63,2300,0.1,73440
62,2400,0.2,75636
61,2500,0.2,77755
60,2600,0.2,80401
58,2700,0.3,83325
57,2800,0.2,85628
56,2900,0.4,88534
54,3000,0.4,91516
53,3100,0.3,94324
52,3200,0.4,96909
50,3300,0.4,99226
49,3400,0.5,101703
48,3500,0.5,104132
47,3600,0.4,106195
46,3700,0.4,108270
45,3800,0.4,110565
44,3900,0.6,112746
43,4000,0.5,114940
42,4100,0.6,117043
41,4200,0.5,119091
40,4300,0.5,120873
39,4400,0.5,122662
38,4500,0.4,124255
37,4600,0.4,125600
37,4700,0.4,127043
36,4800,0.5,128536
35,4900,0.5,130052
34,5000,0.6,131573
34,5100,0.5,133083
33,5200,0.5,134485
32,5300,0.6,136163
31,5400,0.7,137697
31,5500,0.5,139027
30,5600,0.6,140401
29,5700,0.6,141978
29,5800,0.6,143418
28,5900,0.6,144813
27,6000,0.6,146175
26,6100,0.7,148039
26,6200,0.7,149414
25,6300,0.7,150863
24,6400,0.7,152245
23,6500,0.8,153648
23,6600,0.8,155097
22,6700,0.8,156514
21,6800,0.8,157935
21,6900,0.8,159368
20,7000,0.8,160736
19,7100,0.7,162109
19,7200,0.8,163439
18,7300,0.8,164805
17,7400,0.8,166149
17,7500,0.8,167419
16,7600,0.9,168754
15,7700,0.8,170009
15,7800,0.8,171275
14,7900,0.8,172559
13,8000,0.8,173842
13,8100,0.9,175111
12,8200,0.9,176425
12,8300,0.9,177699
11,8400,0.9,178924
10,8500,0.9,180166
10,8600,1.0,181406
9,8700,1.0,182666
8,8800,1.0,183968
8,8900,1.0,185191
7,9000,1.0,186409
7,9100,1.0,187654
6,9200,0.9,188865
5,9300,1.0,190092
5,9400,1.0,191323
4,9500,1.0,192536
4,9600,1.0,193754
3,9700,1.0,194957
2,9800,1.0,196160
2,9900,1.0,197365
1,10000,1.0,198564
1,10100,1.0,199768
1,10200,1.0,200959
1,10300,1.0,202149
1,10400,1.0,203337
1,10500,1.0,204532
1,10600,1.0,205704
1,10700,1.0,206873
1,10800,1.0,208017
1,10900,1.0,209162
1,11000,1.0,210292
1,11100,1.0,211400
1,11200,1.0,212512
1,11300,1.0,213625
1,11400,1.0,214744
1,11500,1.0,215849
1,11600,1.0,216960
1,11700,1.0,218062
1,11800,1.0,219166
1,11900,1.0,220272
1,12000,1.0,221375
1,12100,1.0,222481
1,12200,1.0,223588
1,12300,1.0,224729
1,12400,1.0,225834
1,12500,1.0,226939
1,12600,1.0,228056
1,12700,1.0,229166
1,12800,1.0,230267
1,12900,1.0,231371
1,13000,1.0,232513
1,13100,0.7,234320
1,13200,1.0,235419
1,13300,1.0,236522
1,13400,1.0,237641
1,13500,1.0,238765
1,13600,1.0,239871
1,13700,1.0,240978
1,13800,1.0,242084
1,13900,1.0,243197
1,14000,1.0,244305
1,14100,1.0,245419
1,14200,1.0,246529
1,14300,1.0,247635
1,14400,1.0,248747
1,14500,1.0,249857
1,14600,1.0,250967
1,14700,1.0,252076
1,14800,1.0,253185
1,14900,1.0,254297
1,15000,1.0,255398
1,15100,1.0,256502
1,15200,1.0,257618
1,15300,1.0,258722
1,15400,1.0,259829
1,15500,1.0,260943
1,15600,1.0,262055
1,15700,1.0,263173
1,15800,1.0,264277
1,15900,1.0,265380
1,16000,1.0,266495
1,16100,1.0,267604
1,16200,1.0,268710
1,16300,1.0,269815
1,16400,1.0,270923
1,16500,1.0,272030
1,16600,1.0,273136
1,16700,1.0,274247
1,16800,1.0,275354
1,16900,1.0,276460
1,17000,1.0,277566
1,17100,1.0,278684
1,17200,1.0,279788
1,17300,1.0,280893
1,17400,1.0,281999
1,17500,1.0,283108
1,17600,1.0,284212
1,17700,1.0,285313
1,17800,1.0,286422
1,17900,1.0,287525
1,18000,1.0,288635
1,18100,1.0,289755
1,18200,1.0,290860
1,18300,1.0,291970
1,18400,1.0,293081
1,18500,1.0,294216
1,18600,1.0,295333
1,18700,1.0,296440
1,18800,1.0,297550
1,18900,1.0,298662
1,19000,1.0,299765
1,19100,1.0,300874
1,19200,1.0,301983
1,19300,1.0,303087
1,19400,1.0,304197
1,19500,1.0,305310
1,19600,1.0,306424
1,19700,1.0,307532
1,19800,1.0,308636
1,19900,1.0,309745
1,20000,1.0,310851
1,20100,1.0,311959
1,20200,1.0,313077
1,20300,1.0,314186
1,20400,1.0,315296
1,20500,1.0,316403
1,20600,1.0,317512
1,20700,1.0,318618
1,20800,1.0,319726
1,20900,1.0,320852
1,21000,1.0,321958
1,21100,1.0,323074
1,21200,1.0,324180
1,21300,1.0,325291
1,21400,1.0,326399
1,21500,1.0,327504
1,21600,1.0,328610
1,21700,1.0,329720
1,21800,1.0,330839
1,21900,1.0,331978
1,22000,1.0,333096
1,22100,1.0,334206
1,22200,1.0,335318
1,22300,1.0,336428
1,22400,1.0,337538
1,22500,1.0,338642
1,22600,1.0,339750
1,22700,1.0,340852
1,22800,1.0,341959
1,22900,1.0,343074
1,23000,1.0,344178
1,23100,1.0,345281
1,23200,1.0,346389
1,23300,1.0,347520
1,23400,1.0,348633
1,23500,1.0,349744
1,23600,1.0,350846
1,23700,1.0,351959
1,23800,1.0,353062
1,23900,1.0,354179
