# {"t_start": 1614835971.6843102, "env_id": "Office-single-v0"} 
r,l,t
0.0,30,0.003613
0.0,32,0.004687
0.0,19,0.005299
0.0,63,0.007298
0.0,21,0.008003
0.0,37,0.009176
0.0,30,0.01012
0.0,27,0.010971
0.0,46,0.01245
0.0,43,0.013801
0.0,25,0.014601
0.0,47,0.016215
0.0,125,0.020172
0.0,25,0.021002
0.0,84,0.023649
0.0,50,0.025237
0.0,86,0.027939
0.0,48,0.02948
0.0,43,0.03083
0.0,59,0.032738
0.0,41,0.034017
0.0,42,0.035362
1.0,126,0.039405
0.0,114,0.042989
0.0,62,0.045009
0.0,30,0.045958
0.0,71,0.048221
0.0,37,0.049405
0.0,72,0.051706
0.0,54,0.05347
0.0,78,0.055989
0.0,86,0.058706
0.0,62,0.060802
0.0,64,0.062846
0.0,13,0.063312
0.0,67,0.065442
0.0,40,0.066721
0.0,114,0.070327
0.0,23,0.071068
0.0,49,0.072685
0.0,68,0.074802
0.0,20,0.075488
0.0,62,0.077446
0.0,2,0.077543
0.0,42,0.078865
0.0,11,0.082298
0.0,59,0.084301
0.0,64,0.0863
0.0,45,0.087748
0.0,221,0.094777
0.0,96,0.097867
0.0,58,0.099714
0.0,91,0.102643
0.0,54,0.104404
0.0,70,0.106601
0.0,152,0.111378
0.0,13,0.111837
0.0,54,0.113545
0.0,72,0.115814
0.0,14,0.116309
0.0,72,0.118523
0.0,38,0.119756
0.0,73,0.122086
0.0,120,0.125924
0.0,40,0.127242
0.0,124,0.131134
0.0,67,0.133254
0.0,320,0.143407
0.0,51,0.145053
0.0,18,0.145649
0.0,28,0.14656
0.0,18,0.147183
0.0,43,0.148603
0.0,7,0.148868
0.0,21,0.149594
0.0,30,0.150633
0.0,116,0.154291
0.0,43,0.155656
0.0,110,0.159116
0.0,47,0.160633
0.0,263,0.168748
0.0,17,0.169317
0.0,165,0.174606
0.0,29,0.175538
0.0,15,0.176039
0.0,178,0.181533
0.0,30,0.182493
0.0,99,0.185633
0.0,8,0.185915
0.0,184,0.191584
0.0,116,0.195235
1.0,209,0.201723
1.0,203,0.208118
1.0,126,0.212028
0.0,261,0.220249
1.0,128,0.224324
0.0,158,0.229213
0.0,183,0.234861
0.0,264,0.243289
0.0,74,0.245634
0.0,155,0.250504
0.0,19,0.251157
1.0,153,0.255921
0.0,196,0.262015
0.0,32,0.263027
1.0,281,0.271808
0.0,66,0.273905
0.0,287,0.282822
0.0,36,0.283976
0.0,135,0.288179
1.0,215,0.294823
1.0,104,0.298193
0.0,6,0.298427
0.0,66,0.300537
0.0,190,0.306563
0.0,15,0.307068
1.0,87,0.309839
0.0,290,0.319187
0.0,168,0.324821
0.0,86,0.327528
0.0,75,0.32991
1.0,220,0.336894
0.0,31,0.337905
0.0,211,0.344634
1.0,158,0.349647
0.0,159,0.354591
0.0,58,0.356462
0.0,17,0.357014
0.0,43,0.358363
1.0,178,0.363904
0.0,352,0.374794
0.0,54,0.376575
0.0,24,0.377357
1.0,115,0.381057
0.0,59,0.383021
0.0,21,0.383754
0.0,21,0.384459
0.0,50,0.386065
0.0,94,0.389109
1.0,195,0.395266
0.0,29,0.396209
1.0,306,0.405741
1.0,121,0.409575
1.0,110,0.413038
0.0,37,0.414218
0.0,39,0.415491
0.0,5,0.415687
0.0,15,0.41619
0.0,107,0.419544
0.0,153,0.424465
1.0,254,0.432374
0.0,96,0.435385
0.0,6,0.43562
0.0,8,0.43591
1.0,137,0.440279
0.0,108,0.443691
0.0,201,0.450024
0.0,69,0.452196
0.0,91,0.455041
0.0,44,0.456518
0.0,42,0.457843
0.0,5,0.458032
0.0,114,0.461634
0.0,47,0.463172
1.0,201,0.469566
0.0,68,0.471705
1.0,78,0.474155
0.0,110,0.477578
0.0,110,0.481006
0.0,35,0.482128
1.0,144,0.486611
1.0,336,0.497071
0.0,5,0.497268
0.0,346,0.508082
0.0,149,0.51271
0.0,140,0.517052
1.0,105,0.520428
0.0,132,0.524525
0.0,212,0.531195
1.0,127,0.535183
0.0,94,0.53815
0.0,223,0.545421
1.0,145,0.549931
0.0,33,0.550992
1.0,154,0.555718
1.0,149,0.560351
1.0,75,0.562683
0.0,135,0.566867
0.0,74,0.569172
0.0,6,0.569396
0.0,91,0.572217
0.0,8,0.572492
1.0,247,0.580309
0.0,68,0.582496
0.0,81,0.585016
1.0,75,0.587364
0.0,29,0.588291
0.0,178,0.593774
0.0,4,0.593936
0.0,48,0.595435
0.0,131,0.599494
0.0,226,0.606625
1.0,100,0.60975
1.0,51,0.611354
1.0,215,0.618176
0.0,67,0.620305
0.0,100,0.62341
1.0,264,0.631774
1.0,59,0.63365
0.0,94,0.636529
1.0,89,0.639671
0.0,52,0.641367
0.0,112,0.644909
0.0,190,0.650933
1.0,164,0.656111
0.0,143,0.660643
1.0,44,0.66204
0.0,68,0.664168
1.0,180,0.669808
0.0,81,0.672356
0.0,35,0.673461
0.0,4,0.67362
0.0,21,0.674292
1.0,77,0.676766
1.0,66,0.678834
0.0,247,0.686577
1.0,62,0.688611
0.0,143,0.693305
0.0,181,0.699172
1.0,51,0.700859
1.0,100,0.704019
1.0,105,0.707391
0.0,31,0.708413
0.0,64,0.710397
0.0,62,0.712548
1.0,130,0.716734
1.0,30,0.717715
1.0,105,0.721036
1.0,158,0.726058
0.0,77,0.72854
1.0,55,0.730252
1.0,37,0.731459
0.0,27,0.732358
1.0,239,0.739818
1.0,47,0.741319
1.0,55,0.743036
0.0,17,0.743641
1.0,86,0.746353
0.0,22,0.747059
0.0,65,0.749151
1.0,68,0.751354
0.0,8,0.751644
1.0,153,0.756478
0.0,13,0.756928
1.0,34,0.75802
1.0,137,0.762378
0.0,79,0.76491
0.0,154,0.769717
1.0,34,0.770844
0.0,19,0.77149
1.0,34,0.772622
0.0,7,0.772869
