episodes,steps,total reward
10,10000,3.0
20,20000,1.0
31,30000,2.0
41,40000,1.0
51,50000,0.0
61,60000,0.0
71,70000,1.0
82,80000,2.0
93,90000,1.0
103,100000,1.0
114,110000,3.0
125,120000,2.0
136,130000,2.0
146,140000,0.0
156,150000,2.0
167,160000,2.0
177,170000,2.0
187,180000,0.0
198,190000,1.0
209,200000,2.0
220,210000,1.0
230,220000,1.0
241,230000,1.0
251,240000,2.0
262,250000,1.0
272,260000,1.0
282,270000,0.0
292,280000,0.0
303,290000,2.0
313,300000,0.0
323,310000,1.0
334,320000,2.0
345,330000,2.0
355,340000,1.0
366,350000,1.0
376,360000,0.0
386,370000,0.0
396,380000,0.0
406,390000,1.0
417,400000,2.0
427,410000,0.0
437,420000,0.0
447,430000,0.0
457,440000,0.0
467,450000,1.0
477,460000,0.0
487,470000,0.0
497,480000,1.0
507,490000,0.0
517,500000,0.0
528,510000,1.0
538,520000,2.0
548,530000,0.0
558,540000,1.0
568,550000,0.0
578,560000,1.0
589,570000,1.0
599,580000,0.0
609,590000,0.0
619,600000,1.0
629,610000,0.0
639,620000,0.0
651,630000,3.0
661,640000,0.0
671,650000,1.0
681,660000,1.0
691,670000,0.0
701,680000,1.0
711,690000,0.0
722,700000,3.0
732,710000,0.0
743,720000,1.0
753,730000,0.0
763,740000,1.0
774,750000,1.0
784,760000,1.0
795,770000,2.0
805,780000,1.0
815,790000,1.0
825,800000,0.0
836,810000,1.0
846,820000,0.0
856,830000,3.0
867,840000,1.0
877,850000,1.0
888,860000,1.0
898,870000,0.0
908,880000,1.0
918,890000,1.0
929,900000,2.0
940,910000,2.0
950,920000,0.0
960,930000,0.0
971,940000,2.0
981,950000,0.0
991,960000,0.0
1001,970000,1.0
1011,980000,0.0
1021,990000,1.0
1031,1000000,0.0
1041,1010000,0.0
1052,1020000,1.0
1062,1030000,0.0
1073,1040000,1.0
1083,1050000,1.0
1093,1060000,0.0
1103,1070000,0.0
1113,1080000,0.0
1123,1090000,1.0
1133,1100000,1.0
1143,1110000,0.0
1154,1120000,1.0
1164,1130000,1.0
1174,1140000,0.0
1184,1150000,2.0
1194,1160000,0.0
1204,1170000,1.0
1214,1180000,1.0
1224,1190000,1.0
1236,1200000,3.0
1246,1210000,0.0
1256,1220000,1.0
1266,1230000,0.0
1277,1240000,1.0
1287,1250000,0.0
1297,1260000,0.0
1307,1270000,2.0
1318,1280000,2.0
1328,1290000,1.0
1339,1300000,2.0
1349,1310000,1.0
1360,1320000,3.0
1371,1330000,2.0
1382,1340000,1.0
1392,1350000,0.0
1402,1360000,0.0
1413,1370000,3.0
1423,1380000,0.0
1434,1390000,2.0
1444,1400000,0.0
1454,1410000,1.0
1465,1420000,1.0
1476,1430000,2.0
1486,1440000,0.0
1496,1450000,1.0
1506,1460000,1.0
1516,1470000,1.0
1527,1480000,1.0
1537,1490000,1.0
1547,1500000,0.0
1558,1510000,1.0
1568,1520000,0.0
1578,1530000,0.0
1588,1540000,2.0
1598,1550000,1.0
1608,1560000,1.0
1619,1570000,1.0
1630,1580000,2.0
1640,1590000,0.0
1651,1600000,5.0
1661,1610000,0.0
1673,1620000,3.0
1683,1630000,1.0
1693,1640000,1.0
1704,1650000,2.0
1714,1660000,0.0
1724,1670000,1.0
1734,1680000,0.0
1745,1690000,1.0
1755,1700000,2.0
1766,1710000,2.0
1777,1720000,3.0
1788,1730000,1.0
1799,1740000,1.0
1809,1750000,1.0
1819,1760000,1.0
1829,1770000,1.0
1840,1780000,1.0
1850,1790000,1.0
1860,1800000,0.0
1872,1810000,3.0
1883,1820000,2.0
1894,1830000,4.0
1905,1840000,2.0
1916,1850000,3.0
1926,1860000,0.0
1937,1870000,3.0
1948,1880000,1.0
1958,1890000,1.0
1969,1900000,1.0
1980,1910000,2.0
1992,1920000,3.0
2002,1930000,1.0
2012,1940000,1.0
2024,1950000,2.0
2035,1960000,3.0
2045,1970000,1.0
2056,1980000,3.0
2068,1990000,2.0
2078,2000000,0.0
