episodes,steps,total reward
10,10000,1.0
20,20000,1.0
32,30000,3.0
42,40000,2.0
52,50000,0.0
63,60000,1.0
74,70000,3.0
86,80000,2.0
96,90000,1.0
106,100000,0.0
117,110000,1.0
128,120000,1.0
138,130000,0.0
148,140000,0.0
159,150000,2.0
169,160000,1.0
179,170000,0.0
190,180000,2.0
200,190000,0.0
212,200000,2.0
224,210000,2.0
236,220000,4.0
247,230000,2.0
259,240000,4.0
269,250000,1.0
281,260000,4.0
291,270000,0.0
302,280000,2.0
312,290000,2.0
322,300000,2.0
334,310000,4.0
345,320000,3.0
357,330000,2.0
367,340000,1.0
378,350000,3.0
389,360000,2.0
399,370000,0.0
409,380000,0.0
419,390000,1.0
430,400000,1.0
441,410000,2.0
451,420000,2.0
462,430000,1.0
472,440000,1.0
483,450000,1.0
494,460000,3.0
505,470000,4.0
515,480000,0.0
525,490000,2.0
537,500000,4.0
548,510000,3.0
558,520000,0.0
569,530000,2.0
581,540000,3.0
593,550000,4.0
604,560000,2.0
616,570000,3.0
628,580000,4.0
640,590000,2.0
652,600000,3.0
665,610000,5.0
676,620000,3.0
688,630000,3.0
700,640000,2.0
711,650000,2.0
722,660000,1.0
733,670000,2.0
745,680000,4.0
756,690000,4.0
767,700000,3.0
778,710000,2.0
790,720000,3.0
800,730000,1.0
815,740000,8.0
826,750000,4.0
837,760000,2.0
848,770000,4.0
858,780000,0.0
870,790000,3.0
883,800000,5.0
894,810000,3.0
904,820000,2.0
916,830000,3.0
927,840000,3.0
939,850000,4.0
949,860000,2.0
962,870000,4.0
974,880000,4.0
986,890000,5.0
998,900000,4.0
1011,910000,5.0
1025,920000,5.0
1036,930000,2.0
1049,940000,3.0
1062,950000,5.0
1075,960000,5.0
1085,970000,3.0
1096,980000,2.0
1108,990000,4.0
1120,1000000,4.0
1133,1010000,3.0
1145,1020000,3.0
1156,1030000,5.0
1169,1040000,7.0
1179,1050000,1.0
1191,1060000,4.0
1204,1070000,7.0
1216,1080000,5.0
1229,1090000,3.0
1240,1100000,1.0
1255,1110000,7.0
1268,1120000,4.0
1280,1130000,3.0
1292,1140000,3.0
1305,1150000,6.0
1317,1160000,3.0
1329,1170000,4.0
1339,1180000,3.0
1353,1190000,6.0
1366,1200000,4.0
1378,1210000,3.0
1394,1220000,7.0
1405,1230000,3.0
1417,1240000,3.0
1428,1250000,3.0
1442,1260000,5.0
1455,1270000,6.0
1468,1280000,5.0
1479,1290000,4.0
1494,1300000,6.0
1504,1310000,1.0
1516,1320000,2.0
1529,1330000,6.0
1545,1340000,9.0
1558,1350000,4.0
1568,1360000,2.0
1580,1370000,3.0
1595,1380000,7.0
1608,1390000,5.0
1624,1400000,7.0
1635,1410000,3.0
1647,1420000,2.0
1661,1430000,7.0
1675,1440000,7.0
1687,1450000,3.0
1699,1460000,4.0
1712,1470000,5.0
1726,1480000,5.0
1738,1490000,5.0
1752,1500000,6.0
1764,1510000,4.0
1778,1520000,5.0
1791,1530000,6.0
1806,1540000,7.0
1818,1550000,5.0
1830,1560000,4.0
1843,1570000,4.0
1855,1580000,2.0
1867,1590000,4.0
1882,1600000,9.0
1896,1610000,5.0
1908,1620000,3.0
1920,1630000,3.0
1935,1640000,10.0
1948,1650000,5.0
1962,1660000,6.0
1975,1670000,4.0
1988,1680000,3.0
1999,1690000,2.0
2015,1700000,9.0
2026,1710000,3.0
2038,1720000,5.0
2052,1730000,4.0
2065,1740000,5.0
2076,1750000,2.0
2089,1760000,5.0
2106,1770000,10.0
2118,1780000,5.0
2134,1790000,9.0
2147,1800000,4.0
2159,1810000,5.0
2175,1820000,8.0
2186,1830000,3.0
2200,1840000,5.0
2215,1850000,11.0
2228,1860000,5.0
2244,1870000,8.0
2257,1880000,5.0
2273,1890000,8.0
2285,1900000,6.0
2299,1910000,5.0
2312,1920000,5.0
2324,1930000,4.0
2336,1940000,3.0
2349,1950000,4.0
2365,1960000,8.0
2378,1970000,5.0
2390,1980000,4.0
2406,1990000,7.0
2419,2000000,7.0
