episodes,mean 100 episode reward,steps
100,0.0,3210
200,0.0,6932
300,0.0,10994
400,0.0,14568
500,0.0,18037
600,0.0,22421
700,0.0,26332
800,0.0,30882
900,0.1,35602
1000,0.0,39751
1100,0.0,44844
1200,0.1,49700
1300,0.0,54684
1400,0.0,59484
1500,0.1,64250
1600,0.2,69882
1700,0.1,75238
1800,0.2,80957
1900,0.2,87233
2000,0.1,93139
2100,0.2,99427
2200,0.2,104725
2300,0.2,111048
2400,0.2,117176
2500,0.2,122403
2600,0.2,129741
2700,0.4,134922
2800,0.3,141964
2900,0.4,147252
3000,0.4,151737
3100,0.5,155498
3200,0.4,160365
3300,0.6,164236
3400,0.5,168949
3500,0.7,172933
3600,0.5,177201
3700,0.7,180727
3800,0.8,184282
3900,0.8,187238
4000,0.8,190385
4100,0.6,193678
4200,0.8,196210
4300,0.9,198839
4400,0.9,201485
4500,0.8,204443
4600,0.8,207359
4700,0.9,210297
4800,0.8,213623
4900,0.9,216339
5000,0.9,219071
5100,0.8,221921
5200,0.9,224475
5300,0.8,226965
5400,0.9,229666
5500,0.9,232300
5600,0.9,235258
5700,0.9,237863
5800,0.9,240912
5900,0.9,243604
6000,0.9,246577
6100,1.0,249076
6200,0.9,251766
6300,0.8,254799
6400,0.8,257910
6500,0.9,260235
6600,0.9,262804
6700,0.9,265697
6800,0.9,268176
6900,0.9,270560
7000,0.8,273512
7100,0.9,275983
7200,0.9,278420
7300,0.9,280725
7400,0.9,283562
7500,0.8,286605
7600,0.9,289320
7700,0.9,291780
7800,0.9,294202
7900,0.9,296924
8000,0.9,299347
8100,0.9,301779
8200,0.9,304713
8300,0.8,307931
8400,0.9,310520
8500,0.9,312860
8600,0.9,315455
8700,0.9,317994
8800,0.9,320335
8900,0.9,322700
9000,0.9,325219
9100,1.0,327548
9200,0.9,330095
9300,0.9,332224
9400,1.0,334608
9500,0.9,336998
9600,0.9,339372
9700,0.9,341712
9800,0.9,344348
9900,0.9,346585
10000,0.9,349180
10100,0.9,351519
10200,1.0,353850
10300,0.9,356138
10400,1.0,358608
10500,0.9,361284
10600,0.9,363667
10700,0.9,366044
10800,0.9,368479
10900,0.8,371365
11000,0.9,373987
11100,0.9,376349
11200,0.9,378719
11300,0.9,380938
11400,0.9,383126
11500,0.9,385488
11600,0.9,387880
11700,0.9,390348
11800,0.9,392591
11900,0.9,394910
12000,0.9,397176
12100,1.0,399405
12200,0.9,401794
12300,0.9,404278
