episodes,mean 100 episode reward,steps
100,-595.4,98999
200,-596.1,198999
300,-584.0,298533
400,-596.3,398533
500,-596.4,498533
600,-581.5,597772
700,-584.7,697498
800,-584.0,797021
900,-584.5,896707
1000,-597.9,996707
1100,-570.6,1095592
1200,-584.1,1195273
1300,-595.9,1295273
1400,-596.6,1395273
1500,-596.5,1495273
1600,-584.8,1594832
1700,-596.7,1694832
1800,-597.7,1794832
1900,-583.6,1894420
2000,-596.7,1994420
2100,-596.5,2094420
2200,-584.0,2193987
2300,-583.2,2293477
2400,-574.3,2393044
2500,-584.6,2492887
2600,-595.1,2592887
2700,-596.2,2692887
2800,-584.0,2792504
2900,-583.7,2891995
3000,-587.2,2991947
