episodes,steps,total reward
10,10000,1.0
20,20000,0.0
31,30000,1.0
41,40000,1.0
52,50000,2.0
66,60000,4.0
78,70000,3.0
94,80000,7.0
105,90000,2.0
118,100000,3.0
134,110000,6.0
147,120000,4.0
165,130000,8.0
178,140000,4.0
196,150000,8.0
209,160000,4.0
226,170000,7.0
244,180000,8.0
259,190000,6.0
279,200000,11.0
299,210000,12.0
318,220000,10.0
339,230000,12.0
365,240000,18.0
389,250000,15.0
419,260000,21.0
449,270000,22.0
486,280000,27.0
516,290000,21.0
548,300000,23.0
579,310000,22.0
609,320000,21.0
648,330000,30.0
686,340000,30.0
726,350000,33.0
759,360000,24.0
808,370000,42.0
849,380000,32.0
888,390000,33.0
929,400000,32.0
979,410000,42.0
1029,420000,43.0
1084,430000,48.0
1138,440000,48.0
1199,450000,54.0
1259,460000,55.0
1329,470000,66.0
1409,480000,74.0
1509,490000,96.0
1647,500000,134.0
1774,510000,124.0
1939,520000,164.0
2059,530000,118.0
2226,540000,165.0
2389,550000,160.0
2539,560000,150.0
2709,570000,168.0
2885,580000,175.0
3115,590000,230.0
3338,600000,222.0
3599,610000,261.0
3858,620000,259.0
4089,630000,230.0
4328,640000,239.0
4578,650000,250.0
4834,660000,256.0
5083,670000,249.0
5339,680000,256.0
5586,690000,247.0
5837,700000,251.0
6097,710000,260.0
6355,720000,258.0
6618,730000,263.0
6879,740000,261.0
7136,750000,257.0
7398,760000,262.0
7640,770000,243.0
7905,780000,264.0
8168,790000,263.0
8430,800000,262.0
8675,810000,245.0
8937,820000,262.0
9189,830000,252.0
9450,840000,261.0
9710,850000,260.0
9970,860000,260.0
10235,870000,265.0
10493,880000,258.0
10755,890000,262.0
11015,900000,260.0
11278,910000,263.0
11544,920000,266.0
11806,930000,262.0
12067,940000,261.0
12329,950000,262.0
12591,960000,262.0
12856,970000,265.0
13117,980000,261.0
13380,990000,263.0
13642,1000000,262.0
13905,1010000,263.0
14167,1020000,262.0
14425,1030000,258.0
14686,1040000,261.0
14945,1050000,259.0
15205,1060000,260.0
15468,1070000,263.0
15726,1080000,258.0
15987,1090000,261.0
16249,1100000,262.0
16509,1110000,260.0
16771,1120000,262.0
17031,1130000,260.0
17290,1140000,259.0
17549,1150000,259.0
17811,1160000,262.0
18075,1170000,264.0
18338,1180000,263.0
18603,1190000,265.0
18866,1200000,263.0
19128,1210000,262.0
19388,1220000,260.0
19649,1230000,261.0
19908,1240000,259.0
20169,1250000,261.0
20430,1260000,261.0
20694,1270000,264.0
20955,1280000,261.0
21217,1290000,262.0
21479,1300000,262.0
21739,1310000,260.0
22004,1320000,265.0
22264,1330000,260.0
22526,1340000,262.0
22785,1350000,260.0
23047,1360000,261.0
23307,1370000,260.0
23569,1380000,262.0
23832,1390000,263.0
24089,1400000,257.0
24348,1410000,259.0
24609,1420000,261.0
24874,1430000,265.0
25136,1440000,262.0
25398,1450000,262.0
25661,1460000,263.0
25925,1470000,264.0
26188,1480000,263.0
26449,1490000,261.0
26715,1500000,266.0
26975,1510000,260.0
27234,1520000,259.0
27495,1530000,261.0
27756,1540000,261.0
28017,1550000,261.0
28279,1560000,262.0
28542,1570000,263.0
28805,1580000,263.0
29067,1590000,262.0
29328,1600000,261.0
29593,1610000,265.0
29856,1620000,263.0
30116,1630000,260.0
30378,1640000,262.0
30639,1650000,261.0
30900,1660000,261.0
31160,1670000,260.0
31421,1680000,262.0
31682,1690000,260.0
31945,1700000,263.0
32204,1710000,259.0
32464,1720000,260.0
32726,1730000,262.0
32984,1740000,258.0
33245,1750000,261.0
33505,1760000,260.0
33767,1770000,262.0
34028,1780000,261.0
34289,1790000,261.0
34552,1800000,263.0
34815,1810000,263.0
35075,1820000,261.0
35336,1830000,260.0
35599,1840000,263.0
35859,1850000,260.0
36126,1860000,267.0
36387,1870000,261.0
36648,1880000,261.0
36909,1890000,261.0
37168,1900000,259.0
37429,1910000,261.0
37694,1920000,265.0
37956,1930000,262.0
38218,1940000,262.0
38479,1950000,261.0
38739,1960000,260.0
39002,1970000,263.0
39266,1980000,264.0
39528,1990000,262.0
39792,2000000,264.0
