episodes,mean 100 episode reward,steps
100,-597.8,98999
200,-599.5,198999
300,-599.1,298999
400,-599.5,398999
500,-600.0,498999
600,-599.8,598999
700,-600.0,698999
800,-600.0,798999
900,-600.0,898999
1000,-600.0,998999
1100,-599.9,1098999
1200,-599.8,1198999
1300,-599.5,1298999
1400,-589.3,1398999
1500,-599.1,1498999
1600,-598.6,1598999
1700,-598.2,1698999
1800,-599.1,1798999
1900,-596.9,1898999
2000,-597.2,1998999
2100,-597.4,2098999
2200,-598.4,2198999
2300,-599.6,2298999
2400,-599.7,2398999
2500,-599.7,2498999
2600,-599.6,2598999
2700,-599.4,2698999
2800,-597.0,2798999
2900,-597.9,2898999
3000,-599.3,2998999
