episodes,mean 100 episode reward,steps
100,-596.5,98999
200,-578.5,198999
300,-598.9,298999
400,-598.4,398999
500,-598.6,498999
600,-597.1,598999
700,-597.6,698999
800,-581.9,798999
900,-578.6,898999
1000,-534.0,998999
1100,-527.3,1098999
1200,-541.5,1198999
1300,-559.6,1298999
1400,-532.0,1398999
1500,-529.9,1498999
1600,-493.2,1598999
1700,-539.2,1698999
1800,-514.5,1798999
1900,-517.7,1898999
2000,-497.4,1998999
2100,-549.0,2098999
2200,-552.5,2198999
2300,-522.5,2298999
2400,-547.7,2398999
2500,-454.0,2498999
2600,-541.4,2598999
2700,-481.1,2698999
2800,-538.4,2798999
2900,-557.9,2898999
3000,-552.4,2998999
