episodes,mean 100 episode reward,steps
100,0.7,29453
200,0.8,49103
300,0.8,64352
400,0.8,75908
500,0.8,87130
600,0.8,96588
700,0.8,105732
800,0.8,114330
900,0.8,122389
1000,0.8,130541
1100,0.8,137979
1200,0.8,145285
1300,0.8,151813
1400,0.8,158732
1500,0.8,165466
1600,0.8,171558
1700,0.8,177933
1800,0.8,184345
1900,0.8,190634
2000,0.8,196751
2100,0.9,203599
2200,0.8,209712
2300,0.9,215935
2400,0.9,222164
2500,0.9,228257
2600,0.8,234537
2700,0.8,240820
2800,0.8,246952
2900,0.8,253149
3000,0.8,259021
3100,0.8,265407
3200,0.8,271574
3300,0.8,277561
3400,0.8,283676
3500,0.8,289407
3600,0.8,295329
3700,0.8,300677
3800,0.8,306136
3900,0.8,312001
4000,0.8,317907
4100,0.8,323843
4200,0.8,329747
4300,0.8,335845
4400,0.8,341605
4500,0.9,348127
4600,0.8,354203
4700,0.8,360022
4800,0.8,366083
4900,0.8,371631
5000,0.9,377002
5100,0.8,383302
5200,0.8,389490
5300,0.8,395009
5400,0.8,400728
5500,0.8,406187
5600,0.8,412038
5700,0.9,417692
5800,0.9,423157
5900,0.9,429113
6000,0.8,434816
6100,0.8,441961
6200,0.8,448341
6300,0.8,453970
6400,0.9,459519
6500,0.8,465163
6600,0.8,471288
6700,0.8,476911
6800,0.9,481847
6900,0.9,487576
7000,0.9,492638
7100,0.9,498502
7200,0.9,504407
7300,0.9,509937
7400,0.9,515921
7500,0.9,522018
7600,0.9,527903
7700,0.9,533632
7800,0.9,539270
7900,0.9,544550
8000,0.9,550481
8100,0.9,556106
8200,0.8,561939
8300,0.9,567486
8400,0.9,573393
8500,0.8,579002
8600,0.9,584577
8700,0.9,590328
8800,0.9,597059
8900,0.9,602783
9000,0.9,608097
9100,0.9,614360
9200,0.9,620529
9300,0.8,626020
9400,0.9,631912
9500,0.9,637942
9600,0.9,643415
9700,0.9,649342
9800,0.9,655073
9900,0.8,660958
10000,0.9,666797
10100,0.8,672750
10200,0.8,678936
10300,0.8,684714
10400,0.8,690469
10500,0.8,696366
10600,0.8,701996
10700,0.9,707240
10800,0.8,713154
10900,0.8,719022
11000,0.8,724631
11100,0.9,730450
11200,0.9,735840
11300,0.8,740953
11400,0.8,746621
11500,0.8,752247
11600,0.8,757566
11700,0.9,763167
11800,0.9,768722
11900,0.9,774989
12000,0.9,780837
12100,0.9,786897
12200,0.9,792687
12300,0.9,798430
12400,0.8,804039
12500,0.8,809588
12600,0.8,814939
12700,0.8,820872
12800,0.8,826436
12900,0.9,832551
13000,0.9,838268
13100,0.9,844009
13200,0.9,849798
13300,0.9,855366
13400,0.9,861093
13500,0.8,866563
13600,0.9,872299
13700,0.8,877764
13800,0.8,884023
13900,0.9,889856
14000,0.8,895707
14100,0.9,901269
14200,0.8,906675
14300,0.8,912090
14400,0.8,917211
14500,0.8,922920
14600,0.9,928347
14700,0.8,933833
14800,0.8,939520
14900,0.8,944882
15000,0.9,950619
15100,0.8,955855
15200,0.9,961716
15300,0.9,967795
15400,0.8,973311
15500,0.8,978872
15600,0.8,984607
15700,0.9,990409
15800,0.9,996372
15900,0.9,1001906
16000,0.8,1007484
16100,0.9,1012905
16200,0.9,1018311
16300,0.9,1023820
16400,0.9,1029619
16500,0.8,1035170
16600,0.9,1041000
16700,0.8,1046741
16800,0.8,1052196
16900,0.8,1057499
17000,0.9,1063049
17100,0.9,1069177
17200,0.9,1074740
17300,0.9,1080347
17400,0.9,1086357
17500,0.9,1092034
17600,0.9,1097768
17700,0.9,1103915
17800,0.8,1109293
17900,0.9,1114813
18000,0.9,1119918
18100,0.9,1125571
18200,0.9,1131244
18300,0.9,1137043
18400,0.9,1143457
18500,0.9,1148815
18600,0.9,1155678
18700,0.8,1161426
18800,0.8,1167158
18900,0.8,1172743
19000,0.9,1178726
19100,0.8,1183876
19200,0.8,1189990
19300,0.8,1195403
19400,0.9,1201065
19500,0.9,1206658
19600,0.8,1212596
19700,0.8,1218187
19800,0.9,1223856
19900,0.9,1229766
20000,0.8,1236216
20100,0.8,1241717
20200,0.9,1248292
20300,0.9,1254390
20400,0.9,1260554
20500,0.9,1266197
20600,0.9,1271860
20700,0.9,1277747
20800,0.9,1283462
20900,0.8,1289102
21000,0.8,1294708
21100,0.8,1300039
21200,0.8,1305572
21300,0.8,1310931
21400,0.8,1316032
21500,0.8,1321726
21600,0.8,1327355
21700,0.8,1332809
21800,0.8,1338586
21900,0.9,1344501
22000,0.9,1350463
22100,0.9,1356033
22200,0.9,1361435
22300,0.8,1367371
22400,0.9,1372720
22500,0.9,1377823
22600,0.9,1383453
22700,0.9,1388821
22800,0.8,1395175
22900,0.8,1400537
23000,0.9,1406383
23100,0.9,1411834
23200,0.9,1417662
23300,0.8,1424020
23400,0.8,1429726
23500,0.9,1435032
23600,0.9,1440303
23700,0.8,1445664
23800,0.8,1451577
23900,0.8,1457158
24000,0.8,1462723
24100,0.8,1468489
24200,0.8,1474388
24300,0.9,1480113
24400,0.9,1485564
24500,0.9,1491046
24600,0.8,1496449
24700,0.9,1502075
24800,0.9,1507678
24900,0.9,1514108
25000,0.9,1519996
25100,0.9,1525398
25200,0.9,1531284
25300,0.9,1536825
