episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
40,40000,2.0
51,50000,1.0
61,60000,0.0
71,70000,1.0
81,80000,0.0
91,90000,0.0
102,100000,2.0
112,110000,1.0
122,120000,1.0
132,130000,0.0
143,140000,1.0
153,150000,0.0
164,160000,2.0
174,170000,1.0
185,180000,3.0
195,190000,0.0
205,200000,1.0
215,210000,0.0
226,220000,1.0
236,230000,1.0
247,240000,2.0
257,250000,1.0
267,260000,0.0
277,270000,0.0
287,280000,2.0
297,290000,0.0
307,300000,0.0
318,310000,1.0
328,320000,1.0
338,330000,0.0
348,340000,1.0
358,350000,0.0
368,360000,0.0
378,370000,1.0
389,380000,1.0
399,390000,0.0
409,400000,0.0
419,410000,0.0
429,420000,1.0
439,430000,0.0
449,440000,0.0
460,450000,1.0
471,460000,3.0
481,470000,0.0
491,480000,2.0
501,490000,0.0
511,500000,0.0
521,510000,0.0
531,520000,0.0
541,530000,0.0
551,540000,1.0
561,550000,0.0
571,560000,0.0
581,570000,0.0
591,580000,0.0
601,590000,0.0
611,600000,0.0
621,610000,0.0
631,620000,0.0
641,630000,0.0
651,640000,0.0
661,650000,0.0
671,660000,0.0
681,670000,0.0
691,680000,0.0
701,690000,0.0
711,700000,0.0
721,710000,0.0
731,720000,1.0
741,730000,0.0
751,740000,0.0
761,750000,0.0
771,760000,0.0
782,770000,1.0
792,780000,0.0
802,790000,1.0
812,800000,0.0
822,810000,0.0
832,820000,0.0
842,830000,0.0
852,840000,0.0
862,850000,0.0
872,860000,0.0
882,870000,0.0
893,880000,1.0
903,890000,0.0
913,900000,0.0
923,910000,0.0
933,920000,1.0
943,930000,0.0
953,940000,0.0
963,950000,0.0
973,960000,0.0
984,970000,1.0
994,980000,0.0
1004,990000,0.0
1014,1000000,0.0
1024,1010000,0.0
1034,1020000,0.0
1044,1030000,0.0
1054,1040000,0.0
1064,1050000,2.0
1074,1060000,0.0
1085,1070000,2.0
1095,1080000,1.0
1105,1090000,0.0
1115,1100000,0.0
1126,1110000,2.0
1136,1120000,0.0
1146,1130000,1.0
1156,1140000,1.0
1166,1150000,0.0
1176,1160000,0.0
1187,1170000,1.0
1197,1180000,0.0
1207,1190000,0.0
1217,1200000,1.0
1228,1210000,1.0
1238,1220000,0.0
1248,1230000,1.0
1258,1240000,1.0
1268,1250000,0.0
1278,1260000,0.0
1288,1270000,1.0
1298,1280000,0.0
1308,1290000,0.0
1319,1300000,1.0
1329,1310000,1.0
1340,1320000,2.0
1350,1330000,0.0
1360,1340000,1.0
1370,1350000,1.0
1380,1360000,0.0
1390,1370000,1.0
1401,1380000,1.0
1411,1390000,1.0
1422,1400000,1.0
1433,1410000,1.0
1443,1420000,1.0
1454,1430000,1.0
1464,1440000,0.0
1474,1450000,0.0
1484,1460000,1.0
1494,1470000,1.0
1504,1480000,0.0
1515,1490000,1.0
1525,1500000,1.0
1536,1510000,1.0
1547,1520000,1.0
1557,1530000,0.0
1567,1540000,0.0
1577,1550000,1.0
1587,1560000,0.0
1598,1570000,1.0
1608,1580000,0.0
1619,1590000,1.0
1630,1600000,1.0
1640,1610000,0.0
1651,1620000,1.0
1661,1630000,1.0
1672,1640000,1.0
1683,1650000,2.0
1693,1660000,0.0
1703,1670000,1.0
1714,1680000,1.0
1725,1690000,1.0
1735,1700000,0.0
1746,1710000,2.0
1757,1720000,1.0
1768,1730000,2.0
1779,1740000,1.0
1789,1750000,0.0
1799,1760000,1.0
1810,1770000,1.0
1820,1780000,0.0
1832,1790000,2.0
1842,1800000,1.0
1852,1810000,0.0
1863,1820000,1.0
1873,1830000,0.0
1884,1840000,1.0
1894,1850000,1.0
1905,1860000,1.0
1916,1870000,1.0
1926,1880000,0.0
1937,1890000,1.0
1948,1900000,2.0
1958,1910000,1.0
1969,1920000,1.0
1980,1930000,1.0
1990,1940000,2.0
2001,1950000,1.0
2012,1960000,1.0
2022,1970000,0.0
2033,1980000,1.0
2044,1990000,2.0
2055,2000000,1.0
