param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.1639088940674591,-4.477067947387695,0.04266525059938431,-0.053257282823324203,0.9858863353729248,-4.442117691040039,0.04322795942425728,-0.500688910484314,0.8179688453674316,-2.071629524230957,-0.023412266746163368,0.973560094833374,1000.0,2.0,-569.0220947265625,-569.0220947265625,12.386321067810059,12.386321067810059,10.432174921035767,2.0,1,2000,191.71457679137808,4.285749435424805,0.009714996442198753,0.8315722942352295
0.1370306733903066,-9.170636177062988,0.10863789170980453,-0.3267472982406616,0.9296799898147583,-9.170916557312012,0.10944318026304245,-0.10415191203355789,0.9841495752334595,-4.332399845123291,-0.17680180072784424,0.9617326259613037,1000.0,4.0,-573.7139282226562,-573.7139282226562,13.109284400939941,13.109284400939941,20.728183031082153,4.0,2,4000,192.97398107696912,8.972634315490723,0.04791970178484917,0.396336168050766
0.11230273064362171,-13.098917007446289,0.23127947747707367,0.6639840602874756,0.7441548109054565,-13.024016380310059,0.23662471771240234,0.44541075825691223,0.7848349809646606,-6.546194076538086,-0.14023983478546143,0.955467700958252,1000.0,6.0,-559.552001953125,-559.552001953125,23.5895938873291,23.5895938873291,30.8524649143219,6.0,3,6000,194.4739266915028,12.874347686767578,0.037938255816698074,0.6823903918266296
0.10166619702807067,-16.402259826660156,0.47885388135910034,0.33294442296028137,0.9424169659614563,-16.313566207885742,0.47212761640548706,0.33160868287086487,0.941568911075592,-8.569704055786133,0.009824076667428017,0.9519400596618652,1000.0,8.0,-543.7722778320312,-543.7722778320312,34.19521713256836,34.19521713256836,41.003066301345825,8.0,4,8000,195.1073595619706,16.091264724731445,0.30448514223098755,0.0046044099144637585
0.09388702724900437,-19.433950424194336,0.5874894261360168,0.3665081262588501,0.8687582612037659,-19.335033416748047,0.6016892194747925,0.13478225469589233,0.9298534989356995,-10.367194175720215,0.09933768212795258,0.9477186799049377,1000.0,10.0,-544.823974609375,-544.823974609375,32.59330749511719,32.59330749511719,51.12727451324463,10.0,5,10000,195.59032033693637,19.171344757080078,0.16026756167411804,0.4808111786842346
0.07849118035809692,-22.171728134155273,0.617634117603302,0.44648727774620056,0.8379814624786377,-22.125558853149414,0.5958175659179688,0.6175178289413452,0.7764757871627808,-12.104737281799316,0.14455997943878174,0.944213330745697,1000.0,12.0,-547.4619140625,-547.4619140625,31.608957290649414,31.608957290649414,61.45435070991516,12.0,6,12000,195.26689097479795,21.82624053955078,0.48814547061920166,0.406991571187973
0.07542848153938683,-24.4348201751709,0.6705891489982605,0.3333340585231781,0.9424254298210144,-24.368408203125,0.6971264481544495,0.27878671884536743,0.9462332725524902,-13.699188232421875,0.18451298773288727,0.9388572573661804,1000.0,14.0,-549.2991943359375,-549.2991943359375,30.02288055419922,30.02288055419922,72.02469325065613,14.0,7,14000,194.3777802881856,24.2154598236084,0.8565366268157959,0.2528032958507538
0.07105704163663924,-26.727468490600586,0.6667755246162415,0.5343658924102783,0.8161748647689819,-26.693632125854492,0.6608862280845642,0.35592442750930786,0.9017245173454285,-15.186412811279297,0.20312656462192535,0.9401401281356812,1000.0,16.0,-555.0747680664062,-555.0747680664062,31.973302841186523,31.973302841186523,82.98755717277527,16.0,8,16000,192.79998767392237,26.5488224029541,0.45300745964050293,0.39465612173080444
0.06561998579066344,-28.81381607055664,0.7172996401786804,0.3621256649494171,0.9253024458885193,-28.738786697387695,0.715326726436615,0.40691012144088745,0.8921965956687927,-16.607860565185547,0.2364008128643036,0.9363950490951538,1000.0,18.0,-559.6326293945312,-559.6326293945312,32.8104362487793,32.8104362487793,94.59545063972473,18.0,9,18000,190.28399228790204,28.650148391723633,0.8324047923088074,0.3158028721809387
0.06693894750505577,-30.855852127075195,0.8956817388534546,0.3333069682121277,0.9427902102470398,-30.844358444213867,0.8751776218414307,0.3333202600479126,0.9427998065948486,-17.960437774658203,0.2784234881401062,0.925470769405365,1000.0,20.0,-560.4095458984375,-560.4095458984375,31.216093063354492,31.216093063354492,105.42970180511475,20.0,10,20000,189.6998631084977,30.843385696411133,0.9097393155097961,0.010159600526094437
0.07542848153938683,-32.767967224121094,0.9099431037902832,0.3988190293312073,0.9130488634109497,-32.66146469116211,0.8934748768806458,0.4076204299926758,0.9102132320404053,-19.257471084594727,0.2983410358428955,0.9223513603210449,1000.0,22.0,-563.843505859375,-563.843505859375,31.687129974365234,31.687129974365234,116.246657371521,22.0,11,22000,189.2527535625272,32.637367248535156,0.7534803748130798,0.18273130059242249
0.06693894750505577,-34.41920852661133,0.8466808199882507,0.38780269026756287,0.9103832244873047,-34.41078186035156,0.8423609733581543,0.38101258873939514,0.8489232659339905,-20.497211456298828,0.3401249945163727,0.9081988334655762,1000.0,24.0,-564.3060913085938,-564.3060913085938,31.588085174560547,31.588085174560547,127.16778326034546,24.0,12,24000,188.72704536231296,34.4875602722168,1.7798500061035156,0.26244038343429565
0.06305951655006926,-35.796810150146484,0.8295230865478516,0.4310840964317322,0.8889182806015015,-35.832664489746094,0.8110729455947876,0.42941924929618835,0.8880298137664795,-21.69168472290039,0.35071536898612976,0.9049960374832153,1000.0,26.0,-565.2112426757812,-565.2112426757812,31.21915054321289,31.21915054321289,138.13425612449646,26.0,13,26000,188.22268081399696,36.13835144042969,2.3543448448181152,0.2831355333328247
0.06181699495154324,-37.34294509887695,0.8021442890167236,0.2624383270740509,0.9623353481292725,-37.253665924072266,0.784912645816803,0.2540692985057831,0.9605190753936768,-22.796348571777344,0.3366900384426117,0.9108890295028687,1000.0,28.0,-565.8470458984375,-565.8470458984375,30.89445686340332,30.89445686340332,149.06220078468323,28.0,14,28000,187.84104791559685,37.56361389160156,1.4521737098693848,0.17829102277755737
0.057086957702023974,-38.65205383300781,0.969733715057373,0.397757351398468,0.9107864499092102,-38.58095932006836,0.9375684261322021,0.46400997042655945,0.8770555257797241,-23.870195388793945,0.3256666362285614,0.9165515303611755,1000.0,30.0,-567.6749877929688,-567.6749877929688,30.646974563598633,30.646974563598633,160.00764679908752,30.0,15,30000,187.4910393355718,38.94180679321289,2.8346495628356934,0.22829577326774597
0.05940491710342653,-39.992679595947266,0.911690890789032,0.061647117137908936,0.9861958622932434,-39.882545471191406,0.9032772779464722,0.12156801670789719,0.9802641868591309,-24.893157958984375,0.34697771072387695,0.9105431437492371,1000.0,32.0,-569.689208984375,-569.689208984375,30.68216323852539,30.68216323852539,171.0136013031006,32.0,16,32000,187.11961946982177,40.27052307128906,1.4673898220062256,0.20260047912597656
0.06305951655006926,-41.126712799072266,1.020316243171692,0.19298936426639557,0.9730073809623718,-41.108455657958984,1.0118728876113892,0.20466844737529755,0.9592969417572021,-25.869976043701172,0.3460727334022522,0.9121115803718567,1000.0,34.0,-571.028076171875,-571.028076171875,30.248247146606445,30.248247146606445,181.98791027069092,34.0,17,34000,186.8255970928399,41.525569915771484,0.7074366807937622,0.1303630918264389
0.057086957702023974,-42.08503723144531,1.093666911125183,0.6539580225944519,0.744257390499115,-41.949134826660156,1.0663185119628906,0.6532110571861267,0.7281895875930786,-26.811208724975586,0.3178497850894928,0.9235390424728394,1000.0,36.0,-572.371337890625,-572.371337890625,29.917308807373047,29.917308807373047,192.96256017684937,36.0,18,36000,186.56468885469883,42.49127960205078,2.8619165420532227,0.14207574725151062
0.055962119107954095,-42.87583541870117,1.0755075216293335,0.25054723024368286,0.9234243631362915,-42.815921783447266,1.0696121454238892,0.27824705839157104,0.9145065546035767,-27.644874572753906,0.33404335379600525,0.9177114963531494,1000.0,38.0,-572.2672729492188,-572.2672729492188,29.124731063842773,29.124731063842773,203.85958218574524,38.0,19,38000,186.40281507776547,43.41624450683594,1.941338300704956,0.28455621004104614
