episodes,mean 100 episode reward,steps
100,-595.3,98999
200,-598.2,198999
300,-595.3,298999
400,-586.6,398999
500,-596.7,498999
600,-594.6,598999
700,-592.8,698999
800,-584.5,798999
900,-577.7,898999
1000,-563.8,998999
1100,-558.2,1098999
1200,-567.6,1198999
1300,-551.1,1298999
1400,-566.7,1398999
1500,-566.4,1498999
1600,-576.6,1598999
1700,-572.4,1698999
1800,-580.4,1798999
1900,-564.9,1898999
2000,-569.6,1998999
2100,-541.7,2098999
2200,-578.4,2198999
2300,-565.3,2298999
2400,-573.9,2398999
2500,-575.6,2498999
2600,-574.1,2598999
2700,-572.1,2698999
2800,-575.2,2798999
2900,-578.3,2898999
3000,-577.4,2998999
