episodes,mean 100 episode reward,steps
100,-596.3,98999
200,-599.0,198999
300,-597.0,298999
400,-597.8,398999
500,-598.6,498999
600,-598.9,598999
700,-598.9,698999
800,-598.7,798999
900,-599.4,898999
1000,-599.0,998999
1100,-598.9,1098999
1200,-598.9,1198999
1300,-598.7,1298999
1400,-599.4,1398999
1500,-599.8,1498999
1600,-600.0,1598999
1700,-600.0,1698999
1800,-600.0,1798999
1900,-599.9,1898999
2000,-599.1,1998999
2100,-599.1,2098999
2200,-599.1,2198999
2300,-599.3,2298999
2400,-599.6,2398999
2500,-599.9,2498999
2600,-599.4,2598999
2700,-599.6,2698999
2800,-599.9,2798999
2900,-600.0,2898999
3000,-600.0,2998999
