episodes,mean 100 episode reward,steps
100,218.1,67082
200,850.1,88242
300,849.5,106947
400,704.4,134215
500,875.0,152049
600,897.9,167768
700,924.3,182053
800,930.0,195217
900,897.6,210540
1000,920.9,223444
1100,936.6,235468
1200,935.5,247623
1300,935.2,259812
1400,917.2,275208
1500,910.2,290395
1600,855.6,308092
1700,895.6,327417
1800,873.8,345594
1900,936.8,357738
2000,941.4,369129
2100,937.7,381160
2200,937.3,393308
2300,943.2,404405
2400,909.4,417886
2500,940.7,429613
2600,941.2,441243
2700,941.6,452801
2800,937.4,465179
2900,942.6,476574
3000,938.5,488738
3100,938.9,500915
3200,937.1,513306
3300,926.8,525739
3400,943.9,536798
3500,948.0,547189
3600,945.3,558021
3700,948.3,568234
3800,949.1,578295
3900,947.3,588637
4000,949.5,598516
4100,948.3,608645
4200,950.4,618352
4300,952.2,627650
4400,951.5,637145
4500,941.7,648451
4600,929.6,661901
4700,947.4,672085
4800,949.9,681817
4900,953.5,690840
5000,950.9,700406
5100,951.0,709839
5200,954.4,718674
5300,946.6,728825
5400,954.9,737483
5500,954.1,746275
5600,954.7,754997
5700,955.3,763607
5800,955.2,772196
5900,955.5,780767
6000,952.4,789866
6100,955.9,798298
6200,954.4,807091
6300,945.1,817564
6400,952.6,826659
6500,951.1,835999
6600,954.5,844681
6700,952.6,853694
6800,954.6,862344
6900,954.4,871034
7000,955.3,879559
7100,955.0,888146
7200,953.9,896905
7300,952.7,905896
7400,954.5,914596
7500,941.9,923622
7600,955.5,932146
7700,955.1,940711
7800,952.8,949707
7900,945.0,960064
8000,952.2,969184
8100,955.2,977763
8200,954.1,986569
8300,955.9,995029
8400,956.7,1003399
8500,956.3,1011784
8600,955.9,1020296
8700,955.5,1028898
8800,955.7,1037436
8900,957.1,1045757
9000,955.7,1054365
9100,956.9,1062724
9200,956.8,1071137
9300,960.2,1078879
9400,954.6,1087656
9500,957.6,1095952
9600,955.6,1104532
9700,957.1,1112860
9800,957.5,1121120
9900,956.2,1129632
10000,957.9,1137826
10100,956.9,1146203
10200,958.4,1154369
10300,953.5,1163287
10400,954.7,1172045
10500,952.5,1181214
10600,958.0,1189384
10700,955.4,1197932
10800,957.9,1206116
10900,959.7,1213979
11000,959.4,1221928
11100,957.7,1230181
11200,958.3,1238333
11300,943.5,1247268
11400,959.5,1255288
11500,959.6,1263178
11600,959.6,1271086
11700,959.5,1279018
11800,956.7,1287509
11900,959.8,1295416
12000,958.8,1303571
12100,958.0,1311821
12200,957.1,1320258
12300,958.2,1328483
12400,960.0,1336369
12500,959.9,1344302
12600,957.3,1352648
12700,944.8,1361510
12800,958.7,1369698
12900,960.6,1377524
13000,943.6,1386561
13100,946.6,1395033
13200,962.1,1402598
13300,961.2,1410270
13400,956.4,1418811
13500,944.8,1427595
13600,960.6,1435308
13700,955.8,1443876
13800,958.2,1452063
13900,961.9,1459628
14000,962.3,1467069
14100,929.7,1476680
14200,962.7,1484051
14300,962.4,1491537
14400,959.4,1499461
14500,963.6,1506661
14600,963.8,1513845
14700,962.7,1521214
14800,962.2,1528630
14900,963.2,1535886
15000,962.8,1543193
15100,963.5,1550361
15200,961.7,1557829
15300,964.1,1564883
15400,963.5,1572055
15500,955.4,1580621
15600,957.3,1588879
15700,960.8,1596501
15800,962.9,1603770
15900,961.7,1611248
16000,963.5,1618346
16100,962.3,1625681
16200,961.3,1633169
16300,962.0,1640542
16400,962.6,1647766
16500,963.1,1654939
16600,962.1,1662332
16700,962.9,1669571
16800,962.9,1676773
16900,962.3,1684087
17000,962.4,1691425
17100,962.4,1698724
17200,962.0,1706076
17300,963.1,1713293
17400,960.9,1720851
17500,929.2,1732311
17600,947.4,1742190
17700,951.9,1751372
17800,954.3,1760167
17900,937.4,1770081
18000,955.3,1778729
18100,957.9,1786904
18200,957.0,1795281
18300,959.2,1803237
18400,958.5,1811341
18500,960.6,1819094
18600,962.3,1826504
18700,961.6,1834043
18800,960.9,1841680
18900,962.6,1848981
19000,962.5,1856338
19100,961.3,1863870
19200,962.8,1871212
19300,962.8,1878533
19400,962.5,1885883
19500,962.2,1893287
19600,961.3,1900877
19700,961.7,1908373
19800,962.3,1915775
19900,961.4,1923282
20000,961.5,1930729
20100,961.9,1938137
20200,963.4,1945263
20300,962.7,1952539
20400,961.9,1959939
20500,962.9,1967146
20600,963.1,1974343
20700,962.6,1981617
20800,961.8,1989008
20900,962.8,1996269
21000,962.5,2003588
21100,963.9,2010589
21200,962.6,2017874
21300,960.4,2025535
21400,962.4,2032815
21500,961.9,2040211
21600,963.0,2047370
21700,962.7,2054586
21800,962.3,2061912
21900,961.4,2069351
22000,962.6,2076594
22100,962.9,2083827
22200,963.2,2090995
22300,960.8,2098623
22400,959.1,2106516
22500,960.8,2114091
22600,960.4,2121801
22700,959.1,2129679
22800,959.4,2137536
22900,957.3,2145724
23000,961.8,2153114
23100,961.4,2160596
23200,961.7,2168004
23300,961.9,2175364
23400,961.3,2182854
23500,961.8,2190227
23600,961.1,2197817
23700,962.6,2205062
23800,958.7,2212974
23900,962.0,2220362
24000,961.2,2227814
24100,960.9,2235419
24200,963.3,2242559
24300,962.9,2249812
24400,962.6,2257116
24500,963.2,2264258
24600,962.8,2271470
24700,960.8,2279039
24800,961.3,2286544
