episodes,mean 100 episode reward,steps
100,-580.0,98931
200,-597.3,198931
300,-561.1,298077
400,-556.0,396416
500,-570.2,495434
600,-574.0,594957
700,-546.8,693262
800,-584.2,792959
900,-546.3,891508
1000,-597.4,991508
1100,-582.7,1090862
1200,-585.7,1190552
1300,-555.8,1288611
1400,-563.8,1388088
1500,-583.0,1487546
1600,-558.9,1586055
1700,-553.0,1683880
1800,-558.3,1783014
1900,-561.2,1882445
2000,-578.4,1982445
2100,-543.3,2081211
2200,-564.3,2180299
2300,-542.6,2278811
2400,-586.9,2378811
2500,-570.8,2478639
2600,-585.8,2578401
2700,-586.4,2678401
2800,-592.2,2778401
2900,-595.2,2878401
3000,-573.2,2977659
