10.0	0.0007	0.0055	0.0116
20.0	0.0027	0.0059	0.0094
30.0	0.0024	0.0054	0.0093
40.0	0.0031	0.0138	0.0312
50.0	0.0082	0.0168	0.0468
60.0	0.0047	0.0207	0.0445
70.0	0.0124	0.0198	0.0605
80.0	0.0122	0.0232	0.1217
90.0	0.0262	0.0340	0.1829
100.0	0.0403	0.0967	0.2206
110.0	0.0424	0.1042	0.2877
120.0	0.0506	0.2168	0.4194
130.0	0.0613	0.3007	0.5169
140.0	0.1245	0.3285	0.5619
150.0	0.1718	0.3866	0.6566
160.0	0.1633	0.4390	0.7462
170.0	0.2733	0.4827	0.8073
180.0	0.1947	0.4593	0.8132
190.0	0.2064	0.5313	0.8867
200.0	0.2611	0.5829	0.9098
210.0	0.3083	0.6454	0.9088
220.0	0.3447	0.6897	0.9382
230.0	0.4320	0.6851	0.9333
240.0	0.6264	0.7235	0.9556
250.0	0.5335	0.6809	0.9012
260.0	0.6360	0.7793	0.8906
270.0	0.6201	0.7784	0.9327
280.0	0.5851	0.8798	0.9199
290.0	0.5486	0.8528	0.9327
300.0	0.6095	0.8754	0.9545
310.0	0.6673	0.8797	0.9401
320.0	0.7069	0.8811	0.9560
330.0	0.6705	0.8640	0.9694
340.0	0.6894	0.8686	0.9469
350.0	0.6066	0.8667	0.9483
360.0	0.7075	0.8899	0.9513
370.0	0.7454	0.8689	0.9275
380.0	0.6115	0.8905	0.9705
390.0	0.7192	0.8602	0.9710
400.0	0.7398	0.8714	0.9624
410.0	0.6714	0.8631	0.9391
420.0	0.7036	0.8697	0.9655
430.0	0.7166	0.8671	0.9599
440.0	0.7198	0.9026	0.9769
450.0	0.7576	0.8852	0.9793
460.0	0.7525	0.8837	0.9462
470.0	0.7202	0.8913	0.9555
480.0	0.7455	0.8778	0.9765
490.0	0.7090	0.8632	0.9737
500.0	0.6603	0.8722	0.9686
510.0	0.7426	0.8800	0.9683
520.0	0.7479	0.8779	0.9663
530.0	0.6134	0.8033	0.9651
540.0	0.7535	0.8710	0.9545
550.0	0.7436	0.8754	0.9572
560.0	0.7483	0.8991	0.9772
570.0	0.7404	0.8805	0.9784
580.0	0.7489	0.8907	0.9645
590.0	0.7513	0.9012	0.9681
600.0	0.7501	0.8895	0.9474
610.0	0.7076	0.8743	0.9602
620.0	0.7515	0.8402	0.9555
630.0	0.7558	0.8689	0.9573
640.0	0.7616	0.8534	0.9693
650.0	0.7617	0.8947	0.9717
660.0	0.7562	0.8778	0.9498
670.0	0.7572	0.8669	0.9683
680.0	0.7486	0.8974	0.9742
690.0	0.7056	0.8183	0.9840
700.0	0.7537	0.9131	0.9475
710.0	0.7577	0.8869	0.9842
720.0	0.7618	0.8968	0.9733
730.0	0.7629	0.8876	0.9805
740.0	0.7612	0.8667	0.9509
750.0	0.7647	0.8843	0.9704
760.0	0.7661	0.8806	0.9722
770.0	0.7643	0.8669	0.9576
780.0	0.7683	0.8984	0.9273
790.0	0.7678	0.9004	0.9687
800.0	0.7624	0.8933	0.9801
810.0	0.7628	0.9022	0.9573
820.0	0.7657	0.8914	0.9796
830.0	0.7683	0.8951	0.9583
840.0	0.7704	0.8979	0.9706
850.0	0.7542	0.8938	0.9393
860.0	0.7672	0.8823	0.9595
870.0	0.7679	0.9068	0.9618
880.0	0.7627	0.8694	0.9575
890.0	0.7677	0.8904	0.9717
900.0	0.7682	0.9160	0.9563
910.0	0.7683	0.9111	0.9775
920.0	0.7688	0.8930	0.9713
930.0	0.7602	0.9060	0.9627
940.0	0.7610	0.8921	0.9712
950.0	0.7690	0.9090	0.9616
960.0	0.7649	0.9000	0.9632
970.0	0.7650	0.9106	0.9694
980.0	0.7783	0.9021	0.9747
990.0	0.8040	0.9103	0.9733
1000.0	0.7743	0.9136	0.9530
1010.0	0.8089	0.9113	0.9857
1020.0	0.7667	0.8868	0.9547
1030.0	0.7699	0.8716	0.9719
1040.0	0.7875	0.9113	0.9639
1050.0	0.8174	0.9152	0.9743
1060.0	0.7816	0.9122	0.9698
1070.0	0.8158	0.9143	0.9712
1080.0	0.8147	0.9132	0.9798
1090.0	0.8146	0.8741	0.9784
1100.0	0.8158	0.8923	0.9709
1110.0	0.8005	0.8892	0.9596
1120.0	0.8225	0.9208	0.9638
1130.0	0.7986	0.8989	0.9513
1140.0	0.8167	0.9031	0.9763
1150.0	0.8152	0.9143	0.9811
1160.0	0.8260	0.8884	0.9602
1170.0	0.7903	0.8483	0.9638
1180.0	0.8126	0.8811	0.9727
1190.0	0.8252	0.9071	0.9615
1200.0	0.8135	0.9225	0.9683
1210.0	0.8107	0.9086	0.9513
1220.0	0.8069	0.8728	0.9564
1230.0	0.8286	0.8952	0.9533
1240.0	0.8263	0.9129	0.9743
1250.0	0.8214	0.8917	0.9773
1260.0	0.8237	0.9167	0.9836
1270.0	0.8062	0.8732	0.9573
1280.0	0.8167	0.9074	0.9859
1290.0	0.8218	0.8986	0.9659
1300.0	0.8111	0.8806	0.9586
1310.0	0.8208	0.9104	0.9740
1320.0	0.8236	0.9054	0.9713
1330.0	0.8185	0.9173	0.9734
1340.0	0.8217	0.8960	0.9609
1350.0	0.8234	0.9201	0.9704
1360.0	0.8226	0.9053	0.9832
1370.0	0.8213	0.9025	0.9670
1380.0	0.8181	0.9036	0.9706
1390.0	0.8186	0.9055	0.9671
1400.0	0.8141	0.8786	0.9715
1410.0	0.8117	0.9215	0.9646
1420.0	0.8065	0.8939	0.9803
1430.0	0.8251	0.9030	0.9270
1440.0	0.8183	0.8963	0.9619
1450.0	0.7746	0.8755	0.9556
1460.0	0.7817	0.9123	0.9643
1470.0	0.8331	0.8822	0.9757
1480.0	0.8650	0.9193	0.9636
1490.0	0.8692	0.9356	0.9652
1500.0	0.8777	0.9402	0.9735
1510.0	0.8620	0.9085	0.9758
1520.0	0.8845	0.9523	0.9723
1530.0	0.8733	0.9328	0.9593
1540.0	0.8773	0.9268	0.9852
1550.0	0.8853	0.9159	0.9742
1560.0	0.8740	0.9345	0.9716
1570.0	0.8858	0.9515	0.9731
1580.0	0.8602	0.9571	0.9722
1590.0	0.8657	0.9393	0.9713
1600.0	0.8805	0.9449	0.9709
1610.0	0.8759	0.9377	0.9638
1620.0	0.8714	0.9413	0.9755
1630.0	0.8688	0.9485	0.9771
1640.0	0.8312	0.9219	0.9779
1650.0	0.8641	0.9443	0.9777
1660.0	0.8847	0.9355	0.9633
1670.0	0.8857	0.9195	0.9700
1680.0	0.8782	0.9135	0.9634
1690.0	0.8722	0.9384	0.9780
1700.0	0.8262	0.9436	0.9752
