15.0	-0.5870	-0.5803	-0.5740
30.0	-0.5869	-0.5814	-0.5662
45.0	-0.5864	-0.5796	-0.5477
60.0	-0.5831	-0.5640	-0.5497
75.0	-0.5818	-0.5606	-0.5445
90.0	-0.5773	-0.5494	-0.5096
105.0	-0.5725	-0.5356	-0.4861
120.0	-0.5562	-0.5189	-0.4236
135.0	-0.5544	-0.4258	-0.2364
150.0	-0.5015	-0.2197	0.1882
165.0	-0.4255	-0.0266	0.5847
180.0	-0.3802	0.1641	0.9151
195.0	-0.2099	0.3041	1.3244
210.0	-0.0082	0.5497	1.6406
225.0	0.0228	0.9782	1.8940
240.0	0.2656	1.3847	2.1836
255.0	0.6216	1.8425	2.5755
270.0	0.9935	2.1187	2.8793
285.0	1.3396	2.5358	3.2060
300.0	1.6769	2.9023	3.5431
315.0	2.0084	3.1487	4.0702
330.0	2.2661	3.3047	4.3455
345.0	2.6013	3.5770	4.5713
360.0	2.8448	3.8171	4.8064
375.0	2.8949	4.1266	4.8637
390.0	3.0686	4.4341	4.9462
405.0	3.2530	4.6601	5.1087
420.0	3.4854	4.7752	5.2770
435.0	3.7137	4.7449	5.4747
450.0	3.8684	4.7048	5.5936
465.0	4.0059	4.7998	5.6919
480.0	4.0994	4.9992	5.7128
495.0	4.3283	5.0085	5.8089
510.0	4.5106	5.0180	5.8952
525.0	4.6568	5.0284	5.8839
540.0	4.7480	5.2232	5.9221
555.0	4.8920	5.3430	5.9956
570.0	4.9830	5.4884	6.0393
585.0	5.1433	5.5287	6.0980
600.0	5.2508	5.6885	6.1307
615.0	5.3408	5.6973	6.1697
630.0	5.4672	5.8278	6.3025
645.0	5.5461	5.9393	6.3763
660.0	5.5976	5.9924	6.4168
675.0	5.7395	6.0718	6.4574
690.0	5.8611	6.1514	6.4933
705.0	5.8705	6.2219	6.5340
720.0	5.8805	6.2582	6.6150
735.0	5.9799	6.2941	6.6524
750.0	5.9778	6.3656	6.7162
765.0	5.9399	6.3411	6.8214
780.0	5.9972	6.3418	6.7964
795.0	6.0261	6.3677	6.8027
810.0	6.1420	6.4630	6.8609
825.0	6.1682	6.5331	6.9090
840.0	6.2179	6.5932	6.9721
855.0	6.1594	6.6285	7.0283
870.0	6.2371	6.6136	7.0117
885.0	6.1995	6.6589	7.0074
900.0	6.2173	6.6328	7.0308
915.0	6.2300	6.6881	7.0609
930.0	6.3109	6.6226	7.0939
945.0	6.3330	6.5824	7.1252
960.0	6.4062	6.6033	7.2130
975.0	6.4893	6.6579	7.2746
990.0	6.5263	6.7544	7.3127
1005.0	6.5617	6.9692	7.3536
1020.0	6.5665	7.0192	7.3472
1035.0	6.5405	7.0395	7.3711
1050.0	6.6394	7.0704	7.4093
1065.0	6.6806	7.0577	7.4395
1080.0	6.6951	7.1031	7.4240
1095.0	6.8084	7.1297	7.4218
1110.0	6.8037	7.0909	7.4432
1125.0	6.8263	7.1237	7.4290
1140.0	6.8772	7.1710	7.4694
1155.0	6.8518	7.1138	7.4945
1170.0	6.9431	7.1196	7.4714
1185.0	6.9152	7.0831	7.5111
1200.0	6.9306	7.0815	7.5079
1215.0	6.9614	7.1777	7.5002
1230.0	6.9233	7.1774	7.4901
1245.0	6.9058	7.1569	7.4745
1260.0	6.9689	7.2626	7.4886
1275.0	7.0168	7.3423	7.4960
1290.0	7.1342	7.3742	7.4656
1305.0	7.1157	7.3877	7.5017
1320.0	7.1129	7.3749	7.5429
1335.0	7.1452	7.3675	7.5564
1350.0	7.1683	7.3753	7.5796
1365.0	7.0858	7.3898	7.6544
1380.0	7.0262	7.3943	7.6576
1395.0	7.0909	7.4127	7.7309
1410.0	7.0615	7.4223	7.7070
1425.0	7.0593	7.3982	7.6599
1440.0	7.0804	7.4433	7.7701
1455.0	7.1288	7.4163	7.8198
1470.0	7.1892	7.3892	7.8104
1485.0	7.0767	7.3891	7.7555
1500.0	7.1200	7.4439	7.7631
1515.0	7.1153	7.4694	7.7719
1530.0	7.1619	7.4595	7.7947
1545.0	7.1280	7.4995	7.7057
1560.0	7.2231	7.4850	7.7654
1575.0	7.2538	7.4904	7.7853
1590.0	7.3316	7.5265	7.8541
1605.0	7.3242	7.5820	7.8041
1620.0	7.2563	7.5722	7.8198
1635.0	7.2362	7.6531	7.7921
1650.0	7.2771	7.6431	7.9025
1665.0	7.2727	7.6433	7.9612
1680.0	7.3416	7.6632	7.9947
1695.0	7.2544	7.6745	8.0574
1710.0	7.2869	7.6848	8.1310
1725.0	7.2692	7.6598	8.1214
1740.0	7.3037	7.7267	7.9184
1755.0	7.2731	7.7533	7.9386
1770.0	7.2425	7.7618	7.8342
1785.0	7.1886	7.7264	7.8947
1800.0	7.2024	7.6800	7.9708
1815.0	7.2408	7.6912	7.9733
1830.0	7.2675	7.5857	7.9512
1845.0	7.2684	7.7482	8.0322
1860.0	7.2539	7.7649	8.1707
1875.0	7.2412	7.7748	8.1610
1890.0	7.2984	7.8327	8.0471
1905.0	7.2894	7.8629	8.1017
1920.0	7.3403	7.8773	8.1394
1935.0	7.2817	7.9407	8.2380
1950.0	7.4468	7.9041	8.1957
1965.0	7.2977	7.9240	8.1682
1980.0	7.3768	7.9492	8.2055
1995.0	7.3868	7.9520	8.1627
2010.0	7.3871	7.9615	8.2167
2025.0	7.3951	7.9863	8.1838
2040.0	7.3691	7.9762	8.2044
2055.0	7.5300	8.0142	8.2236
2070.0	7.6020	8.0149	8.2515
2085.0	7.5191	8.0042	8.2813
2100.0	7.4566	7.9641	8.2861
2115.0	7.4052	7.9177	8.2790
