10.0	0.0000	0.0038	0.0101
20.0	0.0031	0.0082	0.0145
30.0	0.0000	0.0048	0.0133
40.0	0.0036	0.0063	0.0177
50.0	0.0077	0.0108	0.0210
60.0	0.0057	0.0149	0.0407
70.0	0.0121	0.0304	0.0369
80.0	0.0123	0.0278	0.0945
90.0	0.0245	0.0376	0.0974
100.0	0.0429	0.0632	0.1322
110.0	0.0685	0.0880	0.1712
120.0	0.0744	0.1212	0.2915
130.0	0.1096	0.2115	0.3072
140.0	0.1450	0.2509	0.3570
150.0	0.2142	0.3140	0.4667
160.0	0.2442	0.4599	0.5913
170.0	0.3443	0.4495	0.6180
180.0	0.3126	0.5795	0.6644
190.0	0.3505	0.6347	0.7087
200.0	0.5173	0.6704	0.8237
210.0	0.5551	0.7035	0.8234
220.0	0.5795	0.6848	0.8425
230.0	0.4707	0.7467	0.8790
240.0	0.5724	0.7835	0.8886
250.0	0.6140	0.7938	0.9006
260.0	0.5891	0.8291	0.9204
270.0	0.6140	0.8075	0.9313
280.0	0.6155	0.9012	0.9347
290.0	0.6168	0.8355	0.9275
300.0	0.6730	0.8217	0.9680
310.0	0.6565	0.8936	0.9578
320.0	0.6409	0.8733	0.9704
330.0	0.7199	0.9154	0.9635
340.0	0.7351	0.9124	0.9697
350.0	0.7014	0.8551	0.9730
360.0	0.7303	0.9154	0.9720
370.0	0.7349	0.8883	0.9648
380.0	0.7363	0.8989	0.9714
390.0	0.7134	0.9064	0.9760
400.0	0.7476	0.9148	0.9795
410.0	0.7396	0.9031	0.9735
420.0	0.7487	0.9169	0.9582
430.0	0.7223	0.8965	0.9504
440.0	0.7965	0.9287	0.9763
450.0	0.8160	0.9105	0.9864
460.0	0.7885	0.9194	0.9815
470.0	0.8068	0.9407	0.9824
480.0	0.7892	0.8980	0.9280
490.0	0.8788	0.9256	0.9811
500.0	0.8635	0.9051	0.9885
510.0	0.8449	0.9253	0.9731
520.0	0.8809	0.9280	0.9651
530.0	0.8014	0.9135	0.9618
540.0	0.8793	0.9389	0.9872
550.0	0.8926	0.9457	0.9733
560.0	0.8859	0.9441	0.9861
570.0	0.8916	0.9406	0.9731
580.0	0.8917	0.9384	0.9804
590.0	0.8991	0.9385	0.9714
600.0	0.8764	0.9468	0.9815
610.0	0.8571	0.9336	0.9671
620.0	0.8984	0.9404	0.9816
630.0	0.9077	0.9749	0.9844
