15.0	-0.5860	-0.5786	-0.5673
30.0	-0.5836	-0.5782	-0.5243
45.0	-0.5817	-0.5697	-0.5181
60.0	-0.5669	-0.5100	-0.4816
75.0	-0.5513	-0.5045	-0.4665
90.0	-0.5207	-0.4712	-0.3575
105.0	-0.5006	-0.4242	-0.2281
120.0	-0.4432	-0.3609	-0.0597
135.0	-0.2749	-0.2377	0.3156
150.0	-0.1569	-0.0018	0.7594
165.0	0.0181	0.2489	1.1829
180.0	0.3087	0.6259	1.7329
195.0	0.6535	1.1336	2.1767
210.0	1.0586	1.6442	2.5397
225.0	1.5040	2.0893	2.7833
240.0	1.8065	2.4782	3.1048
255.0	2.0487	2.5397	3.4323
270.0	2.3439	2.7717	3.7048
285.0	2.5809	2.8784	3.8479
300.0	2.8193	2.9080	3.9039
315.0	2.9149	3.0841	4.0139
330.0	3.0469	3.2509	4.1217
345.0	3.2073	3.5427	4.1894
360.0	3.3798	3.7590	4.2376
375.0	3.5277	3.8880	4.2257
390.0	3.6311	4.0775	4.2789
405.0	3.6420	4.1676	4.3634
420.0	3.3804	4.2471	4.3159
435.0	3.3476	4.3122	4.3336
450.0	3.4446	4.3067	4.3719
465.0	3.5527	4.3224	4.4150
480.0	3.5836	4.3620	4.5039
495.0	3.6052	4.3931	4.5976
510.0	3.6796	4.4386	4.6487
525.0	3.9840	4.5570	4.6501
540.0	4.1607	4.5337	4.7652
555.0	4.2070	4.5510	4.7557
570.0	4.1959	4.5317	4.8412
585.0	4.1375	4.4922	4.8767
600.0	4.1147	4.5178	4.8944
615.0	4.1215	4.5131	4.9680
630.0	4.1982	4.4502	4.9513
645.0	4.2956	4.5349	4.9619
660.0	4.3909	4.5419	4.9517
675.0	4.4255	4.5663	4.9674
690.0	4.4235	4.6113	4.9827
705.0	4.4169	4.5760	4.9429
720.0	4.4614	4.5513	4.9251
735.0	4.5034	4.6571	4.9455
750.0	4.4228	4.6707	5.0211
765.0	4.5198	4.6906	5.0660
780.0	4.5277	4.6907	5.0405
795.0	4.5449	4.7370	4.9641
810.0	4.5380	4.7363	5.0272
825.0	4.5498	4.7460	4.9917
840.0	4.6493	4.7790	4.9621
855.0	4.6271	4.8436	4.9944
870.0	4.6625	4.8535	5.0547
885.0	4.5778	4.8822	4.9771
900.0	4.5863	4.9069	5.0020
915.0	4.7125	4.9421	5.1054
930.0	4.8080	4.8821	5.1628
945.0	4.9123	5.0086	5.2156
960.0	4.8503	5.0031	5.1181
975.0	4.7916	4.9819	5.0758
990.0	4.8588	5.0439	5.1167
1005.0	4.8839	5.0571	5.1727
1020.0	4.8278	4.9775	5.1372
1035.0	4.6929	4.7984	5.2378
1050.0	4.4260	4.7934	5.2681
1065.0	4.4881	4.8486	5.3135
1080.0	4.5166	4.8385	5.3068
1095.0	4.4661	4.8440	5.3100
1110.0	4.4408	4.8378	5.3265
1125.0	4.5084	4.8182	5.3162
1140.0	4.3732	4.7978	5.3092
1155.0	4.2123	4.7924	5.2768
1170.0	4.5591	4.7825	5.2719
1185.0	4.5942	4.7872	5.3171
1200.0	4.5927	4.7291	5.3421
1215.0	4.5811	4.6774	5.2443
1230.0	4.6401	4.8142	5.2390
1245.0	4.6024	4.8185	5.2395
1260.0	4.5729	4.8095	5.2723
1275.0	4.5228	4.8346	5.2629
1290.0	4.4208	4.8446	5.2785
1305.0	4.5135	4.8728	5.3252
1320.0	4.5726	4.8511	5.3661
1335.0	4.5753	4.8311	5.4266
1350.0	4.4577	4.8015	5.4670
1365.0	4.2554	4.7811	5.5047
1380.0	3.9474	4.9071	5.4946
1395.0	4.0112	4.8828	5.4767
1410.0	4.1143	4.8880	5.5420
1425.0	4.0571	4.8638	5.5646
1440.0	4.0976	4.8445	5.4992
1455.0	4.3589	4.9552	5.5192
1470.0	4.4723	4.8652	5.5123
1485.0	4.4613	4.8638	5.4998
1500.0	4.5874	4.8870	5.4236
1515.0	4.5051	4.8996	5.3268
1530.0	4.5402	4.9535	5.2753
1545.0	4.5196	4.9742	5.2978
1560.0	4.5424	5.0705	5.3005
1575.0	4.6403	5.0811	5.3284
1590.0	4.7861	5.1213	5.3812
1605.0	4.8689	5.1799	5.3347
1620.0	5.0339	5.1990	5.3991
1635.0	5.0816	5.2364	5.4146
1650.0	5.0780	5.3292	5.4360
1665.0	5.1181	5.3371	5.4681
1680.0	5.0957	5.3630	5.5007
1695.0	5.0275	5.4124	5.5742
1710.0	4.9774	5.4378	5.6319
1725.0	4.9301	5.4333	5.5893
1740.0	4.9621	5.3738	5.6020
1755.0	4.9136	5.4143	5.5546
1770.0	4.9081	5.3704	5.5616
1785.0	4.9883	5.4309	5.5364
1800.0	4.9626	5.2418	5.5766
1815.0	5.0754	5.2922	5.5219
1830.0	5.1312	5.3000	5.5771
1845.0	5.1382	5.3331	5.6098
1860.0	5.2176	5.3434	5.5802
1875.0	5.2251	5.4239	5.5796
1890.0	5.1445	5.3941	5.6343
1905.0	5.3439	5.3999	5.5586
1920.0	5.2551	5.4212	5.5434
1935.0	5.3282	5.4526	5.5637
1950.0	5.2083	5.4821	5.6070
1965.0	5.0775	5.4469	5.5220
1980.0	4.9705	5.4770	5.6607
1995.0	4.8699	5.5023	5.7044
2010.0	4.8524	5.4522	5.7315
2025.0	4.9156	5.4574	5.7697
2040.0	4.8351	5.4579	5.7772
2055.0	4.9587	5.4078	5.7843
2070.0	4.9210	5.4317	5.8027
2085.0	4.7649	5.4370	5.7472
2100.0	4.8352	5.3723	5.7270
2115.0	4.8930	5.4433	5.7370
