1450.0	0.5049	0.5381	0.6227
1460.0	0.5034	0.5398	0.6236
1470.0	0.4996	0.5409	0.6241
1480.0	0.5019	0.5426	0.6291
1490.0	0.5014	0.5467	0.6310
1500.0	0.5026	0.5504	0.6319
1510.0	0.5044	0.5510	0.6338
1520.0	0.5061	0.5535	0.6325
1530.0	0.5100	0.5568	0.6323
1540.0	0.5105	0.5569	0.6342
1550.0	0.5124	0.5551	0.6352
1560.0	0.5107	0.5526	0.6360
1570.0	0.5106	0.5492	0.6454
1580.0	0.5089	0.5475	0.6547
1590.0	0.5092	0.5426	0.6572
1600.0	0.5074	0.5413	0.6553
1610.0	0.5015	0.5436	0.6558
1620.0	0.4983	0.5431	0.6510
1630.0	0.4943	0.5442	0.6462
1640.0	0.4952	0.5440	0.6436
1650.0	0.4938	0.5403	0.6378
1660.0	0.4933	0.5394	0.6371
1670.0	0.4931	0.5402	0.6356
1680.0	0.4946	0.5464	0.6336
1690.0	0.4986	0.5486	0.6318
1700.0	0.5067	0.5534	0.6284
1710.0	0.5074	0.5585	0.6231
1720.0	0.5112	0.5633	0.6211
1730.0	0.5179	0.5647	0.6188
1740.0	0.5177	0.5669	0.6165
1750.0	0.5248	0.5664	0.6147
1760.0	0.5284	0.5663	0.6145
1770.0	0.5298	0.5696	0.6182
1780.0	0.5308	0.5728	0.6285
1790.0	0.5295	0.5744	0.6488
1800.0	0.5264	0.5760	0.6608
1810.0	0.5230	0.5778	0.6716
1820.0	0.5262	0.5822	0.6678
1830.0	0.5267	0.5893	0.6646
1840.0	0.5279	0.5911	0.6595
1850.0	0.5301	0.5932	0.6593
1860.0	0.5276	0.5911	0.6539
1870.0	0.5266	0.5894	0.6486
1880.0	0.5286	0.5915	0.6464
1890.0	0.5343	0.5932	0.6489
1900.0	0.5349	0.5910	0.6554
1910.0	0.5330	0.5888	0.6572
1920.0	0.5308	0.5875	0.6626
1930.0	0.5288	0.5868	0.6627
1940.0	0.5300	0.5865	0.6648
1950.0	0.5288	0.5851	0.6615
1960.0	0.5270	0.5826	0.6636
1970.0	0.5260	0.5828	0.6618
1980.0	0.5263	0.5826	0.6637
1990.0	0.5261	0.5827	0.6660
