10.0	0.0000	0.0008	0.0059
20.0	0.0000	0.0035	0.0070
30.0	0.0000	0.0033	0.0104
40.0	0.0013	0.0049	0.0124
50.0	0.0028	0.0092	0.0151
60.0	0.0040	0.0108	0.0210
70.0	0.0044	0.0181	0.0316
80.0	0.0136	0.0214	0.0379
90.0	0.0115	0.0251	0.0389
100.0	0.0234	0.0418	0.0925
110.0	0.0374	0.0594	0.1010
120.0	0.0343	0.0697	0.1391
130.0	0.0606	0.1464	0.2006
140.0	0.0703	0.1094	0.2574
150.0	0.0876	0.2466	0.3408
160.0	0.1405	0.2022	0.4453
170.0	0.1932	0.3363	0.5619
180.0	0.2148	0.4217	0.5831
190.0	0.1627	0.3570	0.6249
200.0	0.3352	0.5189	0.6884
210.0	0.2932	0.4902	0.6934
220.0	0.2868	0.5973	0.7128
230.0	0.3240	0.5651	0.7409
240.0	0.3501	0.5478	0.7436
250.0	0.3981	0.6713	0.7652
260.0	0.3957	0.6364	0.7961
270.0	0.4861	0.6821	0.7970
280.0	0.5323	0.6845	0.7726
290.0	0.5556	0.6750	0.8348
300.0	0.5311	0.7294	0.8344
310.0	0.5759	0.6986	0.8767
320.0	0.5794	0.7447	0.8979
330.0	0.5327	0.7344	0.9185
340.0	0.6409	0.7414	0.9176
350.0	0.5951	0.7568	0.9026
360.0	0.6064	0.7827	0.9113
370.0	0.6598	0.7727	0.9212
380.0	0.5919	0.7690	0.9097
390.0	0.6475	0.7717	0.9228
400.0	0.6366	0.7931	0.9251
410.0	0.6007	0.8004	0.8882
420.0	0.6644	0.8185	0.9524
430.0	0.6007	0.7982	0.9408
440.0	0.6690	0.8008	0.9424
450.0	0.6401	0.8171	0.9160
460.0	0.6999	0.8155	0.9057
470.0	0.7043	0.8148	0.9512
480.0	0.6690	0.8192	0.9414
490.0	0.6826	0.8175	0.9401
500.0	0.7528	0.8391	0.9352
510.0	0.7346	0.8469	0.9549
520.0	0.7653	0.8485	0.9536
530.0	0.7930	0.8705	0.9404
540.0	0.7631	0.8422	0.9476
550.0	0.7907	0.8455	0.9558
560.0	0.7844	0.8857	0.9414
570.0	0.7799	0.8707	0.9569
580.0	0.7888	0.8823	0.9365
590.0	0.7980	0.8897	0.9517
600.0	0.7875	0.8908	0.9458
610.0	0.7441	0.9046	0.9512
620.0	0.7353	0.8751	0.9375
630.0	0.7880	0.9110	0.9550
640.0	0.8075	0.9029	0.9553
650.0	0.8058	0.9026	0.9623
660.0	0.8280	0.9200	0.9590
670.0	0.7916	0.9037	0.9575
680.0	0.7734	0.8952	0.9442
690.0	0.8264	0.9190	0.9612
700.0	0.8357	0.9137	0.9605
710.0	0.8279	0.9230	0.9579
720.0	0.8137	0.9346	0.9647
730.0	0.8561	0.9373	0.9634
740.0	0.8179	0.9252	0.9756
750.0	0.8254	0.9244	0.9607
760.0	0.8203	0.9329	0.9716
770.0	0.8359	0.9282	0.9587
780.0	0.8169	0.9382	0.9668
790.0	0.8549	0.9263	0.9627
800.0	0.8666	0.9260	0.9694
810.0	0.8826	0.9209	0.9751
820.0	0.8745	0.9231	0.9604
830.0	0.8578	0.9288	0.9814
840.0	0.8643	0.9185	0.9548
850.0	0.8791	0.9207	0.9782
860.0	0.8712	0.9212	0.9499
870.0	0.8714	0.9284	0.9840
880.0	0.8845	0.9349	0.9796
890.0	0.8660	0.9306	0.9732
900.0	0.8586	0.9353	0.9826
910.0	0.8800	0.9276	0.9759
920.0	0.8770	0.9409	0.9709
930.0	0.8996	0.9370	0.9909
940.0	0.8823	0.9466	0.9715
950.0	0.8882	0.9416	0.9839
960.0	0.8885	0.9262	0.9804
970.0	0.8500	0.9234	0.9493
980.0	0.8830	0.9413	0.9568
990.0	0.8919	0.9289	0.9768
1000.0	0.8887	0.9409	0.9848
1010.0	0.8926	0.9403	0.9824
1020.0	0.8482	0.9370	0.9764
1030.0	0.8892	0.9412	0.9732
1040.0	0.9011	0.9363	0.9666
1050.0	0.8843	0.9384	0.9781
1060.0	0.9106	0.9326	0.9814
1070.0	0.8910	0.9319	0.9659
1080.0	0.9141	0.9467	0.9779
1090.0	0.9022	0.9435	0.9825
1100.0	0.9035	0.9329	0.9723
1110.0	0.9045	0.9403	0.9695
1120.0	0.9135	0.9405	0.9850
1130.0	0.8839	0.9304	0.9817
1140.0	0.8722	0.9360	0.9742
1150.0	0.9024	0.9491	0.9819
1160.0	0.9245	0.9450	0.9786
1170.0	0.8928	0.9500	0.9839
1180.0	0.9192	0.9373	0.9810
1190.0	0.9212	0.9600	0.9808
1200.0	0.9300	0.9561	0.9824
1210.0	0.9246	0.9623	0.9848
1220.0	0.9064	0.9645	0.9904
1230.0	0.8973	0.9513	0.9778
1240.0	0.9027	0.9347	0.9884
1250.0	0.8867	0.9469	0.9815
1260.0	0.9163	0.9449	0.9879
1270.0	0.9299	0.9586	0.9809
1280.0	0.8902	0.9573	0.9844
1290.0	0.9151	0.9592	0.9925
1300.0	0.9239	0.9570	0.9891
1310.0	0.9234	0.9566	0.9861
1320.0	0.9236	0.9551	0.9828
1330.0	0.9304	0.9621	0.9824
1340.0	0.9292	0.9590	0.9792
1350.0	0.9195	0.9619	0.9885
1360.0	0.9393	0.9666	0.9870
1370.0	0.9230	0.9655	0.9866
1380.0	0.8884	0.9493	0.9857
1390.0	0.9131	0.9521	0.9801
1400.0	0.9199	0.9554	0.9886
1410.0	0.9214	0.9607	0.9874
1420.0	0.9308	0.9652	0.9864
1430.0	0.9123	0.9760	0.9864
1440.0	0.9331	0.9606	0.9861
1450.0	0.9338	0.9502	0.9855
1460.0	0.9312	0.9517	0.9787
1470.0	0.9247	0.9729	0.9870
1480.0	0.9361	0.9595	0.9849
1490.0	0.9282	0.9530	0.9812
1500.0	0.9260	0.9583	0.9784
1510.0	0.9189	0.9705	0.9848
1520.0	0.9326	0.9613	0.9843
1530.0	0.9324	0.9644	0.9856
1540.0	0.9303	0.9539	0.9853
1550.0	0.9164	0.9647	0.9892
1560.0	0.9105	0.9544	0.9872
1570.0	0.9337	0.9748	0.9857
1580.0	0.9375	0.9747	0.9887
1590.0	0.9422	0.9616	0.9809
1600.0	0.9119	0.9636	0.9891
1610.0	0.9282	0.9690	0.9860
1620.0	0.9241	0.9738	0.9853
1630.0	0.9320	0.9697	0.9823
1640.0	0.9413	0.9683	0.9900
1650.0	0.9191	0.9555	0.9919
1660.0	0.9319	0.9632	0.9859
1670.0	0.9361	0.9772	0.9922
1680.0	0.9189	0.9587	0.9869
1690.0	0.9182	0.9621	0.9835
1700.0	0.9368	0.9705	0.9857
1710.0	0.9386	0.9709	0.9868
1720.0	0.9412	0.9670	0.9839
1730.0	0.9225	0.9676	0.9829
1740.0	0.9493	0.9653	0.9814
1750.0	0.9336	0.9775	0.9867
1760.0	0.9337	0.9718	0.9873
1770.0	0.9317	0.9649	0.9871
1780.0	0.9259	0.9796	0.9887
1790.0	0.9366	0.9723	0.9918
1800.0	0.9423	0.9749	0.9866
1810.0	0.9474	0.9723	0.9865
1820.0	0.9341	0.9688	0.9880
1830.0	0.9464	0.9707	0.9811
1840.0	0.9035	0.9577	0.9924
1850.0	0.9354	0.9672	0.9838
1860.0	0.9501	0.9715	0.9882
1870.0	0.9352	0.9781	0.9893
1880.0	0.9269	0.9666	0.9890
1890.0	0.9276	0.9736	0.9879
1900.0	0.9455	0.9750	0.9893
1910.0	0.9391	0.9611	0.9901
1920.0	0.9405	0.9638	0.9918
1930.0	0.9437	0.9860	0.9872
1940.0	0.9499	0.9729	0.9840
1950.0	0.9377	0.9822	0.9900
1960.0	0.9354	0.9770	0.9905
1970.0	0.9326	0.9600	0.9867
1980.0	0.9354	0.9635	0.9855
1990.0	0.9444	0.9627	0.9932
