episodes,steps,total reward
10,10000,1.0
20,20000,0.0
31,30000,3.0
41,40000,1.0
53,50000,2.0
63,60000,0.0
73,70000,0.0
83,80000,1.0
94,90000,1.0
104,100000,1.0
116,110000,3.0
129,120000,5.0
141,130000,5.0
156,140000,11.0
169,150000,5.0
180,160000,2.0
197,170000,13.0
222,180000,22.0
245,190000,18.0
264,200000,14.0
289,210000,22.0
319,220000,26.0
362,230000,40.0
399,240000,34.0
442,250000,41.0
491,260000,48.0
542,270000,48.0
604,280000,59.0
678,290000,74.0
768,300000,88.0
844,310000,74.0
954,320000,109.0
1064,330000,109.0
1186,340000,121.0
1305,350000,119.0
1432,360000,127.0
1575,370000,143.0
1699,380000,124.0
1845,390000,146.0
1964,400000,118.0
2120,410000,156.0
2258,420000,138.0
2398,430000,140.0
2558,440000,160.0
2702,450000,144.0
2853,460000,151.0
3008,470000,155.0
3168,480000,160.0
3338,490000,170.0
3505,500000,167.0
3666,510000,161.0
3831,520000,165.0
3996,530000,165.0
4171,540000,175.0
4329,550000,158.0
4503,560000,174.0
4669,570000,166.0
4845,580000,176.0
5018,590000,173.0
5194,600000,176.0
5366,610000,172.0
5544,620000,178.0
5710,630000,166.0
5889,640000,179.0
6067,650000,178.0
6244,660000,177.0
6412,670000,168.0
6588,680000,176.0
6763,690000,175.0
6934,700000,171.0
7108,710000,174.0
7285,720000,177.0
7452,730000,167.0
7631,740000,179.0
7808,750000,177.0
7972,760000,164.0
8151,770000,179.0
8329,780000,178.0
8506,790000,177.0
8683,800000,177.0
8854,810000,171.0
9026,820000,172.0
9200,830000,175.0
9378,840000,177.0
9556,850000,179.0
9735,860000,178.0
9912,870000,177.0
10089,880000,177.0
10267,890000,178.0
10443,900000,176.0
10621,910000,179.0
10798,920000,176.0
10975,930000,177.0
11153,940000,178.0
11330,950000,177.0
11507,960000,177.0
11682,970000,175.0
11859,980000,177.0
12032,990000,173.0
12208,1000000,176.0
12385,1010000,177.0
12563,1020000,178.0
12740,1030000,177.0
12917,1040000,177.0
13095,1050000,178.0
13273,1060000,178.0
13449,1070000,176.0
13627,1080000,178.0
13805,1090000,178.0
13983,1100000,178.0
14158,1110000,175.0
14329,1120000,171.0
14508,1130000,179.0
14666,1140000,157.0
14843,1150000,177.0
15011,1160000,168.0
15189,1170000,178.0
15364,1180000,175.0
15541,1190000,177.0
15718,1200000,177.0
15897,1210000,179.0
16068,1220000,171.0
16240,1230000,172.0
16419,1240000,179.0
16597,1250000,178.0
16774,1260000,177.0
16948,1270000,174.0
17120,1280000,172.0
17295,1290000,175.0
17472,1300000,177.0
17646,1310000,175.0
17825,1320000,178.0
17998,1330000,173.0
18174,1340000,176.0
18351,1350000,177.0
18528,1360000,177.0
18689,1370000,161.0
18868,1380000,179.0
19047,1390000,179.0
19225,1400000,178.0
19398,1410000,173.0
19568,1420000,170.0
19745,1430000,177.0
19922,1440000,177.0
20098,1450000,176.0
20275,1460000,177.0
20453,1470000,178.0
20629,1480000,176.0
20805,1490000,176.0
20983,1500000,178.0
21158,1510000,175.0
21334,1520000,176.0
21507,1530000,173.0
21684,1540000,177.0
21860,1550000,176.0
22036,1560000,176.0
22211,1570000,175.0
22385,1580000,174.0
22561,1590000,176.0
22738,1600000,177.0
22915,1610000,177.0
23094,1620000,179.0
23267,1630000,173.0
23446,1640000,179.0
23621,1650000,175.0
23796,1660000,175.0
23974,1670000,178.0
24149,1680000,175.0
24326,1690000,177.0
24501,1700000,175.0
24674,1710000,173.0
24849,1720000,175.0
25024,1730000,175.0
25199,1740000,175.0
25378,1750000,179.0
25553,1760000,175.0
25729,1770000,176.0
25905,1780000,176.0
26079,1790000,174.0
26255,1800000,176.0
26432,1810000,177.0
26608,1820000,176.0
26786,1830000,178.0
26962,1840000,176.0
27137,1850000,175.0
27314,1860000,177.0
27493,1870000,179.0
27668,1880000,175.0
27845,1890000,177.0
28022,1900000,177.0
28197,1910000,175.0
28375,1920000,178.0
28552,1930000,177.0
28727,1940000,175.0
28905,1950000,178.0
29081,1960000,176.0
29258,1970000,177.0
29434,1980000,176.0
29610,1990000,176.0
29789,2000000,179.0
