# {"t_start": 1614832048.3913255, "env_id": "Office-v0"} 
r,l,t
0.0,22,0.010147
0.0,64,0.035071
0.0,23,0.044047
0.0,39,0.059198
0.0,19,0.066485
0.0,16,0.072688
0.0,12,0.077415
0.0,44,0.094349
0.0,105,0.134641
0.0,11,0.138906
0.0,21,0.146975
0.0,135,0.199559
0.0,31,0.211162
0.0,33,0.223589
0.0,84,0.254327
0.0,57,0.274933
0.0,77,0.30313
0.0,76,0.330343
0.0,124,0.375825
0.0,10,0.379562
0.0,117,0.422153
0.0,89,0.454048
0.0,108,0.493638
0.0,92,0.526745
0.0,114,0.568227
0.0,12,0.572697
0.0,250,0.663057
0.0,135,0.71244
0.0,83,0.743314
0.0,132,0.791739
0.0,8,0.794934
0.0,89,0.829357
0.0,62,0.853115
0.0,40,0.868473
0.0,43,0.885095
0.0,21,0.893128
0.0,387,1.033372
0.0,34,1.04587
0.0,43,1.06162
0.0,9,1.064926
0.0,30,1.07586
0.0,44,1.091294
0.0,58,1.112562
0.0,410,1.260981
0.0,489,1.437066
0.0,51,1.455614
0.0,15,1.461103
0.0,78,1.488449
0.0,283,1.590605
0.0,688,1.836884
0.0,438,1.996239
0.0,47,2.013539
0.0,24,2.022314
0.0,66,2.046007
0.0,5,2.047883
0.0,41,2.062865
0.0,435,2.2211
0.0,16,2.227216
0.0,347,2.351462
0.0,26,2.361027
1.0,50,2.379121
1.0,293,2.485474
0.0,27,2.495483
0.0,149,2.55018
0.0,31,2.561888
0.0,208,2.637337
0.0,2,2.638165
0.0,161,2.696435
1.0,20,2.703769
0.0,46,2.72046
1.0,315,2.836821
0.0,523,3.026093
1.0,60,3.047941
0.0,172,3.109563
0.0,127,3.155632
0.0,290,3.259768
0.0,36,3.272879
1.0,186,3.340402
1.0,220,3.419879
1.0,206,3.493336
1.0,40,3.508125
1.0,74,3.535131
0.0,101,3.572263
1.0,215,3.652954
1.0,28,3.66376
1.0,155,3.723297
0.0,64,3.747754
1.0,124,3.794478
1.0,17,3.801018
0.0,82,3.832361
1.0,89,3.866318
0.0,53,3.886641
1.0,13,3.891644
0.0,46,3.909381
1.0,66,3.934567
0.0,17,3.941156
1.0,11,3.945365
0.0,78,3.975505
0.0,29,3.986588
1.0,112,4.029257
1.0,11,4.0335
1.0,273,4.138163
1.0,54,4.158899
1.0,51,4.178674
1.0,14,4.183944
0.0,54,4.204733
1.0,149,4.26174
1.0,36,4.275511
1.0,17,4.281934
0.0,55,4.303017
1.0,89,4.337167
0.0,39,4.351905
1.0,11,4.356153
0.0,77,4.385811
0.0,24,4.394885
1.0,51,4.414451
1.0,11,4.41869
0.0,24,4.42798
0.0,7,4.430702
1.0,37,4.445059
1.0,13,4.450039
0.0,72,4.477737
0.0,80,4.508489
1.0,36,4.522341
1.0,12,4.526917
1.0,82,4.558408
1.0,285,4.668548
0.0,4,4.670216
1.0,12,4.674866
1.0,58,4.697244
0.0,9,4.700742
1.0,169,4.764802
1.0,14,4.77027
1.0,92,4.805453
0.0,52,4.825515
0.0,21,4.833682
1.0,11,4.837882
1.0,66,4.863267
1.0,93,4.899055
1.0,46,4.916817
1.0,13,4.92187
1.0,133,4.972941
1.0,57,4.994503
1.0,55,5.015605
1.0,13,5.020586
1.0,95,5.057076
1.0,143,5.111537
1.0,51,5.130953
1.0,13,5.135941
1.0,108,5.17719
0.0,64,5.201714
1.0,32,5.214142
0.0,7,5.216866
0.0,69,5.243086
0.0,47,5.26112
0.0,18,5.268085
1.0,13,5.273085
0.0,80,5.303669
0.0,18,5.310667
1.0,37,5.324723
0.0,4,5.326296
0.0,32,5.338678
1.0,46,5.356236
1.0,30,5.367885
1.0,11,5.372106
1.0,66,5.397629
1.0,42,5.413648
1.0,56,5.435247
0.0,6,5.437603
1.0,25,5.447154
1.0,41,5.462786
1.0,30,5.474378
1.0,13,5.479367
0.0,92,5.514714
1.0,61,5.537925
1.0,66,5.562893
1.0,12,5.567488
1.0,59,5.590309
1.0,54,5.61088
1.0,33,5.623585
1.0,13,5.628461
0.0,43,5.645028
1.0,48,5.663416
1.0,35,5.67689
1.0,13,5.681864
0.0,14,5.687248
1.0,32,5.699406
1.0,39,5.714472
1.0,11,5.718703
1.0,38,5.7331
0.0,56,5.754217
1.0,64,5.778809
1.0,11,5.783049
1.0,73,5.81119
1.0,35,5.824634
1.0,28,5.835522
1.0,13,5.840417
1.0,39,5.855333
1.0,55,5.876359
0.0,29,5.887276
1.0,11,5.891501
0.0,47,5.909609
1.0,55,5.930684
1.0,27,5.941111
1.0,11,5.94535
1.0,54,5.965996
0.0,38,5.980479
1.0,25,5.990227
0.0,6,5.992575
1.0,63,6.016968
1.0,41,6.032676
1.0,48,6.051204
1.0,11,6.05545
1.0,62,6.079375
1.0,49,6.098159
0.0,28,6.109048
1.0,13,6.114047
1.0,32,6.126412
1.0,56,6.147636
1.0,37,6.161743
1.0,12,6.166327
0.0,7,6.169071
1.0,55,6.190199
0.0,18,6.197192
1.0,13,6.202178
1.0,46,6.219874
1.0,55,6.240988
1.0,40,6.256392
0.0,6,6.258748
1.0,34,6.271741
1.0,58,6.293767
0.0,4,6.295331
1.0,13,6.300305
1.0,33,6.312913
0.0,2,6.313715
1.0,32,6.326025
1.0,11,6.330243
1.0,49,6.349085
1.0,34,6.362331
1.0,25,6.371907
1.0,13,6.376663
1.0,25,6.386084
1.0,34,6.398927
1.0,36,6.412313
1.0,13,6.417181
1.0,33,6.429735
1.0,86,6.461832
1.0,35,6.474842
1.0,11,6.47895
1.0,24,6.487818
1.0,36,6.501144
